Time sep (s?), Charge (C)
1.973633, 4.752809e-11
2.102539, 4.164483e-11
2.231445, 4.26055e-11
2.363281, 3.756262e-11
2.493164, 3.888359e-11
2.623047, 4.0084e-11
2.751953, 4.164509e-11
2.883789, 3.984391e-11
3.014648, -3.449568e-10
3.147461, -2.745741e-09
3.277344, -5.24148e-09
3.40918, -7.838928e-09
3.537109, -1.045665e-08
3.666016, -1.305973e-08
3.798828, -1.582679e-08
3.928711, -1.691514e-08
4.057617, -1.692184e-08
4.188477, -1.692118e-08
4.320313, -1.692736e-08
4.452148, -1.691633e-08
4.583008, -1.692229e-08
4.711914, -1.691924e-08
4.842773, -1.69187e-08
4.973633, -1.706897e-08
5.104492, -1.946572e-08
5.234375, -2.202503e-08
5.365234, -2.467842e-08
5.496094, -2.74075e-08
5.625977, -3.013579e-08
5.755859, -3.289699e-08
5.887695, -3.440049e-08
6.017578, -3.439825e-08
6.144531, -3.439795e-08
6.276367, -3.439127e-08
6.407227, -3.439778e-08
6.539063, -3.439112e-08
6.666992, -3.440017e-08
6.797852, -3.439591e-08
6.927734, -3.439136e-08
7.057617, -3.655966e-08
7.188477, -3.92e-08
7.321289, -4.193678e-08
7.450195, -4.467467e-08
7.581055, -4.743389e-08
7.710938, -5.014077e-08
7.842773, -5.191782e-08
7.972656, -5.19121e-08
8.099609, -5.191451e-08
8.231445, -5.191288e-08
8.359375, -5.191003e-08
8.490234, -5.190928e-08
8.620117, -5.190689e-08
8.749023, -5.191154e-08
8.879883, -5.190762e-08
9.011719, -5.359393e-08
9.143555, -5.611899e-08
9.275391, -5.879092e-08
9.40625, -6.149043e-08
9.535156, -6.414928e-08
9.666016, -6.687534e-08
9.796875, -6.919702e-08
9.924805, -6.919344e-08
10.05469, -6.919527e-08
10.18652, -6.919825e-08
10.38281, -6.920077e-08
10.51172, -6.919814e-08
10.64258, -6.919633e-08
10.77246, -6.919576e-08
10.90332, -6.95867e-08
11.0332, -7.191821e-08
11.16504, -7.448462e-08
11.29785, -7.712389e-08
11.43066, -7.989621e-08
11.56055, -8.25824e-08
11.69043, -8.526604e-08
11.82324, -8.624212e-08
11.95215, -8.624052e-08
12.08203, -8.62445e-08
12.21484, -8.623343e-08
12.34473, -8.623821e-08
12.47363, -8.62383e-08
12.60449, -8.624091e-08
12.73535, -8.623157e-08
12.86621, -8.623692e-08
12.99512, -8.623209e-08
13.12598, -8.623469e-08
13.25684, -8.622916e-08
13.38867, -8.623513e-08
