Time sep (ms?), Charge (C)
0.0, -1.59e-10
2.002, -2.53e-10
4.004, -3.45e-10
6.006, -4.36e-10
8.008, -5.25e-10
10.01, -6.16e-10
12.012, -7.06e-10
14.014, -7.95e-10
16.016, -8.89e-10
18.018, -9.8e-10
20.02, -1.067e-09
22.022, -1.164e-09
24.024, -1.258e-09
26.026, -1.35e-09
28.028, -1.442e-09
30.03, -1.531e-09
32.032, -1.621e-09
34.034, -1.715e-09
36.036, -1.808e-09
38.038, -1.901e-09
40.04, -1.997e-09
42.042, -2.092e-09
44.044, -2.188e-09
46.046, -2.28e-09
48.048, -2.376e-09
50.05, -2.467e-09
52.052, -2.56e-09
54.054, -2.651e-09
56.056, -2.74e-09
58.058, -2.834e-09
60.06, -2.93e-09
62.062, -3.027e-09
64.064, -3.117e-09
66.066, -3.215e-09
68.068, -3.315e-09
70.07, -3.414e-09
72.072, -3.509e-09
74.074, -3.606e-09
76.076, -3.699e-09
78.078, -3.79e-09
80.08, -3.879e-09
82.082, -3.975e-09
84.084, -4.067e-09
86.086, -4.159e-09
88.088, -4.253e-09
90.09, -4.347e-09
92.092, -4.439e-09
94.094, -4.53e-09
96.096, -4.624e-09
98.098, -4.721e-09
100.1, -4.814e-09
102.1, -4.91e-09
104.1, -5.007e-09
106.11, -5.103e-09
108.11, -5.191e-09
110.11, -5.288e-09
112.11, -5.382e-09
114.11, -5.479e-09
116.12, -5.57e-09
118.12, -5.663e-09
120.12, -5.754e-09
122.12, -5.842e-09
124.12, -5.927e-09
126.13, -6.02e-09
128.13, -6.115e-09
130.13, -6.209e-09
132.13, -6.305e-09
134.13, -6.394e-09
136.14, -6.486e-09
138.14, -6.587e-09
140.14, -6.691e-09
142.14, -6.786e-09
144.14, -6.879e-09
146.15, -6.974e-09
148.15, -7.062e-09
150.15, -7.16e-09
152.15, -7.251e-09
154.15, -7.344e-09
156.16, -7.441e-09
158.16, -7.534e-09
160.16, -7.628e-09
162.16, -7.722e-09
164.16, -7.815e-09
166.17, -7.908e-09
168.17, -8.005e-09
170.17, -8.096e-09
172.17, -8.192e-09
174.17, -8.287e-09
176.18, -8.379e-09
178.18, -8.476e-09
180.18, -8.574e-09
182.18, -8.669e-09
184.18, -8.761e-09
186.19, -8.854e-09
188.19, -8.948e-09
190.19, -9.043e-09
192.19, -9.134e-09
194.19, -9.222e-09
196.2, -9.312e-09
198.2, -9.401e-09
200.2, -9.49e-09
202.2, -9.573e-09
204.2, -9.657e-09
206.21, -9.745e-09
208.21, -9.834e-09
210.21, -9.925e-09
212.21, -1.0011e-08
214.21, -1.01e-08
216.22, -1.019e-08
218.22, -1.0274e-08
220.22, -1.0365e-08
222.22, -1.0457e-08
224.22, -1.0544e-08
226.23, -1.0632e-08
228.23, -1.0723e-08
230.23, -1.0817e-08
232.23, -1.0906e-08
234.23, -1.0992e-08
236.24, -1.108e-08
238.24, -1.1168e-08
240.24, -1.126e-08
242.24, -1.1354e-08
244.24, -1.1444e-08
246.25, -1.1534e-08
248.25, -1.162e-08
250.25, -1.17e-08
252.25, -1.1784e-08
254.25, -1.1876e-08
256.26, -1.1969e-08
258.26, -1.2054e-08
260.26, -1.2143e-08
262.26, -1.2232e-08
264.26, -1.2317e-08
266.27, -1.2402e-08
268.27, -1.2484e-08
270.27, -1.2569e-08
272.27, -1.2658e-08
274.27, -1.2746e-08
276.28, -1.2837e-08
278.28, -1.2932e-08
280.28, -1.3024e-08
282.28, -1.3114e-08
284.28, -1.3202e-08
286.29, -1.3293e-08
288.29, -1.3389e-08
290.29, -1.3481e-08
292.29, -1.3576e-08
294.29, -1.3666e-08
296.3, -1.3761e-08
298.3, -1.3858e-08
300.3, -1.3953e-08
302.3, -1.4045e-08
304.3, -1.4137e-08
306.31, -1.4225e-08
308.31, -1.4313e-08
310.31, -1.4398e-08
312.31, -1.4485e-08
314.31, -1.4571e-08
316.32, -1.4665e-08
318.32, -1.4757e-08
320.32, -1.485e-08
322.32, -1.494e-08
324.32, -1.5028e-08
326.33, -1.5114e-08
328.33, -1.5205e-08
330.33, -1.5292e-08
332.33, -1.538e-08
334.33, -1.5463e-08
336.34, -1.5551e-08
338.34, -1.564e-08
340.34, -1.5727e-08
342.34, -1.5819e-08
344.34, -1.5909e-08
346.35, -1.5995e-08
348.35, -1.6082e-08
350.35, -1.6172e-08
352.35, -1.626e-08
354.35, -1.6351e-08
356.36, -1.6442e-08
358.36, -1.6531e-08
360.36, -1.6622e-08
362.36, -1.6711e-08
364.36, -1.6797e-08
366.37, -1.6886e-08
368.37, -1.6976e-08
370.37, -1.7067e-08
372.37, -1.7156e-08
374.37, -1.7248e-08
376.38, -1.7341e-08
378.38, -1.7435e-08
380.38, -1.7532e-08
382.38, -1.7621e-08
384.38, -1.7718e-08
386.39, -1.7815e-08
388.39, -1.7913e-08
390.39, -1.801e-08
392.39, -1.8107e-08
394.39, -1.8196e-08
396.4, -1.829e-08
398.4, -1.8381e-08
400.4, -1.847e-08
402.4, -1.8566e-08
404.4, -1.8657e-08
406.41, -1.875e-08
408.41, -1.8843e-08
410.41, -1.8936e-08
412.41, -1.9026e-08
414.41, -1.9118e-08
416.42, -1.9212e-08
418.42, -1.9307e-08
420.42, -1.9397e-08
422.42, -1.9489e-08
424.42, -1.9585e-08
426.43, -1.9677e-08
428.43, -1.9774e-08
430.43, -1.9872e-08
432.43, -1.9968e-08
434.43, -2.0067e-08
