Wavelength(nm), SC photons / PD photons
824.0, 2.8546961657271006
826.0, 2.7095432613724912
828.0, 2.760543024906883
830.0, 2.7577610539356843
832.0, 2.7303035538418636
834.0, 2.711166170550942
836.0, 2.7096297285089257
838.0, 2.742841958014819
840.0, 2.7999070956281082
842.0, 2.724841436373444
844.0, 2.7741891318773897
846.0, 2.8620210870028693
848.0, 2.842822974607481
850.0, 3.0380137198110377
852.0, 3.115750722477219
854.0, 3.475124981778747
856.0, 3.7626078600041923
858.0, 3.4817356941290423
860.0, 3.3479263632772756
862.0, 3.15239638683148
864.0, 2.9066344534417574
866.0, 2.8689148888994596
868.0, 2.833655443431272
870.0, 3.03716300085446
872.0, 3.0251877153287943
874.0, 2.893147530893727
876.0, 3.1234477789838664
878.0, 2.8851594915283303
880.0, 2.8280914249450664
882.0, 2.8083943232681565
884.0, 3.2367639333005114
886.0, 2.934046187447058
888.0, 2.902088689162489
890.0, 2.9681256887926883
892.0, 2.995688262256198
894.0, 2.998189828589929
896.0, 2.9990314489382195
898.0, 3.0259079589595896
900.0, 3.1072000324837927
902.0, 3.0369479434014006
904.0, 2.9665308992683252
906.0, 3.076408885379268
908.0, 2.9318892467950426
910.0, 3.0944151145193772
912.0, 3.245021230914844
914.0, 3.1194386067241537
916.0, 3.172798729270908
918.0, 2.953103796506198
920.0, 3.2316974046182505
922.0, 3.1856031265961975
924.0, 3.14882645884509
926.0, 3.091318293654147
928.0, 3.1479019295286186
930.0, 3.418759536121913
932.0, 3.1435998951085864
934.0, 3.210992952106463
936.0, 3.2125725132816627
938.0, 3.1955205230788453
940.0, 3.240684088241225
942.0, 3.3053772423072436
944.0, 3.3288124147364084
946.0, 3.6368208742561428
948.0, 3.3544283183968697
950.0, 2.204983216787687
952.0, 3.385806443117758
954.0, 3.547770302593759
956.0, 3.651768166673045
958.0, 3.521347206448041
960.0, 3.4821244410684074
962.0, 3.478077204509161
964.0, 3.478219243922676
966.0, 3.5718292340324695
968.0, 3.7779817209994238
970.0, 3.564981587984554
972.0, 3.5459208871527648
974.0, 3.5401639801094618
976.0, 3.929317609929086
978.0, 3.648946055661599
980.0, 3.656614930361865
982.0, 3.7751112592571694
984.0, 3.8561577561842335
986.0, 3.9829977855725547
988.0, 3.8068695062076086
990.0, 3.77234034997373
992.0, 4.141699400632867
994.0, 4.092096836273686
996.0, 4.203542311160158
998.0, 4.041033801215428
1000.0, 4.007773645568257
1002.0, 4.350375385508502
1004.0, 4.100862310975081
1006.0, 4.178980180519401
1008.0, 4.123626557522785
1010.0, 4.185734105224712
1012.0, 4.085053799700224
1014.0, 4.207364596439529
1016.0, 4.115003343998584
1018.0, 4.306833603199953
1020.0, 4.46834260228721
1022.0, 4.290846644916218
1024.0, 4.243253560996687
1026.0, 4.403793070076077
1028.0, 4.270178689745327
1030.0, 4.7006919138666845
1034.0, 4.352365887822102
1036.0, 4.299675232790103
1038.0, 4.273833137970019
1040.0, 4.412989415675567
1042.0, 4.342869708975053
1044.0, 4.465101049500529
1046.0, 4.4034450295106975
1048.0, 4.334934707783536
