Time sep (ms?), Charge (C)
0.0, -3.94e-10
2.002, -4.79e-10
4.004, -5.67e-10
6.006, -6.52e-10
8.008, -7.32e-10
10.01, -8.14e-10
12.012, -8.97e-10
14.014, -9.79e-10
16.016, -1.065e-09
18.018, -1.148e-09
20.02, -1.233e-09
22.022, -1.316e-09
24.024, -1.399e-09
26.026, -1.479e-09
28.028, -1.56e-09
30.03, -1.644e-09
32.032, -1.736e-09
34.034, -1.821e-09
36.036, -1.909e-09
38.038, -1.993e-09
40.04, -2.071e-09
42.042, -2.152e-09
44.044, -2.231e-09
46.046, -2.314e-09
48.048, -2.396e-09
50.05, -2.483e-09
52.052, -2.568e-09
54.054, -2.649e-09
56.056, -2.733e-09
58.058, -2.818e-09
60.06, -2.904e-09
62.062, -2.987e-09
64.064, -3.069e-09
66.066, -3.152e-09
68.068, -3.232e-09
70.07, -3.317e-09
72.072, -3.397e-09
74.074, -3.478e-09
76.076, -3.564e-09
78.078, -3.643e-09
80.08, -3.721e-09
82.082, -3.801e-09
84.084, -3.885e-09
86.086, -3.963e-09
88.088, -4.041e-09
90.09, -4.117e-09
92.092, -4.193e-09
94.094, -4.271e-09
96.096, -4.352e-09
98.098, -4.43e-09
100.1, -4.513e-09
102.1, -4.595e-09
104.1, -4.68e-09
106.11, -4.766e-09
108.11, -4.854e-09
110.11, -4.939e-09
112.11, -5.031e-09
114.11, -5.118e-09
116.12, -5.206e-09
118.12, -5.289e-09
120.12, -5.369e-09
122.12, -5.448e-09
124.12, -5.529e-09
126.13, -5.616e-09
128.13, -5.698e-09
130.13, -5.777e-09
132.13, -5.856e-09
134.13, -5.937e-09
136.14, -6.014e-09
138.14, -6.087e-09
140.14, -6.159e-09
142.14, -6.232e-09
144.14, -6.308e-09
146.15, -6.385e-09
148.15, -6.459e-09
150.15, -6.536e-09
152.15, -6.61e-09
154.15, -6.684e-09
156.16, -6.762e-09
158.16, -6.837e-09
160.16, -6.912e-09
162.16, -6.987e-09
164.16, -7.063e-09
166.17, -7.139e-09
168.17, -7.212e-09
170.17, -7.288e-09
172.17, -7.362e-09
174.17, -7.438e-09
176.18, -7.511e-09
178.18, -7.581e-09
180.18, -7.653e-09
182.18, -7.724e-09
184.18, -7.797e-09
186.19, -7.868e-09
188.19, -7.935e-09
190.19, -8.007e-09
192.19, -8.077e-09
194.19, -8.152e-09
196.2, -8.228e-09
198.2, -8.302e-09
200.2, -8.381e-09
202.2, -8.461e-09
204.2, -8.539e-09
206.21, -8.611e-09
208.21, -8.691e-09
210.21, -8.769e-09
212.21, -8.849e-09
214.21, -8.928e-09
216.22, -9.01e-09
218.22, -9.089e-09
220.22, -9.166e-09
222.22, -9.247e-09
224.22, -9.328e-09
226.23, -9.412e-09
228.23, -9.497e-09
230.23, -9.577e-09
232.23, -9.656e-09
234.23, -9.737e-09
236.24, -9.82e-09
238.24, -9.902e-09
240.24, -9.982e-09
242.24, -1.0064e-08
244.24, -1.0144e-08
246.25, -1.0218e-08
248.25, -1.0293e-08
250.25, -1.0367e-08
252.25, -1.0449e-08
254.25, -1.0527e-08
256.26, -1.061e-08
258.26, -1.0683e-08
260.26, -1.0762e-08
262.26, -1.0836e-08
264.26, -1.0913e-08
266.27, -1.0982e-08
268.27, -1.1051e-08
270.27, -1.1127e-08
272.27, -1.12e-08
