Time sep (ms?), Charge (C)
0.0, -4.96e-10
2.002, -5.83e-10
4.004, -6.71e-10
6.006, -7.5e-10
8.008, -8.34e-10
10.01, -9.17e-10
12.012, -1.002e-09
14.014, -1.084e-09
16.016, -1.168e-09
18.018, -1.248e-09
20.02, -1.332e-09
22.022, -1.42e-09
24.024, -1.505e-09
26.026, -1.589e-09
28.028, -1.673e-09
30.03, -1.75e-09
32.032, -1.826e-09
34.034, -1.899e-09
36.036, -1.982e-09
38.038, -2.066e-09
40.04, -2.148e-09
42.042, -2.23e-09
44.044, -2.312e-09
46.046, -2.389e-09
48.048, -2.468e-09
50.05, -2.544e-09
52.052, -2.619e-09
54.054, -2.706e-09
56.056, -2.792e-09
58.058, -2.875e-09
60.06, -2.959e-09
62.062, -3.048e-09
64.064, -3.132e-09
66.066, -3.215e-09
68.068, -3.301e-09
70.07, -3.388e-09
72.072, -3.477e-09
74.074, -3.563e-09
76.076, -3.644e-09
78.078, -3.732e-09
80.08, -3.82e-09
82.082, -3.906e-09
84.084, -3.991e-09
86.086, -4.078e-09
88.088, -4.167e-09
90.09, -4.251e-09
92.092, -4.341e-09
94.094, -4.421e-09
96.096, -4.505e-09
98.098, -4.586e-09
100.1, -4.675e-09
102.1, -4.761e-09
104.1, -4.847e-09
106.11, -4.933e-09
108.11, -5.024e-09
110.11, -5.109e-09
112.11, -5.192e-09
114.11, -5.274e-09
116.12, -5.355e-09
118.12, -5.436e-09
120.12, -5.519e-09
122.12, -5.603e-09
124.12, -5.688e-09
126.13, -5.773e-09
128.13, -5.862e-09
130.13, -5.948e-09
132.13, -6.033e-09
134.13, -6.114e-09
136.14, -6.199e-09
138.14, -6.284e-09
140.14, -6.373e-09
142.14, -6.461e-09
144.14, -6.55e-09
146.15, -6.634e-09
148.15, -6.721e-09
150.15, -6.808e-09
152.15, -6.895e-09
154.15, -6.98e-09
156.16, -7.071e-09
158.16, -7.16e-09
160.16, -7.247e-09
162.16, -7.329e-09
164.16, -7.415e-09
166.17, -7.505e-09
168.17, -7.594e-09
170.17, -7.687e-09
172.17, -7.774e-09
174.17, -7.861e-09
176.18, -7.948e-09
178.18, -8.032e-09
180.18, -8.118e-09
182.18, -8.204e-09
184.18, -8.29e-09
186.19, -8.376e-09
188.19, -8.462e-09
190.19, -8.545e-09
192.19, -8.621e-09
194.19, -8.695e-09
196.2, -8.773e-09
198.2, -8.853e-09
200.2, -8.93e-09
202.2, -9.013e-09
204.2, -9.092e-09
206.21, -9.174e-09
208.21, -9.258e-09
210.21, -9.341e-09
212.21, -9.427e-09
214.21, -9.512e-09
216.22, -9.6e-09
218.22, -9.687e-09
220.22, -9.769e-09
222.22, -9.857e-09
224.22, -9.943e-09
226.23, -1.0024e-08
228.23, -1.0111e-08
230.23, -1.0195e-08
232.23, -1.0281e-08
234.23, -1.0363e-08
236.24, -1.0447e-08
238.24, -1.0529e-08
240.24, -1.0615e-08
242.24, -1.0703e-08
244.24, -1.079e-08
246.25, -1.0876e-08
248.25, -1.0958e-08
250.25, -1.104e-08
252.25, -1.1122e-08
254.25, -1.1207e-08
256.26, -1.1289e-08
258.26, -1.137e-08
260.26, -1.1453e-08
262.26, -1.1537e-08
264.26, -1.1621e-08
266.27, -1.1707e-08
268.27, -1.1794e-08
270.27, -1.1879e-08
272.27, -1.1962e-08
274.27, -1.2047e-08
276.28, -1.2127e-08
278.28, -1.2205e-08
280.28, -1.2287e-08
282.28, -1.2372e-08
284.28, -1.2456e-08
286.29, -1.2535e-08
288.29, -1.2617e-08
290.29, -1.2695e-08
292.29, -1.2775e-08
294.29, -1.2857e-08
296.3, -1.2937e-08
298.3, -1.3024e-08
300.3, -1.3108e-08
302.3, -1.3193e-08
304.3, -1.3281e-08
306.31, -1.3369e-08
308.31, -1.3454e-08
310.31, -1.3539e-08
312.31, -1.3625e-08
314.31, -1.3707e-08
316.32, -1.3788e-08
318.32, -1.3873e-08
320.32, -1.3963e-08
322.32, -1.4049e-08
324.32, -1.4135e-08
326.33, -1.4218e-08
328.33, -1.4302e-08
330.33, -1.439e-08
332.33, -1.4475e-08
334.33, -1.4555e-08
336.34, -1.4636e-08
338.34, -1.4723e-08
340.34, -1.4811e-08
342.34, -1.49e-08
344.34, -1.4986e-08
346.35, -1.5067e-08
348.35, -1.5149e-08
350.35, -1.5231e-08
352.35, -1.5315e-08
354.35, -1.5401e-08
356.36, -1.5483e-08
358.36, -1.5564e-08
360.36, -1.5648e-08
362.36, -1.5729e-08
364.36, -1.5815e-08
366.37, -1.5899e-08
368.37, -1.5979e-08
370.37, -1.6067e-08
372.37, -1.6157e-08
374.37, -1.6249e-08
376.38, -1.6341e-08
378.38, -1.6428e-08
380.38, -1.6521e-08
382.38, -1.6612e-08
384.38, -1.6701e-08
386.39, -1.6792e-08
388.39, -1.6876e-08
390.39, -1.696e-08
392.39, -1.7043e-08
394.39, -1.7127e-08
396.4, -1.7216e-08
398.4, -1.7302e-08
400.4, -1.7387e-08
402.4, -1.7475e-08
404.4, -1.7559e-08
406.41, -1.7644e-08
408.41, -1.7734e-08
410.41, -1.7826e-08
412.41, -1.7916e-08
414.41, -1.8009e-08
416.42, -1.8098e-08
418.42, -1.8183e-08
420.42, -1.827e-08
422.42, -1.8361e-08
424.42, -1.8452e-08
426.43, -1.8539e-08
428.43, -1.8625e-08
430.43, -1.8713e-08
432.43, -1.8801e-08
434.43, -1.889e-08
436.44, -1.8977e-08
438.44, -1.9064e-08
440.44, -1.9152e-08
442.44, -1.9239e-08
444.44, -1.9327e-08
446.45, -1.9417e-08
448.45, -1.9507e-08
450.45, -1.9598e-08
452.45, -1.968e-08
454.45, -1.9763e-08
