Time sep (s?), Charge (C)
1.985352, 3.85231e-11
2.117188, 4.188503e-11
2.24707, 3.780279e-11
2.37793, 4.176514e-11
2.509766, 3.636199e-11
2.639648, 3.888339e-11
2.768555, 3.588173e-11
2.900391, 3.636231e-11
3.03125, -1.675142e-09
3.162109, -4.578498e-09
3.293945, -7.618746e-09
3.425781, -1.068295e-08
3.556641, -1.37715e-08
3.685547, -1.682367e-08
3.816406, -1.792351e-08
3.950195, -1.792416e-08
4.080078, -1.79287e-08
4.211914, -1.792469e-08
4.341797, -1.793111e-08
4.47168, -1.79279e-08
4.602539, -1.792559e-08
4.733398, -1.792381e-08
4.865234, -1.793011e-08
4.99707, -1.966722e-08
5.125, -2.258515e-08
5.255859, -2.561275e-08
5.386719, -2.870327e-08
5.519531, -3.18483e-08
5.648438, -3.489335e-08
5.779297, -3.605519e-08
5.911133, -3.605415e-08
6.041016, -3.605657e-08
6.169922, -3.605475e-08
6.299805, -3.605777e-08
6.430664, -3.60569e-08
6.561523, -3.605286e-08
6.69043, -3.605337e-08
6.819336, -3.604967e-08
6.952148, -3.768463e-08
7.081055, -4.06161e-08
7.210938, -4.365333e-08
7.341797, -4.672577e-08
7.473633, -4.982872e-08
7.604492, -5.299282e-08
7.735352, -5.427607e-08
7.868164, -5.42649e-08
8.0, -5.427154e-08
8.128906, -5.426919e-08
8.259766, -5.427301e-08
8.390625, -5.42628e-08
8.520508, -5.427025e-08
8.650391, -5.426957e-08
8.780273, -5.427231e-08
8.912109, -5.587786e-08
9.040039, -5.877721e-08
9.170898, -6.178642e-08
9.302734, -6.48382e-08
9.433594, -6.787216e-08
9.561523, -7.090511e-08
9.691406, -7.214901e-08
9.823242, -7.215435e-08
9.953125, -7.215015e-08
10.08398, -7.214986e-08
10.21484, -7.214598e-08
10.34668, -7.214775e-08
10.47559, -7.214481e-08
10.60645, -7.214981e-08
10.73828, -7.21471e-08
10.86914, -7.369639e-08
10.99805, -7.650821e-08
11.12891, -7.947191e-08
11.25977, -8.251796e-08
11.39063, -8.553674e-08
11.52148, -8.861567e-08
11.65234, -8.980684e-08
11.7832, -8.981169e-08
11.91211, -8.9808e-08
12.04102, -8.981298e-08
12.17285, -8.980295e-08
12.30371, -8.980867e-08
12.4834, -8.980241e-08
12.61426, -8.980798e-08
12.74512, -8.980572e-08
12.87695, -8.980722e-08
13.00684, -8.980948e-08
13.13477, -8.980712e-08
13.2666, -8.980609e-08
13.39844, -8.980495e-08
13.53125, -8.980615e-08
