Time sep (s?), Charge (C)
1.989258, 4.320569e-11
2.117188, 3.984408e-11
2.249023, 4.76481e-11
2.379883, 3.828321e-11
2.509766, 4.236531e-11
2.639648, 3.444114e-11
2.768555, 4.140497e-11
2.899414, 3.708243e-11
3.02832, -1.521639e-08
3.15625, -1.521433e-08
3.288086, -1.521765e-08
3.419922, -1.521317e-08
3.552734, -1.52117e-08
3.683594, -1.521139e-08
3.816406, -1.52142e-08
3.949219, -1.521452e-08
4.079102, -1.52145e-08
4.209961, -1.521995e-08
4.342773, -1.521035e-08
4.47168, -1.521549e-08
4.601563, -1.521302e-08
4.733398, -1.52161e-08
4.865234, -1.521504e-08
4.992188, -2.450438e-08
5.125, -3.04468e-08
5.255859, -3.044605e-08
5.388672, -3.044812e-08
5.517578, -3.044319e-08
5.649414, -3.044585e-08
5.780273, -3.044305e-08
5.911133, -3.045035e-08
6.039063, -3.044735e-08
6.168945, -3.044645e-08
6.299805, -3.044779e-08
6.428711, -3.044437e-08
6.561523, -3.044306e-08
6.694336, -3.044742e-08
6.824219, -3.04469e-08
6.952148, -3.044461e-08
7.084961, -4.561334e-08
7.21582, -4.560862e-08
7.347656, -4.56168e-08
7.478516, -4.560863e-08
7.609375, -4.560973e-08
7.740234, -4.560596e-08
7.869141, -4.561216e-08
7.995117, -4.561448e-08
8.125977, -4.560984e-08
8.256836, -4.561095e-08
8.387695, -4.560613e-08
8.518555, -4.560848e-08
8.649414, -4.560319e-08
8.780273, -4.561165e-08
8.907227, -4.560881e-08
9.039063, -6.086107e-08
9.169922, -6.084979e-08
9.300781, -6.085531e-08
9.429688, -6.085489e-08
9.55957, -6.085693e-08
9.688477, -6.085322e-08
9.819336, -6.085308e-08
9.950195, -6.08505e-08
10.08008, -6.085573e-08
10.21191, -6.084575e-08
10.34375, -6.085394e-08
10.47363, -6.084765e-08
10.60449, -6.084937e-08
10.73535, -6.08537e-08
10.86426, -6.085002e-08
10.99512, -7.595959e-08
11.12598, -7.595633e-08
11.25684, -7.595786e-08
11.38574, -7.595867e-08
11.5166, -7.595156e-08
11.64844, -7.595452e-08
11.77832, -7.595798e-08
11.9082, -7.595445e-08
12.03711, -7.594816e-08
12.16504, -7.595477e-08
12.2959, -7.594473e-08
12.42773, -7.595303e-08
12.55957, -7.594947e-08
12.69238, -7.595047e-08
12.87793, -7.594502e-08
13.00977, -7.59518e-08
13.13965, -7.59445e-08
13.27246, -7.594889e-08
13.4043, -7.595342e-08
13.53516, -7.594338e-08
