Time sep (s?), Charge (C)
1.984375, 3.864267e-11
2.111328, 3.948334e-11
2.249023, 4.284519e-11
2.37793, 4.380556e-11
2.512695, 4.488618e-11
2.645508, 3.552121e-11
2.773438, 4.488615e-11
2.904297, 4.116424e-11
3.036133, 3.924297e-11
3.166992, 3.660176e-11
3.300781, 3.936318e-11
3.430664, 4.260496e-11
3.564453, 4.092413e-11
3.694336, 3.828244e-11
3.829102, 4.044368e-11
3.960938, 3.708207e-11
4.089844, 4.200455e-11
4.220703, 4.056398e-11
4.354492, 3.468065e-11
4.485352, 4.344556e-11
4.619141, 3.780248e-11
4.751953, 3.84027e-11
4.885742, 3.828251e-11
5.018555, 4.404574e-11
5.15332, 4.164442e-11
5.28418, 3.612146e-11
5.416016, 4.500628e-11
5.545898, 3.804241e-11
5.677734, 4.008344e-11
5.813477, 4.128408e-11
5.946289, 3.840266e-11
6.076172, 3.408026e-11
6.208984, 4.344554e-11
6.339844, 3.69619e-11
6.469727, 4.392564e-11
6.603516, 4.020364e-11
6.735352, 3.456063e-11
6.867188, 4.104397e-11
7.0, 3.732227e-11
7.129883, 3.960317e-11
7.266602, 3.708179e-11
7.395508, 4.092409e-11
7.524414, 4.428597e-11
7.65332, 3.924298e-11
7.789063, 3.876274e-11
7.919922, 3.804251e-11
8.051758, 3.540109e-11
8.1875, 3.335996e-11
8.319336, 4.4526e-11
8.449219, 3.732206e-11
8.582031, 3.99634e-11
8.713867, 3.924311e-11
8.845703, 4.164456e-11
8.976563, 4.46461e-11
9.109375, 4.032388e-11
9.244141, 3.840283e-11
9.378906, 3.744226e-11
9.508789, 3.852255e-11
9.641602, 4.10441e-11
9.771484, 3.564127e-11
9.902344, 4.404579e-11
10.03418, 3.636162e-11
10.16406, 3.960317e-11
10.29883, 4.092388e-11
10.43359, 4.428581e-11
10.56543, 4.032386e-11
10.69336, 4.308532e-11
10.82031, 4.09239e-11
10.96387, 4.332545e-11
11.10547, 4.128438e-11
11.23438, 4.356558e-11
11.36328, 3.912292e-11
11.52051, 3.852275e-11
11.65234, 3.876274e-11
11.79492, 4.440602e-11
11.92383, 3.564101e-11
12.05176, 4.18847e-11
12.18555, 3.612146e-11
12.31738, 4.380559e-11
12.44727, 3.648168e-11
12.57813, 4.428578e-11
12.70996, 3.792247e-11
12.84082, 3.49207e-11
12.97168, 4.524648e-11
13.10645, 3.93634e-11
13.55859, 3.780233e-11
