Burst starts (s), Burst ends(A)
1625902106.778673, 1625902108.7824862
1625902108.8092968, 1625902110.810095
1625902110.8398209, 1625902112.8478327
1625902112.9115849, 1625902114.9230084
1625902114.9706473, 1625902116.9761202
