Time sep (s?), Charge (C)
1.982422, 3.960346e-11
2.113281, 4.380555e-11
2.250977, 3.864267e-11
2.382813, 4.740762e-11
2.513672, 3.864276e-11
2.646484, 4.284496e-11
2.777344, 4.248494e-11
2.910156, 3.612146e-11
3.042969, 4.500619e-11
3.172852, 3.840265e-11
3.307617, 3.912298e-11
3.438477, 4.176449e-11
3.583984, 4.080416e-11
3.71582, 3.936309e-11
3.848633, 4.284494e-11
3.978516, 4.176457e-11
4.109375, 4.23647e-11
4.243164, 4.440603e-11
4.375, 3.672178e-11
4.508789, 3.948314e-11
4.642578, 4.416569e-11
4.773438, 4.27251e-11
4.904297, 4.620695e-11
5.036133, 3.708205e-11
5.168945, 3.876273e-11
5.310547, 3.99637e-11
5.443359, 3.912309e-11
5.575195, 3.876274e-11
5.709961, 3.804231e-11
5.839844, 4.212472e-11
5.96875, 4.644708e-11
6.100586, 3.840275e-11
6.251953, 4.644695e-11
6.381836, 4.29653e-11
6.514648, 3.672165e-11
6.642578, 4.068389e-11
6.773438, 4.140428e-11
6.907227, 4.080402e-11
7.036133, 4.632696e-11
7.195313, 3.408026e-11
7.330078, 4.104396e-11
7.458008, 3.936323e-11
7.587891, 4.020366e-11
7.722656, 4.032377e-11
7.857422, 4.176462e-11
7.987305, 4.72875e-11
8.119141, 3.720209e-11
8.259766, 4.368548e-11
8.390625, 3.792255e-11
8.522461, 3.756216e-11
8.658203, 3.804244e-11
8.791016, 4.092393e-11
8.919922, 4.128438e-11
9.056641, 4.368563e-11
9.192383, 4.188462e-11
9.322266, 3.552099e-11
9.452148, 3.768237e-11
9.587891, 3.924325e-11
9.720703, 3.840274e-11
9.879883, 4.440605e-11
10.01172, 3.708202e-11
10.14355, 4.104399e-11
10.27637, 4.104406e-11
10.40918, 4.224482e-11
10.54297, 3.76824e-11
10.67676, 3.684181e-11
10.80859, 4.116433e-11
10.9375, 4.056369e-11
11.06934, 4.032373e-11
11.20313, 3.768235e-11
11.33691, 3.492079e-11
11.46582, 3.780247e-11
11.59375, 4.464602e-11
11.72754, 3.82826e-11
11.85938, 3.624155e-11
11.99121, 4.452599e-11
12.12305, 3.744223e-11
12.26465, 3.48006e-11
12.39648, 4.296526e-11
12.52734, 3.74421e-11
12.66016, 3.984334e-11
12.79199, 3.900296e-11
12.92188, 4.128414e-11
13.05469, 4.032384e-11
13.18359, 4.30851e-11
13.31641, 3.996356e-11
13.44824, 3.480073e-11
