Burst starts (s), Burst ends(A)
1625882212.5793877, 1625882214.5970764
1625882214.628902, 1625882216.6380148
1625882216.6679757, 1625882218.6771944
1625882218.7171128, 1625882220.7182534
1625882220.7431972, 1625882222.7579267
