Burst starts (s), Burst ends(A)
1625901624.257455, 1625901626.2698035
1625901626.2983022, 1625901628.3081534
1625901628.3313484, 1625901630.349821
1625901630.3816535, 1625901632.3916736
1625901632.4383578, 1625901634.444591
