Time sep (ms?), Charge (C)
0.0, -6.52e-10
2.002, -7.17e-10
4.004, -7.85e-10
6.006, -8.54e-10
8.008, -9.15e-10
10.01, -9.88e-10
12.012, -1.06e-09
14.014, -1.133e-09
16.016, -1.207e-09
18.018, -1.275e-09
20.02, -1.342e-09
22.022, -1.411e-09
24.024, -1.479e-09
26.026, -1.543e-09
28.028, -1.611e-09
30.03, -1.673e-09
32.032, -1.737e-09
34.034, -1.802e-09
36.036, -1.869e-09
38.038, -1.937e-09
40.04, -2.004e-09
42.042, -2.071e-09
44.044, -2.131e-09
46.046, -2.196e-09
48.048, -2.261e-09
50.05, -2.334e-09
52.052, -2.407e-09
54.054, -2.478e-09
56.056, -2.552e-09
58.058, -2.623e-09
60.06, -2.692e-09
62.062, -2.763e-09
64.064, -2.825e-09
66.066, -2.886e-09
68.068, -2.953e-09
70.07, -3.016e-09
72.072, -3.073e-09
74.074, -3.138e-09
76.076, -3.216e-09
78.078, -3.287e-09
80.08, -3.354e-09
82.082, -3.421e-09
84.084, -3.484e-09
86.086, -3.554e-09
88.088, -3.623e-09
90.09, -3.691e-09
92.092, -3.761e-09
94.094, -3.827e-09
96.096, -3.897e-09
98.098, -3.965e-09
100.1, -4.032e-09
102.1, -4.097e-09
104.1, -4.167e-09
106.11, -4.239e-09
108.11, -4.308e-09
110.11, -4.381e-09
112.11, -4.444e-09
114.11, -4.506e-09
116.12, -4.573e-09
118.12, -4.637e-09
120.12, -4.702e-09
122.12, -4.764e-09
124.12, -4.83e-09
126.13, -4.897e-09
128.13, -4.964e-09
130.13, -5.028e-09
132.13, -5.094e-09
134.13, -5.157e-09
136.14, -5.219e-09
138.14, -5.281e-09
140.14, -5.35e-09
142.14, -5.411e-09
144.14, -5.472e-09
146.15, -5.531e-09
148.15, -5.592e-09
150.15, -5.655e-09
152.15, -5.712e-09
154.15, -5.766e-09
156.16, -5.826e-09
158.16, -5.89e-09
160.16, -5.95e-09
162.16, -6.006e-09
164.16, -6.062e-09
166.17, -6.122e-09
168.17, -6.186e-09
170.17, -6.246e-09
172.17, -6.307e-09
174.17, -6.365e-09
176.18, -6.424e-09
178.18, -6.484e-09
180.18, -6.546e-09
182.18, -6.606e-09
184.18, -6.669e-09
186.19, -6.729e-09
188.19, -6.788e-09
190.19, -6.845e-09
192.19, -6.905e-09
194.19, -6.968e-09
196.2, -7.03e-09
198.2, -7.097e-09
200.2, -7.161e-09
202.2, -7.225e-09
204.2, -7.291e-09
206.21, -7.356e-09
208.21, -7.422e-09
210.21, -7.488e-09
212.21, -7.56e-09
214.21, -7.635e-09
216.22, -7.709e-09
218.22, -7.777e-09
220.22, -7.843e-09
222.22, -7.908e-09
224.22, -7.977e-09
226.23, -8.045e-09
228.23, -8.109e-09
230.23, -8.175e-09
232.23, -8.238e-09
234.23, -8.302e-09
236.24, -8.368e-09
238.24, -8.435e-09
240.24, -8.506e-09
242.24, -8.576e-09
244.24, -8.644e-09
246.25, -8.71e-09
248.25, -8.775e-09
250.25, -8.845e-09
252.25, -8.907e-09
254.25, -8.971e-09
256.26, -9.042e-09
258.26, -9.106e-09
260.26, -9.17e-09
262.26, -9.234e-09
264.26, -9.297e-09
266.27, -9.36e-09
268.27, -9.425e-09
270.27, -9.49e-09
272.27, -9.548e-09
274.27, -9.613e-09
276.28, -9.677e-09
278.28, -9.739e-09
280.28, -9.805e-09
282.28, -9.873e-09
284.28, -9.945e-09
286.29, -1.0016e-08
288.29, -1.0084e-08
290.29, -1.0151e-08
292.29, -1.0222e-08
294.29, -1.0287e-08
296.3, -1.0353e-08
298.3, -1.0422e-08
300.3, -1.0491e-08
302.3, -1.0557e-08
304.3, -1.0625e-08
306.31, -1.0696e-08
308.31, -1.0763e-08
310.31, -1.0834e-08
312.31, -1.0905e-08
314.31, -1.0972e-08
316.32, -1.1037e-08
318.32, -1.1107e-08
320.32, -1.1177e-08
322.32, -1.1241e-08
324.32, -1.1302e-08
326.33, -1.1368e-08
328.33, -1.1435e-08
330.33, -1.1506e-08
332.33, -1.1572e-08
334.33, -1.1636e-08
336.34, -1.1699e-08
338.34, -1.1763e-08
340.34, -1.1826e-08
342.34, -1.189e-08
344.34, -1.1956e-08
346.35, -1.2021e-08
348.35, -1.2082e-08
350.35, -1.2141e-08
352.35, -1.2197e-08
354.35, -1.2256e-08
356.36, -1.2319e-08
358.36, -1.2383e-08
360.36, -1.2444e-08
362.36, -1.2505e-08
364.36, -1.257e-08
366.37, -1.2636e-08
368.37, -1.27e-08
370.37, -1.2769e-08
372.37, -1.2839e-08
374.37, -1.2904e-08
376.38, -1.2965e-08
378.38, -1.3026e-08
380.38, -1.3089e-08
382.38, -1.3149e-08
384.38, -1.3206e-08
386.39, -1.3273e-08
388.39, -1.334e-08
390.39, -1.3404e-08
392.39, -1.3464e-08
394.39, -1.3526e-08
396.4, -1.3591e-08
398.4, -1.3653e-08
400.4, -1.3715e-08
402.4, -1.3781e-08
404.4, -1.3848e-08
406.41, -1.3919e-08
408.41, -1.3986e-08
410.41, -1.4052e-08
412.41, -1.4117e-08
414.41, -1.418e-08
416.42, -1.4247e-08
418.42, -1.4317e-08
420.42, -1.4384e-08
422.42, -1.4449e-08
424.42, -1.4513e-08
426.43, -1.4572e-08
428.43, -1.4634e-08
430.43, -1.4696e-08
432.43, -1.4755e-08
434.43, -1.4818e-08
436.44, -1.4882e-08
438.44, -1.4945e-08
440.44, -1.5013e-08
442.44, -1.5071e-08
444.44, -1.5132e-08
446.45, -1.5185e-08
448.45, -1.5248e-08
450.45, -1.5308e-08
