Time sep (ms?), Charge (C)
0.0, -7e-12
2.002, -7.3e-11
4.004, -1.38e-10
6.006, -2.05e-10
8.008, -2.75e-10
10.01, -3.46e-10
12.012, -4.18e-10
14.014, -4.92e-10
16.016, -5.63e-10
18.018, -6.37e-10
20.02, -7.1e-10
22.022, -7.76e-10
24.024, -8.49e-10
26.026, -9.22e-10
28.028, -9.97e-10
30.03, -1.071e-09
32.032, -1.143e-09
34.034, -1.217e-09
36.036, -1.281e-09
38.038, -1.354e-09
40.04, -1.421e-09
42.042, -1.488e-09
44.044, -1.557e-09
46.046, -1.623e-09
48.048, -1.691e-09
50.05, -1.76e-09
52.052, -1.828e-09
54.054, -1.897e-09
56.056, -1.967e-09
58.058, -2.04e-09
60.06, -2.11e-09
62.062, -2.183e-09
64.064, -2.253e-09
66.066, -2.326e-09
68.068, -2.401e-09
70.07, -2.477e-09
72.072, -2.554e-09
74.074, -2.629e-09
76.076, -2.701e-09
78.078, -2.772e-09
80.08, -2.838e-09
82.082, -2.909e-09
84.084, -2.983e-09
86.086, -3.06e-09
88.088, -3.134e-09
90.09, -3.209e-09
92.092, -3.284e-09
94.094, -3.363e-09
96.096, -3.443e-09
98.098, -3.518e-09
100.1, -3.591e-09
102.1, -3.661e-09
104.1, -3.736e-09
106.11, -3.813e-09
108.11, -3.892e-09
110.11, -3.964e-09
112.11, -4.029e-09
114.11, -4.103e-09
116.12, -4.174e-09
118.12, -4.242e-09
120.12, -4.31e-09
122.12, -4.384e-09
124.12, -4.46e-09
126.13, -4.538e-09
128.13, -4.612e-09
130.13, -4.684e-09
132.13, -4.754e-09
134.13, -4.828e-09
136.14, -4.907e-09
138.14, -4.983e-09
140.14, -5.062e-09
142.14, -5.134e-09
144.14, -5.205e-09
146.15, -5.274e-09
148.15, -5.351e-09
150.15, -5.428e-09
152.15, -5.502e-09
154.15, -5.582e-09
156.16, -5.664e-09
158.16, -5.743e-09
160.16, -5.82e-09
162.16, -5.899e-09
164.16, -5.973e-09
166.17, -6.048e-09
168.17, -6.126e-09
170.17, -6.203e-09
172.17, -6.276e-09
174.17, -6.353e-09
176.18, -6.427e-09
178.18, -6.502e-09
180.18, -6.576e-09
182.18, -6.65e-09
184.18, -6.727e-09
186.19, -6.806e-09
188.19, -6.886e-09
190.19, -6.968e-09
192.19, -7.05e-09
194.19, -7.132e-09
196.2, -7.21e-09
198.2, -7.285e-09
200.2, -7.362e-09
202.2, -7.44e-09
204.2, -7.524e-09
206.21, -7.612e-09
208.21, -7.698e-09
210.21, -7.779e-09
212.21, -7.856e-09
214.21, -7.936e-09
216.22, -8.013e-09
218.22, -8.092e-09
220.22, -8.17e-09
222.22, -8.248e-09
224.22, -8.327e-09
226.23, -8.408e-09
228.23, -8.486e-09
230.23, -8.565e-09
232.23, -8.647e-09
234.23, -8.725e-09
236.24, -8.801e-09
238.24, -8.877e-09
240.24, -8.954e-09
242.24, -9.03e-09
244.24, -9.105e-09
246.25, -9.181e-09
248.25, -9.258e-09
250.25, -9.333e-09
252.25, -9.406e-09
254.25, -9.489e-09
256.26, -9.569e-09
258.26, -9.649e-09
260.26, -9.724e-09
262.26, -9.792e-09
264.26, -9.865e-09
266.27, -9.94e-09
268.27, -1.0011e-08
270.27, -1.0085e-08
272.27, -1.0163e-08
274.27, -1.0243e-08
276.28, -1.0323e-08
278.28, -1.0404e-08
280.28, -1.0484e-08
282.28, -1.0566e-08
284.28, -1.0645e-08
286.29, -1.0723e-08
288.29, -1.0804e-08
290.29, -1.0881e-08
292.29, -1.096e-08
294.29, -1.1036e-08
296.3, -1.1111e-08
298.3, -1.1182e-08
300.3, -1.1255e-08
302.3, -1.1334e-08
304.3, -1.1413e-08
306.31, -1.1486e-08
308.31, -1.1553e-08
310.31, -1.1625e-08
312.31, -1.1695e-08
