Time sep (s?), Charge (C)
1.97168, 3.912314e-11
2.109375, 4.128422e-11
2.237305, 3.756204e-11
2.370117, 4.536648e-11
2.5, 3.876286e-11
2.633789, 3.732194e-11
2.770508, 3.708193e-11
2.935547, 3.564117e-11
3.069336, 3.696175e-11
3.200195, 3.792259e-11
3.333008, 3.972343e-11
3.476563, 3.299963e-11
3.609375, 4.500626e-11
3.743164, 3.912323e-11
3.878906, 3.876301e-11
4.009766, 3.61213e-11
4.141602, 3.864283e-11
4.272461, 4.068405e-11
4.405273, 4.008346e-11
4.536133, 3.708208e-11
4.666016, 3.864265e-11
4.795898, 3.780234e-11
4.931641, 3.792238e-11
5.063477, 3.576131e-11
5.199219, 3.36e-11
5.332031, 4.500623e-11
5.464844, 4.128439e-11
5.597656, 3.708202e-11
5.727539, 4.272491e-11
5.861328, 3.936318e-11
5.993164, 3.480071e-11
6.125977, 3.960323e-11
6.254883, 3.756226e-11
6.384766, 4.32052e-11
6.516602, 4.09241e-11
6.647461, 4.104404e-11
6.805664, 3.480068e-11
6.935547, 4.056401e-11
7.066406, 3.672167e-11
7.196289, 3.840269e-11
7.337891, 3.612138e-11
7.466797, 4.032375e-11
7.600586, 3.948339e-11
7.735352, 3.516088e-11
7.870117, 3.444038e-11
7.998047, 3.672178e-11
8.128906, 4.14042e-11
8.265625, 3.684167e-11
8.397461, 4.152437e-11
8.526367, 3.528103e-11
8.664063, 4.152448e-11
8.799805, 3.972348e-11
8.930664, 3.660159e-11
9.064453, 4.296508e-11
9.195313, 3.588136e-11
9.330078, 3.732218e-11
9.460938, 4.02035e-11
9.591797, 3.792244e-11
9.725586, 4.128436e-11
9.856445, 3.456045e-11
9.986328, 3.600147e-11
10.11523, 4.368544e-11
10.24609, 4.116427e-11
10.37793, 3.756206e-11
10.50977, 4.356555e-11
10.64355, 3.756237e-11
10.77539, 3.804251e-11
10.90625, 4.332525e-11
11.04004, 4.10441e-11
11.17383, 3.720203e-11
11.30566, 3.768244e-11
11.4375, 4.068381e-11
11.59277, 4.344535e-11
11.72559, 3.708211e-11
11.85938, 3.540118e-11
11.99121, 3.696179e-11
12.12109, 3.888294e-11
12.25098, 3.372006e-11
12.37988, 3.612154e-11
12.51172, 3.744201e-11
12.64355, 4.212463e-11
12.77441, 4.176466e-11
12.9043, 4.452597e-11
13.03711, 3.696202e-11
13.17187, 3.624159e-11
13.30664, 3.660185e-11
13.44141, 3.780242e-11
13.57324, 3.732202e-11
13.70508, 4.212457e-11
