Time sep (ms?), Charge (C)
0.0, -6.8e-11
2.002, -1.18e-10
4.004, -1.69e-10
6.006, -2.22e-10
8.008, -2.75e-10
10.01, -3.38e-10
12.012, -3.96e-10
14.014, -4.53e-10
16.016, -5.08e-10
18.018, -5.67e-10
20.02, -6.24e-10
22.022, -6.81e-10
24.024, -7.35e-10
26.026, -7.93e-10
28.028, -8.52e-10
30.03, -9.13e-10
32.032, -9.75e-10
34.034, -1.036e-09
36.036, -1.09e-09
38.038, -1.146e-09
40.04, -1.2e-09
42.042, -1.256e-09
44.044, -1.317e-09
46.046, -1.376e-09
48.048, -1.444e-09
50.05, -1.504e-09
52.052, -1.562e-09
54.054, -1.617e-09
56.056, -1.683e-09
58.058, -1.747e-09
60.06, -1.806e-09
62.062, -1.867e-09
64.064, -1.929e-09
66.066, -1.993e-09
68.068, -2.052e-09
70.07, -2.113e-09
72.072, -2.174e-09
74.074, -2.237e-09
76.076, -2.296e-09
78.078, -2.355e-09
80.08, -2.422e-09
82.082, -2.487e-09
84.084, -2.547e-09
86.086, -2.607e-09
88.088, -2.668e-09
90.09, -2.729e-09
92.092, -2.789e-09
94.094, -2.857e-09
96.096, -2.925e-09
98.098, -2.988e-09
100.1, -3.049e-09
102.1, -3.11e-09
104.1, -3.173e-09
106.11, -3.238e-09
108.11, -3.305e-09
110.11, -3.365e-09
112.11, -3.425e-09
114.11, -3.481e-09
116.12, -3.54e-09
118.12, -3.599e-09
120.12, -3.655e-09
122.12, -3.714e-09
124.12, -3.768e-09
126.13, -3.825e-09
128.13, -3.88e-09
130.13, -3.939e-09
132.13, -3.992e-09
134.13, -4.045e-09
136.14, -4.102e-09
138.14, -4.169e-09
140.14, -4.234e-09
142.14, -4.287e-09
144.14, -4.339e-09
146.15, -4.394e-09
148.15, -4.451e-09
150.15, -4.506e-09
152.15, -4.563e-09
154.15, -4.617e-09
156.16, -4.668e-09
158.16, -4.728e-09
160.16, -4.784e-09
162.16, -4.84e-09
164.16, -4.899e-09
166.17, -4.956e-09
168.17, -5.011e-09
170.17, -5.065e-09
172.17, -5.119e-09
174.17, -5.176e-09
176.18, -5.237e-09
178.18, -5.297e-09
180.18, -5.357e-09
182.18, -5.417e-09
184.18, -5.473e-09
186.19, -5.533e-09
188.19, -5.6e-09
190.19, -5.664e-09
192.19, -5.725e-09
194.19, -5.784e-09
196.2, -5.848e-09
198.2, -5.916e-09
200.2, -5.978e-09
202.2, -6.041e-09
204.2, -6.103e-09
206.21, -6.165e-09
208.21, -6.229e-09
210.21, -6.29e-09
212.21, -6.348e-09
214.21, -6.405e-09
216.22, -6.463e-09
218.22, -6.528e-09
220.22, -6.589e-09
222.22, -6.653e-09
224.22, -6.716e-09
226.23, -6.776e-09
228.23, -6.834e-09
230.23, -6.896e-09
232.23, -6.958e-09
234.23, -7.016e-09
236.24, -7.077e-09
238.24, -7.14e-09
240.24, -7.206e-09
242.24, -7.272e-09
244.24, -7.34e-09
246.25, -7.406e-09
248.25, -7.473e-09
250.25, -7.536e-09
252.25, -7.597e-09
254.25, -7.658e-09
256.26, -7.72e-09
258.26, -7.779e-09
260.26, -7.839e-09
262.26, -7.9e-09
264.26, -7.958e-09
266.27, -8.021e-09
268.27, -8.084e-09
270.27, -8.15e-09
272.27, -8.215e-09
274.27, -8.278e-09
276.28, -8.343e-09
278.28, -8.409e-09
280.28, -8.473e-09
282.28, -8.535e-09
284.28, -8.6e-09
286.29, -8.659e-09
288.29, -8.726e-09
290.29, -8.795e-09
292.29, -8.852e-09
