Time sep (s?), Charge (C)
1.980469, 3.239842e-11
2.113281, 1.054647e-11
2.244141, -2.295175e-11
2.374023, -4.936599e-11
2.504883, -7.398037e-11
2.633789, -9.643215e-11
2.767578, -1.240474e-10
2.897461, -1.354532e-10
3.029297, -2.906888e-08
3.177734, -1.519453e-07
3.308594, -2.662167e-07
3.44043, -3.805637e-07
3.569336, -4.945192e-07
3.699219, -6.099077e-07
3.831055, -7.270409e-07
3.961914, -8.411582e-07
4.09375, -8.423659e-07
4.227539, -8.423558e-07
4.357422, -8.423438e-07
4.488281, -8.423423e-07
4.619141, -8.423359e-07
4.75, -8.423398e-07
4.881836, -8.423369e-07
5.010742, -8.673823e-07
5.141602, -9.780211e-07
5.271484, -1.091633e-06
5.40625, -1.210099e-06
5.537109, -1.32636e-06
5.667969, -1.44259e-06
5.799805, -1.559513e-06
5.930664, -1.675691e-06
6.058594, -1.692782e-06
6.19043, -1.692757e-06
6.325195, -1.692735e-06
6.456055, -1.692732e-06
6.587891, -1.692722e-06
6.719727, -1.69271e-06
6.853516, -1.692692e-06
6.980469, -1.702466e-06
7.113281, -1.813912e-06
7.244141, -1.927152e-06
7.375977, -2.043394e-06
7.572266, -2.213053e-06
7.703125, -2.33049e-06
7.833008, -2.446274e-06
7.961914, -2.539603e-06
8.089844, -2.539658e-06
8.222656, -2.53951e-06
8.353516, -2.539572e-06
8.482422, -2.539484e-06
8.613281, -2.539517e-06
8.753906, -2.539468e-06
8.884766, -2.53949e-06
9.015625, -2.574588e-06
9.150391, -2.688129e-06
9.280273, -2.801406e-06
9.410156, -2.915553e-06
9.541016, -3.031361e-06
9.674805, -3.149644e-06
9.810547, -3.270738e-06
9.94043, -3.383327e-06
10.07031, -3.384429e-06
10.20117, -3.38439e-06
10.3291, -3.384287e-06
10.45996, -3.384369e-06
10.58887, -3.384296e-06
10.71777, -3.384217e-06
10.8457, -3.384313e-06
10.97559, -3.419677e-06
11.10449, -3.5277e-06
11.23242, -3.637747e-06
11.36035, -3.749196e-06
11.49121, -3.863106e-06
11.62012, -3.977105e-06
11.75293, -4.095281e-06
11.88184, -4.2088e-06
12.01074, -4.221896e-06
12.1416, -4.221905e-06
12.27441, -4.221791e-06
12.40234, -4.221842e-06
12.5332, -4.221746e-06
12.66406, -4.221772e-06
12.79492, -4.221706e-06
12.92676, -4.221681e-06
13.05957, -4.221756e-06
13.18945, -4.221657e-06
13.32031, -4.22171e-06
