Time sep (ms?), Charge (C)
0.0, -2.775e-09
2.002, -2.862e-09
4.004, -2.948e-09
6.006, -3.033e-09
8.008, -3.122e-09
10.01, -3.203e-09
12.012, -3.286e-09
14.014, -3.374e-09
16.016, -3.462e-09
18.018, -3.55e-09
20.02, -3.631e-09
22.022, -3.713e-09
24.024, -3.793e-09
26.026, -3.876e-09
28.028, -3.955e-09
30.03, -4.041e-09
32.032, -4.125e-09
34.034, -4.208e-09
36.036, -4.292e-09
38.038, -4.372e-09
40.04, -4.455e-09
42.042, -4.54e-09
44.044, -4.625e-09
46.046, -4.707e-09
48.048, -4.794e-09
50.05, -4.88e-09
52.052, -4.966e-09
54.054, -5.054e-09
56.056, -5.137e-09
58.058, -5.223e-09
60.06, -5.313e-09
62.062, -5.399e-09
64.064, -5.483e-09
66.066, -5.564e-09
68.068, -5.643e-09
70.07, -5.723e-09
72.072, -5.807e-09
74.074, -5.887e-09
76.076, -5.966e-09
78.078, -6.048e-09
80.08, -6.127e-09
82.082, -6.212e-09
84.084, -6.293e-09
86.086, -6.375e-09
88.088, -6.459e-09
90.09, -6.542e-09
92.092, -6.625e-09
94.094, -6.705e-09
96.096, -6.79e-09
98.098, -6.87e-09
100.1, -6.953e-09
102.1, -7.028e-09
104.1, -7.107e-09
106.11, -7.183e-09
108.11, -7.266e-09
110.11, -7.343e-09
112.11, -7.424e-09
114.11, -7.501e-09
116.12, -7.587e-09
118.12, -7.671e-09
120.12, -7.758e-09
122.12, -7.843e-09
124.12, -7.923e-09
126.13, -8.005e-09
128.13, -8.087e-09
130.13, -8.167e-09
132.13, -8.248e-09
134.13, -8.332e-09
136.14, -8.413e-09
138.14, -8.494e-09
140.14, -8.577e-09
142.14, -8.66e-09
144.14, -8.745e-09
146.15, -8.828e-09
148.15, -8.91e-09
150.15, -8.992e-09
152.15, -9.074e-09
154.15, -9.159e-09
156.16, -9.245e-09
158.16, -9.327e-09
160.16, -9.412e-09
162.16, -9.494e-09
164.16, -9.581e-09
166.17, -9.667e-09
168.17, -9.753e-09
170.17, -9.843e-09
172.17, -9.93e-09
174.17, -1.0014e-08
176.18, -1.0099e-08
178.18, -1.0186e-08
180.18, -1.0271e-08
182.18, -1.036e-08
184.18, -1.0449e-08
186.19, -1.0529e-08
188.19, -1.0612e-08
190.19, -1.069e-08
192.19, -1.077e-08
194.19, -1.0858e-08
196.2, -1.0949e-08
198.2, -1.1039e-08
200.2, -1.113e-08
202.2, -1.1218e-08
204.2, -1.1305e-08
206.21, -1.1393e-08
208.21, -1.1477e-08
210.21, -1.1565e-08
212.21, -1.1658e-08
214.21, -1.1745e-08
216.22, -1.1832e-08
218.22, -1.1918e-08
220.22, -1.2006e-08
222.22, -1.2093e-08
224.22, -1.2177e-08
226.23, -1.2267e-08
228.23, -1.2362e-08
230.23, -1.2455e-08
232.23, -1.2548e-08
234.23, -1.2645e-08
236.24, -1.2735e-08
238.24, -1.2824e-08
240.24, -1.2918e-08
242.24, -1.3013e-08
244.24, -1.3105e-08
246.25, -1.3197e-08
248.25, -1.3291e-08
250.25, -1.3387e-08
252.25, -1.3488e-08
254.25, -1.3585e-08
256.26, -1.3681e-08
258.26, -1.3775e-08
260.26, -1.3872e-08
262.26, -1.3969e-08
264.26, -1.4067e-08
266.27, -1.4166e-08
268.27, -1.4263e-08
270.27, -1.4356e-08
272.27, -1.4449e-08
274.27, -1.4544e-08
276.28, -1.4639e-08
278.28, -1.4729e-08
280.28, -1.4818e-08
282.28, -1.491e-08
284.28, -1.4999e-08
286.29, -1.5093e-08
288.29, -1.5182e-08
290.29, -1.5267e-08
292.29, -1.5358e-08
294.29, -1.5446e-08
296.3, -1.5536e-08
298.3, -1.5627e-08
300.3, -1.5725e-08
302.3, -1.582e-08
304.3, -1.5905e-08
306.31, -1.5995e-08
308.31, -1.6082e-08
310.31, -1.6177e-08
312.31, -1.6274e-08
314.31, -1.637e-08
316.32, -1.6463e-08
318.32, -1.6552e-08
320.32, -1.6641e-08
322.32, -1.6733e-08
324.32, -1.6822e-08
326.33, -1.6906e-08
328.33, -1.699e-08
330.33, -1.7079e-08
332.33, -1.7165e-08
334.33, -1.7258e-08
336.34, -1.735e-08
338.34, -1.7439e-08
340.34, -1.7528e-08
342.34, -1.7616e-08
344.34, -1.7707e-08
346.35, -1.7797e-08
348.35, -1.7885e-08
350.35, -1.7974e-08
352.35, -1.8061e-08
354.35, -1.8149e-08
356.36, -1.8237e-08
358.36, -1.8329e-08
360.36, -1.8419e-08
362.36, -1.8512e-08
364.36, -1.8602e-08
366.37, -1.8694e-08
368.37, -1.8786e-08
370.37, -1.8881e-08
372.37, -1.8976e-08
374.37, -1.9067e-08
376.38, -1.9161e-08
378.38, -1.9253e-08
380.38, -1.9337e-08
382.38, -1.9425e-08
384.38, -1.9514e-08
386.39, -1.96e-08
388.39, -1.9692e-08
390.39, -1.9782e-08
392.39, -1.9874e-08
394.39, -1.9969e-08
396.4, -2.0059e-08
398.4, -2.015e-08
400.4, -2.0239e-08
402.4, -2.0334e-08
404.4, -2.0428e-08
406.41, -2.0524e-08
408.41, -2.0622e-08
410.41, -2.0718e-08
412.41, -2.0811e-08
414.41, -2.0906e-08
416.42, -2.0992e-08
418.42, -2.1079e-08
420.42, -2.1171e-08
422.42, -2.1259e-08
424.42, -2.1349e-08
426.43, -2.1435e-08
428.43, -2.1523e-08
430.43, -2.1616e-08
432.43, -2.1706e-08
434.43, -2.1795e-08
436.44, -2.1878e-08
438.44, -2.1963e-08
440.44, -2.2042e-08
442.44, -2.2124e-08
444.44, -2.2207e-08
446.45, -2.2289e-08
