Burst starts (s), Burst ends(A)
1625883484.0217226, 1625883486.0477319
1625883486.0563846, 1625883488.061981
1625883488.122749, 1625883490.1361182
1625883490.1988351, 1625883492.2111938
1625883492.2749782, 1625883494.2823102
