Time sep (s?), Charge (C)
1.979492, 3.744089e-11
2.110352, 4.044278e-11
2.237305, 4.224385e-11
2.366211, 3.744084e-11
2.498047, 3.648044e-11
2.630859, 3.780138e-11
2.760742, 3.960239e-11
2.893555, 3.28785e-11
3.024414, -7.124967e-10
3.15625, -3.413871e-09
3.290039, -6.199307e-09
3.421875, -9.00656e-09
3.552734, -1.182203e-08
3.685547, -1.469212e-08
3.820313, -1.763952e-08
3.951172, -2.048766e-08
4.082031, -2.059978e-08
4.211914, -2.060215e-08
4.34375, -2.059702e-08
4.475586, -2.059742e-08
4.607422, -2.060271e-08
4.735352, -2.06012e-08
4.867188, -2.059712e-08
4.998047, -2.140042e-08
5.129883, -2.411413e-08
5.260742, -2.690587e-08
5.392578, -2.973425e-08
5.526367, -3.266273e-08
5.65918, -3.559663e-08
5.790039, -3.852197e-08
5.920898, -4.139979e-08
6.049805, -4.153318e-08
6.182617, -4.153343e-08
6.314453, -4.153639e-08
6.448242, -4.152985e-08
6.581055, -4.153609e-08
6.709961, -4.153425e-08
6.84375, -4.153128e-08
6.980469, -4.18906e-08
7.114258, -4.46561e-08
7.243164, -4.740177e-08
7.373047, -5.018771e-08
7.50293, -5.301668e-08
7.634766, -5.589711e-08
7.765625, -5.882697e-08
7.897461, -6.171862e-08
8.025391, -6.24896e-08
8.15625, -6.248901e-08
8.287109, -6.249287e-08
8.417969, -6.24926e-08
8.548828, -6.249044e-08
8.680664, -6.248757e-08
8.8125, -6.248964e-08
8.944336, -6.24871e-08
9.075195, -6.444379e-08
9.206055, -6.715027e-08
9.336914, -6.993517e-08
9.486328, -7.31211e-08
9.625, -7.616696e-08
9.758789, -7.905181e-08
9.892578, -8.193413e-08
10.02246, -8.305439e-08
10.16504, -8.305052e-08
10.29688, -8.304947e-08
10.46875, -8.30515e-08
10.60059, -8.30505e-08
10.73145, -8.304927e-08
10.86328, -8.305216e-08
10.99707, -8.38956e-08
11.12598, -8.651088e-08
11.25781, -8.927658e-08
11.39063, -9.206602e-08
11.52441, -9.494195e-08
11.65332, -9.774124e-08
11.78516, -1.005871e-07
11.91602, -1.033953e-07
12.04395, -1.034877e-07
12.17188, -1.034846e-07
12.30176, -1.034883e-07
12.43457, -1.034843e-07
12.56348, -1.034915e-07
12.69434, -1.034819e-07
12.82422, -1.034868e-07
12.95703, -1.034825e-07
13.08691, -1.034833e-07
13.21875, -1.03488e-07
