Burst starts (s), Burst ends(A)
1625901002.9187584, 1625901004.9582386
1625901004.986518, 1625901006.995754
1625901007.0224414, 1625901009.039421
1625901009.0733259, 1625901011.091292
1625901011.121514, 1625901013.1344707
