Time sep (ms?), Charge (C)
0.0, -3.69e-10
2.002, -4.47e-10
4.004, -5.24e-10
6.006, -5.94e-10
8.008, -6.68e-10
10.01, -7.42e-10
12.012, -8.2e-10
14.014, -8.93e-10
16.016, -9.7e-10
18.018, -1.047e-09
20.02, -1.124e-09
22.022, -1.206e-09
24.024, -1.284e-09
26.026, -1.361e-09
28.028, -1.439e-09
30.03, -1.516e-09
32.032, -1.59e-09
34.034, -1.673e-09
36.036, -1.756e-09
38.038, -1.842e-09
40.04, -1.926e-09
42.042, -2.009e-09
44.044, -2.092e-09
46.046, -2.174e-09
48.048, -2.254e-09
50.05, -2.337e-09
52.052, -2.421e-09
54.054, -2.504e-09
56.056, -2.585e-09
58.058, -2.672e-09
60.06, -2.759e-09
62.062, -2.845e-09
64.064, -2.929e-09
66.066, -3.014e-09
68.068, -3.097e-09
70.07, -3.177e-09
72.072, -3.259e-09
74.074, -3.339e-09
76.076, -3.422e-09
78.078, -3.508e-09
80.08, -3.587e-09
82.082, -3.669e-09
84.084, -3.752e-09
86.086, -3.832e-09
88.088, -3.911e-09
90.09, -3.989e-09
92.092, -4.067e-09
94.094, -4.145e-09
96.096, -4.231e-09
98.098, -4.31e-09
100.1, -4.39e-09
102.1, -4.472e-09
104.1, -4.552e-09
106.11, -4.63e-09
108.11, -4.707e-09
110.11, -4.783e-09
112.11, -4.859e-09
114.11, -4.934e-09
116.12, -5.015e-09
118.12, -5.095e-09
120.12, -5.17e-09
122.12, -5.245e-09
124.12, -5.321e-09
126.13, -5.398e-09
128.13, -5.474e-09
130.13, -5.545e-09
132.13, -5.624e-09
134.13, -5.702e-09
136.14, -5.78e-09
138.14, -5.859e-09
140.14, -5.935e-09
142.14, -6.011e-09
144.14, -6.093e-09
146.15, -6.173e-09
148.15, -6.251e-09
150.15, -6.327e-09
152.15, -6.401e-09
154.15, -6.475e-09
156.16, -6.546e-09
158.16, -6.622e-09
160.16, -6.695e-09
162.16, -6.77e-09
164.16, -6.849e-09
166.17, -6.923e-09
168.17, -6.999e-09
170.17, -7.073e-09
172.17, -7.147e-09
174.17, -7.224e-09
176.18, -7.304e-09
178.18, -7.384e-09
180.18, -7.465e-09
182.18, -7.548e-09
184.18, -7.632e-09
186.19, -7.708e-09
188.19, -7.782e-09
190.19, -7.861e-09
192.19, -7.94e-09
194.19, -8.025e-09
196.2, -8.115e-09
198.2, -8.202e-09
200.2, -8.285e-09
202.2, -8.373e-09
204.2, -8.458e-09
206.21, -8.546e-09
208.21, -8.633e-09
210.21, -8.718e-09
212.21, -8.804e-09
214.21, -8.888e-09
