Time sep (ms?), Charge (C)
0.0, -1.46e-10
2.002, -2.13e-10
4.004, -2.77e-10
6.006, -3.47e-10
8.008, -4.2e-10
10.01, -4.92e-10
12.012, -5.62e-10
14.014, -6.32e-10
16.016, -7e-10
18.018, -7.7e-10
20.02, -8.43e-10
22.022, -9.1e-10
24.024, -9.82e-10
26.026, -1.052e-09
28.028, -1.119e-09
30.03, -1.186e-09
32.032, -1.255e-09
34.034, -1.319e-09
36.036, -1.381e-09
38.038, -1.44e-09
40.04, -1.498e-09
42.042, -1.568e-09
44.044, -1.633e-09
46.046, -1.699e-09
48.048, -1.767e-09
50.05, -1.835e-09
52.052, -1.904e-09
54.054, -1.976e-09
56.056, -2.049e-09
58.058, -2.122e-09
60.06, -2.197e-09
62.062, -2.27e-09
64.064, -2.343e-09
66.066, -2.415e-09
68.068, -2.488e-09
70.07, -2.556e-09
72.072, -2.621e-09
74.074, -2.685e-09
76.076, -2.748e-09
78.078, -2.819e-09
80.08, -2.892e-09
82.082, -2.967e-09
84.084, -3.039e-09
86.086, -3.111e-09
88.088, -3.178e-09
90.09, -3.244e-09
92.092, -3.312e-09
94.094, -3.379e-09
96.096, -3.452e-09
98.098, -3.52e-09
100.1, -3.591e-09
102.1, -3.659e-09
104.1, -3.727e-09
106.11, -3.797e-09
108.11, -3.868e-09
110.11, -3.943e-09
112.11, -4.016e-09
114.11, -4.088e-09
116.12, -4.154e-09
118.12, -4.224e-09
120.12, -4.3e-09
122.12, -4.376e-09
124.12, -4.452e-09
126.13, -4.53e-09
128.13, -4.604e-09
130.13, -4.685e-09
132.13, -4.76e-09
134.13, -4.836e-09
136.14, -4.912e-09
138.14, -4.987e-09
140.14, -5.063e-09
142.14, -5.135e-09
144.14, -5.208e-09
146.15, -5.28e-09
148.15, -5.348e-09
150.15, -5.418e-09
152.15, -5.486e-09
154.15, -5.555e-09
156.16, -5.624e-09
158.16, -5.693e-09
160.16, -5.766e-09
162.16, -5.841e-09
164.16, -5.915e-09
166.17, -5.991e-09
168.17, -6.067e-09
170.17, -6.141e-09
172.17, -6.217e-09
174.17, -6.289e-09
176.18, -6.368e-09
178.18, -6.442e-09
180.18, -6.509e-09
182.18, -6.58e-09
184.18, -6.657e-09
186.19, -6.729e-09
188.19, -6.798e-09
190.19, -6.868e-09
192.19, -6.935e-09
194.19, -7.007e-09
196.2, -7.078e-09
198.2, -7.151e-09
200.2, -7.219e-09
202.2, -7.293e-09
204.2, -7.364e-09
206.21, -7.436e-09
208.21, -7.507e-09
210.21, -7.576e-09
212.21, -7.651e-09
214.21, -7.725e-09
216.22, -7.793e-09
218.22, -7.865e-09
220.22, -7.94e-09
222.22, -8.009e-09
224.22, -8.078e-09
226.23, -8.155e-09
228.23, -8.229e-09
230.23, -8.299e-09
232.23, -8.368e-09
234.23, -8.438e-09
236.24, -8.513e-09
238.24, -8.592e-09
240.24, -8.665e-09
242.24, -8.736e-09
244.24, -8.809e-09
246.25, -8.882e-09
248.25, -8.956e-09
250.25, -9.024e-09
252.25, -9.09e-09
254.25, -9.162e-09
256.26, -9.237e-09
258.26, -9.305e-09
260.26, -9.371e-09
262.26, -9.441e-09
264.26, -9.516e-09
266.27, -9.594e-09
268.27, -9.669e-09
270.27, -9.742e-09
272.27, -9.813e-09
274.27, -9.885e-09
276.28, -9.964e-09
278.28, -1.004e-08
280.28, -1.0117e-08
282.28, -1.019e-08
284.28, -1.0268e-08
286.29, -1.0348e-08
288.29, -1.0424e-08
290.29, -1.0497e-08
292.29, -1.0568e-08
294.29, -1.0638e-08
296.3, -1.0714e-08
298.3, -1.0787e-08
300.3, -1.0864e-08
302.3, -1.0938e-08
304.3, -1.1007e-08
306.31, -1.1076e-08
308.31, -1.1149e-08
310.31, -1.1219e-08
312.31, -1.1291e-08
314.31, -1.1366e-08
316.32, -1.1444e-08
318.32, -1.1522e-08
320.32, -1.1599e-08
322.32, -1.168e-08
324.32, -1.1762e-08
326.33, -1.184e-08
328.33, -1.1917e-08
330.33, -1.1996e-08
332.33, -1.2074e-08
334.33, -1.215e-08
336.34, -1.2226e-08
338.34, -1.2305e-08
340.34, -1.2383e-08
342.34, -1.2464e-08
344.34, -1.2542e-08
346.35, -1.2615e-08
348.35, -1.2687e-08
350.35, -1.2761e-08
352.35, -1.2835e-08
354.35, -1.2909e-08
356.36, -1.2977e-08
358.36, -1.3045e-08
360.36, -1.3116e-08
362.36, -1.3185e-08
364.36, -1.3257e-08
366.37, -1.3331e-08
368.37, -1.3407e-08
370.37, -1.3485e-08
372.37, -1.3562e-08
374.37, -1.3642e-08
376.38, -1.3723e-08
378.38, -1.3805e-08
380.38, -1.3883e-08
382.38, -1.3954e-08
384.38, -1.4027e-08
386.39, -1.4105e-08
388.39, -1.4183e-08
390.39, -1.4263e-08
392.39, -1.434e-08
394.39, -1.4417e-08
396.4, -1.4494e-08
398.4, -1.4578e-08
400.4, -1.4659e-08
402.4, -1.4735e-08
404.4, -1.4812e-08
406.41, -1.489e-08
408.41, -1.4965e-08
410.41, -1.5041e-08
412.41, -1.5122e-08
414.41, -1.52e-08
416.42, -1.5276e-08
418.42, -1.5356e-08
420.42, -1.5437e-08
422.42, -1.5514e-08
424.42, -1.559e-08
426.43, -1.5664e-08
428.43, -1.5737e-08
430.43, -1.5811e-08
432.43, -1.5889e-08
434.43, -1.5965e-08
436.44, -1.6044e-08
438.44, -1.612e-08
440.44, -1.6196e-08
442.44, -1.6277e-08
444.44, -1.6358e-08
446.45, -1.6442e-08
448.45, -1.6524e-08
450.45, -1.6608e-08
452.45, -1.6689e-08
454.45, -1.6769e-08
456.46, -1.6855e-08
458.46, -1.694e-08
460.46, -1.7029e-08
462.46, -1.7106e-08
464.46, -1.7183e-08
466.47, -1.7257e-08
468.47, -1.7328e-08
470.47, -1.74e-08
472.47, -1.7473e-08
474.47, -1.7544e-08
476.48, -1.762e-08
478.48, -1.7701e-08
480.48, -1.7781e-08
482.48, -1.7854e-08
484.48, -1.793e-08
486.49, -1.8006e-08
488.49, -1.8083e-08
490.49, -1.8159e-08
492.49, -1.823e-08
494.49, -1.8304e-08
496.5, -1.8377e-08
498.5, -1.8448e-08
500.5, -1.8522e-08
502.5, -1.8598e-08
504.5, -1.8673e-08
506.51, -1.8744e-08
508.51, -1.8821e-08
510.51, -1.8894e-08
512.51, -1.8972e-08
514.51, -1.9048e-08
516.52, -1.9123e-08
518.52, -1.9197e-08
520.52, -1.9269e-08
522.52, -1.9343e-08
524.52, -1.9416e-08
526.53, -1.9487e-08
528.53, -1.956e-08
530.53, -1.9632e-08
532.53, -1.9706e-08
534.53, -1.9777e-08
536.54, -1.9851e-08
538.54, -1.9923e-08
540.54, -1.9995e-08
542.54, -2.0067e-08
544.54, -2.0138e-08
546.55, -2.0212e-08
548.55, -2.0287e-08
550.55, -2.0367e-08
552.55, -2.0447e-08
554.55, -2.0525e-08
556.56, -2.0602e-08
558.56, -2.0682e-08
560.56, -2.0757e-08
562.56, -2.0833e-08
564.56, -2.0909e-08
566.57, -2.0988e-08
568.57, -2.1068e-08
570.57, -2.1139e-08
572.57, -2.121e-08
574.57, -2.1285e-08
576.58, -2.1366e-08
578.58, -2.1443e-08
580.58, -2.1519e-08
582.58, -2.16e-08
584.58, -2.1681e-08
586.59, -2.1756e-08
588.59, -2.183e-08
590.59, -2.1896e-08
592.59, -2.1967e-08
594.59, -2.2041e-08
596.6, -2.2114e-08
598.6, -2.2191e-08
600.6, -2.2268e-08
602.6, -2.2345e-08
604.6, -2.2418e-08
606.61, -2.2496e-08
608.61, -2.2571e-08
610.61, -2.2646e-08
612.61, -2.272e-08
614.61, -2.2789e-08
616.62, -2.2861e-08
618.62, -2.2933e-08
620.62, -2.3002e-08
622.62, -2.3068e-08
624.62, -2.3139e-08
626.63, -2.3208e-08
628.63, -2.3273e-08
630.63, -2.3339e-08
632.63, -2.3407e-08
634.63, -2.3474e-08
636.64, -2.3546e-08
638.64, -2.3618e-08
640.64, -2.3685e-08
642.64, -2.3759e-08
644.64, -2.3831e-08
646.65, -2.3902e-08
648.65, -2.3973e-08
650.65, -2.4045e-08
652.65, -2.4116e-08
654.65, -2.4188e-08
656.66, -2.4262e-08
658.66, -2.4327e-08
660.66, -2.4388e-08
662.66, -2.4449e-08
664.66, -2.4512e-08
666.67, -2.4574e-08
668.67, -2.4636e-08
670.67, -2.4695e-08
672.67, -2.4754e-08
674.67, -2.4814e-08
676.68, -2.4877e-08
678.68, -2.4937e-08
680.68, -2.5e-08
682.68, -2.5063e-08
684.68, -2.5129e-08
686.69, -2.5194e-08
