Time sep (s?), Charge (C)
1.979492, 3.492091e-11
2.107422, 4.296502e-11
2.237305, 4.056395e-11
2.383789, 3.6962e-11
2.517578, 4.044383e-11
2.649414, 4.464597e-11
2.780273, 4.044386e-11
2.912109, 3.996334e-11
3.0625, 3.708197e-11
3.206055, 3.864287e-11
3.338867, 4.092388e-11
3.469727, 3.552119e-11
3.601563, 3.864262e-11
3.732422, 3.768228e-11
3.870117, 4.260484e-11
4.0, 3.660175e-11
4.131836, 4.404581e-11
4.264648, 3.636165e-11
4.395508, 4.164427e-11
4.527344, 4.116419e-11
4.661133, 3.792251e-11
4.793945, 3.852257e-11
4.925781, 3.840281e-11
5.061523, 4.00837e-11
5.191406, 3.888278e-11
5.324219, 4.188449e-11
5.455078, 3.900311e-11
5.582031, 3.648173e-11
5.713867, 4.116397e-11
5.848633, 3.696172e-11
5.981445, 4.272498e-11
6.111328, 3.93633e-11
6.245117, 3.576112e-11
6.375977, 3.84028e-11
6.505859, 3.672158e-11
6.639648, 4.20045e-11
6.771484, 4.092407e-11
6.904297, 3.516084e-11
7.041992, 4.200468e-11
7.173828, 3.7442e-11
7.302734, 3.816256e-11
7.438477, 3.516089e-11
7.571289, 4.308508e-11
7.705078, 4.368541e-11
7.836914, 4.056387e-11
7.96875, 3.828247e-11
8.112305, 4.188441e-11
8.242188, 4.116427e-11
8.373047, 4.11641e-11
8.504883, 3.744231e-11
8.633789, 4.02035e-11
8.764648, 4.04438e-11
8.897461, 3.840273e-11
9.029297, 4.020356e-11
9.165039, 3.900285e-11
9.304688, 4.152444e-11
9.435547, 3.420029e-11
9.567383, 4.488621e-11
9.701172, 3.864292e-11
9.831055, 3.720183e-11
9.958984, 4.056395e-11
10.09082, 3.540088e-11
10.22266, 4.212474e-11
10.35449, 3.672181e-11
10.48437, 4.332521e-11
10.62012, 4.080384e-11
10.75195, 3.888285e-11
10.89648, 4.068402e-11
11.02539, 3.708175e-11
11.1582, 4.22447e-11
11.29395, 4.224472e-11
11.42383, 3.924324e-11
11.55371, 4.320533e-11
11.68652, 3.720211e-11
11.81934, 3.696179e-11
11.95313, 3.816236e-11
12.08398, 3.936322e-11
12.21387, 3.299965e-11
12.34668, 4.164431e-11
12.47852, 3.588135e-11
12.625, 4.056386e-11
12.75684, 3.44405e-11
12.88867, 4.440601e-11
13.02246, 4.020373e-11
13.15332, 3.792236e-11
13.28613, 4.128414e-11
13.41602, 3.972345e-11
