Time sep (ms?), Charge (C)
0.0, -1.381e-09
2.002, -1.448e-09
4.004, -1.514e-09
6.006, -1.583e-09
8.008, -1.656e-09
10.01, -1.725e-09
12.012, -1.793e-09
14.014, -1.863e-09
16.016, -1.931e-09
18.018, -1.994e-09
20.02, -2.065e-09
22.022, -2.134e-09
24.024, -2.206e-09
26.026, -2.281e-09
28.028, -2.355e-09
30.03, -2.425e-09
32.032, -2.493e-09
34.034, -2.563e-09
36.036, -2.629e-09
38.038, -2.69e-09
40.04, -2.756e-09
42.042, -2.826e-09
44.044, -2.896e-09
46.046, -2.957e-09
48.048, -3.022e-09
50.05, -3.087e-09
52.052, -3.153e-09
54.054, -3.214e-09
56.056, -3.277e-09
58.058, -3.343e-09
60.06, -3.408e-09
62.062, -3.471e-09
64.064, -3.531e-09
66.066, -3.593e-09
68.068, -3.655e-09
70.07, -3.718e-09
72.072, -3.782e-09
74.074, -3.836e-09
76.076, -3.896e-09
78.078, -3.958e-09
80.08, -4.015e-09
82.082, -4.077e-09
84.084, -4.146e-09
86.086, -4.211e-09
88.088, -4.272e-09
90.09, -4.342e-09
92.092, -4.402e-09
94.094, -4.46e-09
96.096, -4.519e-09
98.098, -4.582e-09
100.1, -4.641e-09
102.1, -4.7e-09
104.1, -4.761e-09
106.11, -4.825e-09
108.11, -4.883e-09
110.11, -4.941e-09
112.11, -4.997e-09
114.11, -5.053e-09
116.12, -5.114e-09
118.12, -5.175e-09
120.12, -5.237e-09
122.12, -5.297e-09
124.12, -5.356e-09
126.13, -5.415e-09
128.13, -5.469e-09
130.13, -5.524e-09
132.13, -5.58e-09
134.13, -5.644e-09
136.14, -5.704e-09
138.14, -5.768e-09
140.14, -5.829e-09
142.14, -5.89e-09
144.14, -5.951e-09
146.15, -6.018e-09
148.15, -6.085e-09
150.15, -6.153e-09
152.15, -6.218e-09
154.15, -6.284e-09
156.16, -6.355e-09
158.16, -6.431e-09
160.16, -6.505e-09
162.16, -6.579e-09
164.16, -6.647e-09
166.17, -6.719e-09
168.17, -6.787e-09
170.17, -6.852e-09
172.17, -6.916e-09
174.17, -6.986e-09
176.18, -7.057e-09
178.18, -7.121e-09
180.18, -7.194e-09
182.18, -7.264e-09
184.18, -7.332e-09
186.19, -7.397e-09
188.19, -7.463e-09
190.19, -7.53e-09
192.19, -7.602e-09
194.19, -7.672e-09
196.2, -7.737e-09
198.2, -7.804e-09
200.2, -7.878e-09
202.2, -7.949e-09
204.2, -8.016e-09
206.21, -8.079e-09
208.21, -8.14e-09
210.21, -8.2e-09
