Time sep (s?), Charge (C)
1.980469, 3.96035e-11
2.111328, 4.776778e-11
2.243164, 3.660188e-11
2.37207, 4.512629e-11
2.508789, 4.488611e-11
2.640625, 4.152442e-11
2.776367, 4.380574e-11
2.912109, 4.332545e-11
3.043945, 3.540089e-11
3.181641, 3.45605e-11
3.31543, 4.440588e-11
3.466797, 3.528105e-11
3.59668, 4.116405e-11
3.729492, 4.128429e-11
3.858398, 4.056373e-11
3.990234, 3.828276e-11
4.124023, 3.684188e-11
4.255859, 3.792227e-11
4.388672, 4.440584e-11
4.520508, 4.236489e-11
4.65918, 3.900295e-11
4.796875, 4.308511e-11
4.927734, 4.09241e-11
5.057617, 4.344535e-11
5.191406, 4.152457e-11
5.323242, 3.804257e-11
5.454102, 4.404569e-11
5.583984, 4.200474e-11
5.736328, 4.020355e-11
5.868164, 3.816272e-11
6.001953, 3.792245e-11
6.133789, 4.236472e-11
6.266602, 4.068395e-11
6.397461, 3.552109e-11
6.567383, 3.864294e-11
6.699219, 3.936305e-11
6.834961, 3.984347e-11
6.96582, 4.488614e-11
7.098633, 4.320537e-11
7.230469, 3.780225e-11
7.361328, 3.840278e-11
7.493164, 3.852259e-11
7.633789, 3.900313e-11
7.767578, 3.99635e-11
7.899414, 4.152426e-11
8.03125, 4.116415e-11
8.165039, 4.0804e-11
8.305664, 4.05637e-11
8.438477, 4.032366e-11
8.569336, 3.444055e-11
8.701172, 4.596675e-11
8.834961, 4.380573e-11
8.966797, 4.092408e-11
9.097656, 4.464598e-11
9.230469, 4.020364e-11
9.366211, 4.176448e-11
9.50293, 4.632691e-11
9.642578, 3.780232e-11
9.771484, 4.008361e-11
9.90332, 3.444047e-11
10.03418, 4.10443e-11
10.16602, 3.672167e-11
10.2959, 4.008366e-11
10.42969, 4.284516e-11
10.56543, 4.212481e-11
10.69727, 3.552102e-11
10.82617, 3.672181e-11
10.97656, 4.212456e-11
11.10742, 4.188462e-11
11.23633, 4.572661e-11
11.36816, 3.756234e-11
11.51758, 3.888276e-11
11.64844, 3.924316e-11
11.77734, 4.356539e-11
11.9082, 3.70821e-11
12.03809, 3.900284e-11
12.1709, 4.200468e-11
12.30371, 4.212476e-11
12.4375, 3.792251e-11
12.57227, 3.600142e-11
12.70215, 4.476621e-11
12.83301, 3.888299e-11
12.96582, 3.864268e-11
13.09668, 3.984344e-11
13.22656, 3.732193e-11
13.36035, 4.596687e-11
13.49121, 3.852274e-11
