Time sep (s?), Charge (C)
1.981445, 3.720095e-11
2.112305, 4.392459e-11
2.242188, 3.431928e-11
2.37207, 3.816163e-11
2.501953, 3.46793e-11
2.631836, 3.768126e-11
2.759766, 3.708099e-11
2.890625, 3.26383e-11
3.022461, -8.514134e-10
3.154297, -3.933637e-09
3.285156, -7.165248e-09
3.416992, -1.045662e-08
3.547852, -1.373976e-08
3.683594, -1.715577e-08
3.8125, -2.049164e-08
3.944336, -2.385677e-08
4.077148, -2.407609e-08
4.208008, -2.407679e-08
4.338867, -2.407518e-08
4.470703, -2.407916e-08
4.603516, -2.407026e-08
4.732422, -2.407717e-08
4.864258, -2.407374e-08
4.996094, -2.413209e-08
5.125977, -2.710102e-08
5.262695, -3.041522e-08
5.392578, -3.365989e-08
5.525391, -3.693532e-08
5.65625, -4.021562e-08
5.786133, -4.352446e-08
5.917969, -4.687599e-08
6.046875, -4.809481e-08
6.176758, -4.809103e-08
6.310547, -4.809585e-08
6.441406, -4.809652e-08
6.572266, -4.80948e-08
6.701172, -4.809274e-08
6.833984, -4.809441e-08
6.96582, -4.809645e-08
7.095703, -4.989746e-08
7.227539, -5.299299e-08
7.359375, -5.617179e-08
7.493164, -5.946633e-08
7.625977, -6.276687e-08
7.755859, -6.600496e-08
7.887695, -6.934584e-08
8.019531, -7.177452e-08
8.148438, -7.17757e-08
8.280273, -7.177205e-08
8.411133, -7.17697e-08
8.59668, -7.176575e-08
8.728516, -7.177056e-08
8.860352, -7.176855e-08
8.991211, -7.210835e-08
9.119141, -7.506252e-08
9.250977, -7.826659e-08
9.383789, -8.147681e-08
9.513672, -8.467666e-08
9.645508, -8.795267e-08
9.776367, -9.124684e-08
9.907227, -9.449324e-08
10.03613, -9.529607e-08
10.16602, -9.529618e-08
10.29688, -9.529219e-08
10.42676, -9.529943e-08
10.55566, -9.529363e-08
10.69141, -9.529457e-08
10.82227, -9.529555e-08
10.95312, -9.529433e-08
11.08203, -9.79831e-08
11.21484, -1.011603e-07
11.34668, -1.043496e-07
11.47754, -1.07602e-07
11.61035, -1.109344e-07
11.74219, -1.142281e-07
11.87402, -1.175776e-07
12.00781, -1.190551e-07
12.13965, -1.190505e-07
12.26953, -1.19054e-07
12.40039, -1.190446e-07
12.53125, -1.190517e-07
12.66309, -1.190453e-07
12.79492, -1.190451e-07
12.92676, -1.190488e-07
13.05566, -1.190493e-07
13.18848, -1.190475e-07
13.32324, -1.19042e-07
