Time sep (s?), Charge (C)
1.980469, 4.296413e-11
2.110352, 3.45594e-11
2.241211, 4.140344e-11
2.37793, 4.30843e-11
2.512695, 4.032284e-11
2.649414, 4.332441e-11
2.78125, 3.359888e-11
2.911133, 4.020255e-11
3.055664, -1.402994e-09
3.186523, -4.01194e-09
3.318359, -6.744413e-09
3.452148, -9.521304e-09
3.584961, -1.227704e-08
3.713867, -1.498854e-08
3.84668, -1.778669e-08
3.980469, -1.990827e-08
4.111328, -1.990374e-08
4.245117, -1.990671e-08
4.375977, -1.990751e-08
4.504883, -1.990706e-08
4.638672, -1.990686e-08
4.770508, -1.990337e-08
4.90332, -1.99032e-08
5.037109, -2.174724e-08
5.167969, -2.43545e-08
5.297852, -2.70504e-08
5.431641, -2.98014e-08
5.563477, -3.257708e-08
5.695313, -3.538559e-08
5.829102, -3.818874e-08
5.961914, -3.992148e-08
6.09082, -3.991688e-08
6.225586, -3.991692e-08
6.357422, -3.991865e-08
6.488281, -3.991309e-08
6.626953, -3.992076e-08
6.757813, -3.991975e-08
6.889648, -3.991928e-08
7.019531, -4.149244e-08
7.152344, -4.417659e-08
7.283203, -4.686452e-08
7.424805, -4.988295e-08
7.554688, -5.268192e-08
7.6875, -5.549028e-08
7.823242, -5.843146e-08
7.958984, -6.02593e-08
8.086914, -6.025881e-08
8.267578, -6.025806e-08
8.397461, -6.025633e-08
8.530273, -6.025233e-08
8.661133, -6.024836e-08
8.791992, -6.025655e-08
8.925781, -6.025358e-08
9.054688, -6.267162e-08
9.185547, -6.535252e-08
9.31543, -6.810524e-08
9.444336, -7.084498e-08
9.582031, -7.380828e-08
9.713867, -7.66626e-08
9.844727, -7.953678e-08
9.972656, -8.071193e-08
10.10352, -8.071905e-08
10.23242, -8.071358e-08
10.36426, -8.071266e-08
10.49316, -8.070805e-08
10.62207, -8.071414e-08
10.75293, -8.071247e-08
10.88672, -8.071027e-08
11.02051, -8.308782e-08
11.15332, -8.587592e-08
11.28418, -8.863919e-08
11.41602, -9.143985e-08
11.54688, -9.425692e-08
11.67871, -9.712655e-08
11.81152, -9.998553e-08
11.93945, -1.012481e-07
12.07324, -1.012438e-07
12.20508, -1.012435e-07
12.33496, -1.012429e-07
12.4668, -1.012386e-07
12.59863, -1.012442e-07
12.74121, -1.012444e-07
12.87207, -1.01244e-07
13.00195, -1.012384e-07
13.13184, -1.012384e-07
13.26953, -1.012405e-07
