Time sep (ms?), Charge (C)
0.0, -3.92e-10
2.002, -4.58e-10
4.004, -5.2e-10
6.006, -5.84e-10
8.008, -6.44e-10
10.01, -7.08e-10
12.012, -7.69e-10
14.014, -8.3e-10
16.016, -8.9e-10
18.018, -9.52e-10
20.02, -1.019e-09
22.022, -1.082e-09
24.024, -1.147e-09
26.026, -1.21e-09
28.028, -1.281e-09
30.03, -1.346e-09
32.032, -1.416e-09
34.034, -1.488e-09
36.036, -1.557e-09
38.038, -1.628e-09
40.04, -1.7e-09
42.042, -1.772e-09
44.044, -1.845e-09
46.046, -1.917e-09
48.048, -1.992e-09
50.05, -2.062e-09
52.052, -2.134e-09
54.054, -2.204e-09
56.056, -2.268e-09
58.058, -2.334e-09
60.06, -2.408e-09
62.062, -2.482e-09
64.064, -2.553e-09
66.066, -2.627e-09
68.068, -2.693e-09
70.07, -2.761e-09
72.072, -2.834e-09
74.074, -2.901e-09
76.076, -2.963e-09
78.078, -3.035e-09
80.08, -3.106e-09
82.082, -3.18e-09
84.084, -3.252e-09
86.086, -3.327e-09
88.088, -3.406e-09
90.09, -3.483e-09
92.092, -3.55e-09
94.094, -3.621e-09
96.096, -3.703e-09
98.098, -3.782e-09
100.1, -3.86e-09
102.1, -3.931e-09
104.1, -4.003e-09
106.11, -4.083e-09
108.11, -4.159e-09
110.11, -4.232e-09
112.11, -4.304e-09
114.11, -4.375e-09
116.12, -4.45e-09
118.12, -4.528e-09
120.12, -4.612e-09
122.12, -4.693e-09
124.12, -4.768e-09
126.13, -4.84e-09
128.13, -4.912e-09
130.13, -4.986e-09
132.13, -5.065e-09
134.13, -5.144e-09
136.14, -5.218e-09
138.14, -5.298e-09
140.14, -5.374e-09
142.14, -5.451e-09
144.14, -5.526e-09
146.15, -5.598e-09
148.15, -5.672e-09
150.15, -5.749e-09
152.15, -5.821e-09
154.15, -5.898e-09
156.16, -5.973e-09
158.16, -6.048e-09
160.16, -6.126e-09
162.16, -6.203e-09
164.16, -6.279e-09
166.17, -6.357e-09
168.17, -6.437e-09
170.17, -6.514e-09
172.17, -6.592e-09
174.17, -6.672e-09
176.18, -6.75e-09
178.18, -6.83e-09
180.18, -6.91e-09
182.18, -6.987e-09
184.18, -7.064e-09
186.19, -7.135e-09
188.19, -7.21e-09
190.19, -7.286e-09
192.19, -7.358e-09
194.19, -7.432e-09
196.2, -7.503e-09
198.2, -7.574e-09
200.2, -7.647e-09
202.2, -7.718e-09
204.2, -7.787e-09
206.21, -7.861e-09
208.21, -7.933e-09
210.21, -8.01e-09
212.21, -8.083e-09
214.21, -8.156e-09
216.22, -8.227e-09
218.22, -8.297e-09
220.22, -8.367e-09
222.22, -8.441e-09
224.22, -8.511e-09
226.23, -8.58e-09
228.23, -8.65e-09
230.23, -8.722e-09
232.23, -8.793e-09
234.23, -8.864e-09
236.24, -8.935e-09
238.24, -9.006e-09
240.24, -9.078e-09
242.24, -9.148e-09
244.24, -9.22e-09
246.25, -9.294e-09
248.25, -9.357e-09
250.25, -9.422e-09
252.25, -9.494e-09
254.25, -9.564e-09
256.26, -9.633e-09
258.26, -9.705e-09
260.26, -9.779e-09
262.26, -9.851e-09
264.26, -9.922e-09
266.27, -9.991e-09
268.27, -1.0069e-08
270.27, -1.0147e-08
272.27, -1.0221e-08
274.27, -1.0303e-08
276.28, -1.038e-08
278.28, -1.046e-08
280.28, -1.0537e-08
282.28, -1.0611e-08
284.28, -1.0679e-08
286.29, -1.0747e-08
288.29, -1.082e-08
290.29, -1.0887e-08
292.29, -1.096e-08
294.29, -1.103e-08
296.3, -1.11e-08
298.3, -1.117e-08
300.3, -1.1239e-08
302.3, -1.1305e-08
304.3, -1.1374e-08
306.31, -1.1446e-08
308.31, -1.151e-08
310.31, -1.158e-08
312.31, -1.1646e-08
314.31, -1.1717e-08
316.32, -1.179e-08
318.32, -1.1863e-08
320.32, -1.1938e-08
322.32, -1.201e-08
324.32, -1.2083e-08
326.33, -1.2156e-08
328.33, -1.2226e-08
330.33, -1.2293e-08
332.33, -1.2355e-08
334.33, -1.2417e-08
336.34, -1.2484e-08
338.34, -1.2551e-08
340.34, -1.2617e-08
342.34, -1.2684e-08
344.34, -1.2747e-08
346.35, -1.2812e-08
348.35, -1.2874e-08
350.35, -1.2935e-08
352.35, -1.2996e-08
354.35, -1.3059e-08
356.36, -1.3125e-08
