Burst starts (s), Burst ends(A)
1626176928.538841, 1626176930.545599
1626176930.561398, 1626176932.5817637
1626176932.5971029, 1626176934.6215098
1626176934.6424842, 1626176936.6655579
1626176936.729642, 1626176938.7575967
