Time sep (ms?), Charge (C)
0.0, -2.37e-10
2.002, -3.22e-10
4.004, -4e-10
6.006, -4.83e-10
8.008, -5.64e-10
10.01, -6.44e-10
12.012, -7.21e-10
14.014, -8.02e-10
16.016, -8.81e-10
18.018, -9.57e-10
20.02, -1.03e-09
22.022, -1.108e-09
24.024, -1.186e-09
26.026, -1.265e-09
28.028, -1.34e-09
30.03, -1.418e-09
32.032, -1.496e-09
34.034, -1.577e-09
36.036, -1.655e-09
38.038, -1.734e-09
40.04, -1.815e-09
42.042, -1.895e-09
44.044, -1.978e-09
46.046, -2.061e-09
48.048, -2.147e-09
50.05, -2.223e-09
52.052, -2.306e-09
54.054, -2.385e-09
56.056, -2.459e-09
58.058, -2.533e-09
60.06, -2.607e-09
62.062, -2.681e-09
64.064, -2.757e-09
66.066, -2.83e-09
68.068, -2.907e-09
70.07, -2.988e-09
72.072, -3.073e-09
74.074, -3.155e-09
76.076, -3.24e-09
78.078, -3.324e-09
80.08, -3.404e-09
82.082, -3.481e-09
84.084, -3.56e-09
86.086, -3.641e-09
88.088, -3.72e-09
90.09, -3.801e-09
92.092, -3.881e-09
94.094, -3.96e-09
96.096, -4.036e-09
98.098, -4.115e-09
100.1, -4.197e-09
102.1, -4.277e-09
104.1, -4.362e-09
106.11, -4.445e-09
108.11, -4.529e-09
110.11, -4.61e-09
112.11, -4.69e-09
114.11, -4.774e-09
116.12, -4.856e-09
118.12, -4.932e-09
120.12, -5.007e-09
122.12, -5.091e-09
124.12, -5.168e-09
126.13, -5.242e-09
128.13, -5.323e-09
130.13, -5.405e-09
132.13, -5.486e-09
134.13, -5.563e-09
136.14, -5.642e-09
138.14, -5.721e-09
140.14, -5.799e-09
142.14, -5.878e-09
144.14, -5.953e-09
146.15, -6.033e-09
148.15, -6.108e-09
150.15, -6.185e-09
152.15, -6.263e-09
154.15, -6.34e-09
156.16, -6.413e-09
158.16, -6.489e-09
160.16, -6.57e-09
162.16, -6.648e-09
164.16, -6.731e-09
166.17, -6.81e-09
168.17, -6.887e-09
170.17, -6.965e-09
172.17, -7.045e-09
174.17, -7.129e-09
176.18, -7.215e-09
178.18, -7.304e-09
180.18, -7.384e-09
182.18, -7.462e-09
184.18, -7.536e-09
186.19, -7.613e-09
188.19, -7.689e-09
190.19, -7.767e-09
192.19, -7.85e-09
194.19, -7.936e-09
196.2, -8.022e-09
198.2, -8.109e-09
200.2, -8.191e-09
202.2, -8.277e-09
204.2, -8.361e-09
206.21, -8.444e-09
208.21, -8.524e-09
210.21, -8.605e-09
212.21, -8.684e-09
214.21, -8.768e-09
216.22, -8.851e-09
218.22, -8.93e-09
220.22, -9.01e-09
222.22, -9.095e-09
224.22, -9.18e-09
226.23, -9.267e-09
228.23, -9.353e-09
230.23, -9.436e-09
232.23, -9.521e-09
234.23, -9.609e-09
236.24, -9.697e-09
238.24, -9.785e-09
240.24, -9.87e-09
242.24, -9.954e-09
244.24, -1.004e-08
246.25, -1.0126e-08
248.25, -1.021e-08
250.25, -1.0291e-08
252.25, -1.0375e-08
254.25, -1.046e-08
256.26, -1.0544e-08
258.26, -1.0625e-08
260.26, -1.0707e-08
262.26, -1.0794e-08
264.26, -1.0884e-08
266.27, -1.0974e-08
268.27, -1.1055e-08
270.27, -1.1133e-08
272.27, -1.1207e-08
274.27, -1.1286e-08
276.28, -1.137e-08
278.28, -1.1454e-08
280.28, -1.1539e-08
282.28, -1.1626e-08
284.28, -1.1712e-08
286.29, -1.1797e-08
288.29, -1.1881e-08
290.29, -1.1961e-08
292.29, -1.2041e-08
294.29, -1.212e-08
296.3, -1.2199e-08
298.3, -1.2277e-08
300.3, -1.2352e-08
302.3, -1.2429e-08
304.3, -1.2506e-08
306.31, -1.2587e-08
308.31, -1.2665e-08
310.31, -1.2741e-08
312.31, -1.282e-08
314.31, -1.29e-08
316.32, -1.297e-08
318.32, -1.3047e-08
320.32, -1.3128e-08
322.32, -1.3208e-08
324.32, -1.3285e-08
326.33, -1.3361e-08
328.33, -1.3441e-08
330.33, -1.3517e-08
332.33, -1.359e-08
334.33, -1.367e-08
336.34, -1.3746e-08
338.34, -1.3822e-08
340.34, -1.39e-08
342.34, -1.3976e-08
344.34, -1.4051e-08
346.35, -1.4127e-08
348.35, -1.421e-08
350.35, -1.4288e-08
352.35, -1.4359e-08
354.35, -1.4433e-08
356.36, -1.4511e-08
358.36, -1.4591e-08
360.36, -1.4671e-08
362.36, -1.4751e-08
364.36, -1.483e-08
366.37, -1.4915e-08
368.37, -1.4997e-08
370.37, -1.5073e-08
372.37, -1.5153e-08
374.37, -1.5229e-08
376.38, -1.531e-08
378.38, -1.539e-08
380.38, -1.5466e-08
382.38, -1.5547e-08
384.38, -1.5625e-08
386.39, -1.5702e-08
388.39, -1.5782e-08
390.39, -1.5863e-08
392.39, -1.594e-08
394.39, -1.6013e-08
396.4, -1.6094e-08
398.4, -1.6173e-08
400.4, -1.6253e-08
402.4, -1.6334e-08
404.4, -1.6415e-08
406.41, -1.6501e-08
408.41, -1.6582e-08
410.41, -1.6659e-08
412.41, -1.6738e-08
414.41, -1.6815e-08
416.42, -1.6892e-08
418.42, -1.6972e-08
420.42, -1.7051e-08
422.42, -1.7132e-08
424.42, -1.721e-08
426.43, -1.7287e-08
428.43, -1.7362e-08
430.43, -1.744e-08
432.43, -1.7522e-08
434.43, -1.76e-08
436.44, -1.7676e-08
438.44, -1.7757e-08
440.44, -1.7832e-08
442.44, -1.7907e-08
444.44, -1.7991e-08
446.45, -1.8076e-08
448.45, -1.816e-08
450.45, -1.8246e-08
452.45, -1.8328e-08
454.45, -1.8413e-08
456.46, -1.8497e-08
458.46, -1.8584e-08
460.46, -1.8668e-08
462.46, -1.8753e-08
464.46, -1.8838e-08
466.47, -1.8917e-08
468.47, -1.8999e-08
470.47, -1.9084e-08
472.47, -1.9167e-08
