Time sep (s?), Charge (C)
1.981445, 4.104457e-11
2.111328, 3.708254e-11
2.240234, 3.972405e-11
2.37207, 4.020405e-11
2.503906, 4.068438e-11
2.632813, 4.164484e-11
2.764648, 4.092468e-11
2.895508, 4.032413e-11
3.024414, 4.296565e-11
3.15625, 3.708247e-11
3.286133, 4.320587e-11
3.418945, 3.972398e-11
3.547852, 4.068438e-11
3.680664, 4.188518e-11
3.8125, 4.704773e-11
3.941406, 4.14048e-11
4.074219, 4.680758e-11
4.204102, 4.488675e-11
4.334961, 4.440633e-11
4.464844, 4.212518e-11
4.595703, 4.452633e-11
4.727539, 4.524692e-11
4.860352, 3.696245e-11
4.989258, 3.996417e-11
5.121094, 3.972373e-11
5.249023, 4.36861e-11
5.37793, 4.71679e-11
5.510742, 3.828318e-11
5.643555, 4.140472e-11
5.775391, 4.50067e-11
5.904297, 3.732259e-11
6.039063, 3.900343e-11
6.168945, 3.94839e-11
6.298828, 4.800826e-11
6.427734, 3.840331e-11
6.558594, 4.464662e-11
6.688477, 4.140468e-11
6.820313, 4.188504e-11
6.948242, 3.984377e-11
7.077148, 4.020417e-11
7.209961, 4.092437e-11
7.338867, 4.416638e-11
7.470703, 4.332572e-11
7.601563, 4.164505e-11
7.733398, 3.888335e-11
7.861328, 4.164493e-11
7.990234, 4.368593e-11
8.12207, 3.888357e-11
8.253906, 4.080439e-11
8.384766, 4.500667e-11
8.516602, 4.40463e-11
8.647461, 4.020402e-11
8.77832, 4.116486e-11
8.908203, 4.12846e-11
9.039063, 4.212515e-11
9.170898, 4.40463e-11
9.299805, 4.716798e-11
9.430664, 3.888344e-11
9.561523, 4.28454e-11
9.692383, 4.332587e-11
9.823242, 3.792291e-11
9.955078, 4.58472e-11
10.08691, 3.852327e-11
10.21777, 4.092437e-11
10.34766, 4.3446e-11
10.47949, 3.696239e-11
10.61133, 4.524695e-11
10.73926, 4.032408e-11
10.87012, 3.996396e-11
11.0, 3.612195e-11
11.13184, 4.704783e-11
11.26172, 3.948369e-11
11.39453, 4.608719e-11
11.52637, 4.428641e-11
11.65918, 3.600193e-11
11.79004, 4.764817e-11
11.91895, 4.080436e-11
12.05273, 4.428619e-11
12.18359, 4.032426e-11
12.31543, 3.648219e-11
12.44629, 4.788825e-11
12.5791, 3.996419e-11
12.70703, 4.584702e-11
12.83984, 4.224523e-11
12.9707, 3.708257e-11
13.10254, 4.704774e-11
13.23145, 3.936376e-11
13.36328, 4.380596e-11
