Time sep (ms?), Charge (C)
0.0, -6.02e-10
2.002, -6.96e-10
4.004, -7.88e-10
6.006, -8.79e-10
8.008, -9.72e-10
10.01, -1.063e-09
12.012, -1.151e-09
14.014, -1.242e-09
16.016, -1.339e-09
18.018, -1.435e-09
20.02, -1.528e-09
22.022, -1.624e-09
24.024, -1.719e-09
26.026, -1.808e-09
28.028, -1.902e-09
30.03, -2e-09
32.032, -2.098e-09
34.034, -2.193e-09
36.036, -2.287e-09
38.038, -2.384e-09
40.04, -2.48e-09
42.042, -2.578e-09
44.044, -2.673e-09
46.046, -2.764e-09
48.048, -2.853e-09
50.05, -2.945e-09
52.052, -3.037e-09
54.054, -3.129e-09
56.056, -3.222e-09
58.058, -3.318e-09
60.06, -3.417e-09
62.062, -3.515e-09
64.064, -3.613e-09
66.066, -3.705e-09
68.068, -3.797e-09
70.07, -3.89e-09
72.072, -3.985e-09
74.074, -4.079e-09
76.076, -4.174e-09
78.078, -4.272e-09
80.08, -4.364e-09
82.082, -4.46e-09
84.084, -4.553e-09
86.086, -4.644e-09
88.088, -4.739e-09
90.09, -4.833e-09
92.092, -4.928e-09
94.094, -5.023e-09
96.096, -5.118e-09
98.098, -5.208e-09
100.1, -5.303e-09
102.1, -5.392e-09
104.1, -5.481e-09
106.11, -5.573e-09
108.11, -5.661e-09
110.11, -5.744e-09
112.11, -5.836e-09
114.11, -5.929e-09
116.12, -6.021e-09
118.12, -6.113e-09
120.12, -6.208e-09
122.12, -6.296e-09
124.12, -6.387e-09
126.13, -6.482e-09
128.13, -6.577e-09
130.13, -6.67e-09
132.13, -6.756e-09
134.13, -6.845e-09
136.14, -6.934e-09
138.14, -7.019e-09
140.14, -7.108e-09
142.14, -7.196e-09
144.14, -7.281e-09
146.15, -7.368e-09
148.15, -7.454e-09
150.15, -7.538e-09
152.15, -7.619e-09
154.15, -7.7e-09
156.16, -7.786e-09
158.16, -7.873e-09
160.16, -7.962e-09
162.16, -8.049e-09
164.16, -8.137e-09
166.17, -8.227e-09
168.17, -8.314e-09
170.17, -8.406e-09
172.17, -8.493e-09
174.17, -8.577e-09
176.18, -8.663e-09
178.18, -8.751e-09
180.18, -8.843e-09
182.18, -8.929e-09
184.18, -9.016e-09
186.19, -9.1e-09
188.19, -9.189e-09
190.19, -9.282e-09
192.19, -9.374e-09
194.19, -9.458e-09
196.2, -9.552e-09
198.2, -9.643e-09
200.2, -9.739e-09
202.2, -9.829e-09
204.2, -9.914e-09
206.21, -1.0005e-08
208.21, -1.0105e-08
210.21, -1.0201e-08
212.21, -1.0294e-08
214.21, -1.0388e-08
216.22, -1.0478e-08
218.22, -1.0572e-08
220.22, -1.0663e-08
222.22, -1.0756e-08
224.22, -1.0846e-08
226.23, -1.0937e-08
228.23, -1.1032e-08
230.23, -1.1134e-08
232.23, -1.1234e-08
234.23, -1.1326e-08
236.24, -1.1415e-08
238.24, -1.1507e-08
240.24, -1.1595e-08
242.24, -1.1689e-08
244.24, -1.1784e-08
246.25, -1.1876e-08
248.25, -1.1966e-08
250.25, -1.2058e-08
252.25, -1.2145e-08
254.25, -1.2234e-08
256.26, -1.2327e-08
258.26, -1.2406e-08
260.26, -1.2495e-08
262.26, -1.2582e-08
264.26, -1.2669e-08
266.27, -1.276e-08
268.27, -1.2854e-08
270.27, -1.2941e-08
272.27, -1.3028e-08
274.27, -1.3117e-08
276.28, -1.3207e-08
278.28, -1.3296e-08
280.28, -1.3388e-08
282.28, -1.3474e-08
284.28, -1.3565e-08
286.29, -1.3657e-08
288.29, -1.3748e-08
290.29, -1.3848e-08
292.29, -1.3939e-08
294.29, -1.4031e-08
296.3, -1.412e-08
298.3, -1.4208e-08
300.3, -1.4293e-08
302.3, -1.4384e-08
304.3, -1.4473e-08
306.31, -1.4561e-08
308.31, -1.4644e-08
310.31, -1.4737e-08
312.31, -1.4832e-08
314.31, -1.4925e-08
316.32, -1.5014e-08
318.32, -1.51e-08
320.32, -1.5194e-08
322.32, -1.5291e-08
324.32, -1.5389e-08
326.33, -1.5484e-08
328.33, -1.5578e-08
330.33, -1.5668e-08
332.33, -1.5763e-08
334.33, -1.5861e-08
336.34, -1.5955e-08
338.34, -1.6054e-08
340.34, -1.6154e-08
342.34, -1.6255e-08
344.34, -1.6353e-08
346.35, -1.6449e-08
348.35, -1.6547e-08
350.35, -1.6645e-08
352.35, -1.6742e-08
354.35, -1.684e-08
356.36, -1.6938e-08
358.36, -1.7035e-08
360.36, -1.7134e-08
362.36, -1.7226e-08
364.36, -1.732e-08
366.37, -1.7415e-08
368.37, -1.7512e-08
370.37, -1.7604e-08
372.37, -1.7691e-08
374.37, -1.7782e-08
376.38, -1.7875e-08
378.38, -1.7969e-08
380.38, -1.8067e-08
382.38, -1.8165e-08
384.38, -1.8258e-08
386.39, -1.835e-08
388.39, -1.8445e-08
390.39, -1.8541e-08
392.39, -1.8631e-08
394.39, -1.8722e-08
396.4, -1.882e-08
398.4, -1.8912e-08
400.4, -1.9002e-08
402.4, -1.9099e-08
404.4, -1.9193e-08
406.41, -1.9286e-08
408.41, -1.9382e-08
410.41, -1.9475e-08
412.41, -1.9567e-08
414.41, -1.9658e-08
416.42, -1.9753e-08
418.42, -1.9849e-08
420.42, -1.9941e-08
422.42, -2.0036e-08
424.42, -2.013e-08
426.43, -2.0228e-08
428.43, -2.0319e-08
430.43, -2.0413e-08
432.43, -2.0511e-08
434.43, -2.0606e-08
436.44, -2.0703e-08
438.44, -2.0798e-08
440.44, -2.0894e-08
442.44, -2.0987e-08
444.44, -2.1078e-08
446.45, -2.1172e-08
448.45, -2.127e-08
450.45, -2.1369e-08
452.45, -2.1463e-08
454.45, -2.1559e-08
456.46, -2.1654e-08
458.46, -2.1751e-08
460.46, -2.1849e-08
462.46, -2.1946e-08
464.46, -2.2043e-08
466.47, -2.2145e-08
468.47, -2.2246e-08
470.47, -2.235e-08
472.47, -2.2451e-08
474.47, -2.2548e-08
476.48, -2.2646e-08
478.48, -2.2745e-08
480.48, -2.2844e-08
482.48, -2.2939e-08
484.48, -2.3037e-08
486.49, -2.3137e-08
488.49, -2.3235e-08
490.49, -2.3328e-08
492.49, -2.3424e-08
494.49, -2.352e-08
496.5, -2.3617e-08
498.5, -2.3717e-08
500.5, -2.3813e-08
502.5, -2.3911e-08
504.5, -2.401e-08
506.51, -2.4108e-08
508.51, -2.421e-08
510.51, -2.4309e-08
512.51, -2.4407e-08
514.51, -2.4506e-08
516.52, -2.4604e-08
518.52, -2.4699e-08
520.52, -2.4791e-08
522.52, -2.4879e-08
524.52, -2.4967e-08
526.53, -2.5059e-08
528.53, -2.5152e-08
530.53, -2.524e-08
532.53, -2.5332e-08
534.53, -2.5422e-08
536.54, -2.5518e-08
538.54, -2.5618e-08
540.54, -2.5711e-08
542.54, -2.5804e-08
544.54, -2.5897e-08
546.55, -2.5991e-08
548.55, -2.6081e-08
550.55, -2.6174e-08
552.55, -2.6263e-08
554.55, -2.6354e-08
556.56, -2.645e-08
558.56, -2.6545e-08
560.56, -2.6643e-08
562.56, -2.6732e-08
564.56, -2.6826e-08
566.57, -2.6919e-08
568.57, -2.7014e-08
570.57, -2.7108e-08
572.57, -2.7205e-08
574.57, -2.7298e-08
576.58, -2.7391e-08
578.58, -2.7484e-08
580.58, -2.7579e-08
582.58, -2.7673e-08
584.58, -2.7768e-08
586.59, -2.7863e-08
588.59, -2.7959e-08
590.59, -2.8057e-08
592.59, -2.8155e-08
594.59, -2.8247e-08
596.6, -2.8341e-08
598.6, -2.8434e-08
600.6, -2.853e-08
602.6, -2.8624e-08
604.6, -2.8719e-08
606.61, -2.8813e-08
608.61, -2.8907e-08
610.61, -2.9003e-08
612.61, -2.9095e-08
614.61, -2.9191e-08
616.62, -2.9288e-08
618.62, -2.9379e-08
620.62, -2.9472e-08
622.62, -2.9562e-08
624.62, -2.9652e-08
626.63, -2.9742e-08
