Time sep (ms?), Current (A)
0.0, -3.871e-08
2.002, -3.544e-08
4.004, -3.62e-08
6.006, -3.445e-08
8.008, -3.616e-08
10.01, -3.189e-08
12.012, -3.219e-08
14.014, -3.171e-08
16.016, -3.055e-08
18.018, -3.21e-08
20.02, -3.215e-08
22.022, -3.213e-08
24.024, -3.355e-08
26.026, -3.609e-08
28.028, -3.322e-08
30.03, -3.458e-08
32.032, -3.368e-08
34.034, -3.28e-08
36.036, -3.152e-08
38.038, -3.434e-08
40.04, -3.568e-08
42.042, -3.327e-08
44.044, -3.507e-08
46.046, -3.507e-08
48.048, -3.197e-08
50.05, -3.441e-08
52.052, -3.528e-08
54.054, -3.582e-08
56.056, -3.339e-08
58.058, -4.008e-08
60.06, -3.388e-08
62.062, -3.103e-08
64.064, -3.486e-08
66.066, -3.626e-08
68.068, -3.347e-08
70.07, -3.178e-08
72.072, -3.274e-08
74.074, -3.356e-08
76.076, -3.277e-08
78.078, -2.957e-08
80.08, -3.33e-08
82.082, -3.466e-08
84.084, -3.639e-08
86.086, -3.722e-08
88.088, -3.626e-08
90.09, -3.526e-08
92.092, -3.705e-08
94.094, -3.301e-08
96.096, -3.396e-08
98.098, -3.391e-08
100.1, -3.772e-08
102.1, -3.785e-08
104.1, -3.939e-08
106.11, -3.804e-08
108.11, -3.846e-08
110.11, -3.663e-08
112.11, -3.475e-08
114.11, -3.713e-08
116.12, -3.353e-08
118.12, -3.351e-08
120.12, -3.896e-08
122.12, -3.71e-08
124.12, -3.523e-08
126.13, -3.543e-08
128.13, -3.565e-08
130.13, -3.59e-08
132.13, -3.611e-08
134.13, -3.501e-08
136.14, -3.632e-08
138.14, -3.534e-08
140.14, -3.592e-08
142.14, -3.841e-08
144.14, -3.671e-08
146.15, -3.999e-08
148.15, -3.943e-08
150.15, -3.605e-08
152.15, -3.748e-08
154.15, -3.571e-08
156.16, -3.607e-08
158.16, -3.563e-08
160.16, -3.26e-08
162.16, -3.773e-08
164.16, -3.544e-08
166.17, -3.087e-08
168.17, -3.442e-08
170.17, -3.103e-08
172.17, -3.362e-08
174.17, -3.527e-08
176.18, -3.364e-08
178.18, -2.985e-08
180.18, -3.492e-08
182.18, -3.838e-08
184.18, -3.778e-08
186.19, -3.364e-08
188.19, -3.608e-08
190.19, -3.493e-08
192.19, -3.185e-08
194.19, -3.187e-08
196.2, -3.242e-08
198.2, -3.586e-08
200.2, -3.39e-08
202.2, -3.573e-08
204.2, -3.12e-08
206.21, -3.598e-08
208.21, -3.408e-08
210.21, -3.158e-08
212.21, -3.255e-08
214.21, -3.427e-08
216.22, -3.082e-08
218.22, -3.181e-08
220.22, -3.432e-08
222.22, -3.02e-08
224.22, -3.405e-08
226.23, -3.599e-08
228.23, -3.333e-08
230.23, -3.241e-08
232.23, -3.466e-08
234.23, -3.425e-08
236.24, -3.558e-08
238.24, -3.483e-08
240.24, -3.304e-08
242.24, -3.723e-08
244.24, -3.114e-08
246.25, -3.122e-08
248.25, -3.485e-08
250.25, -3.408e-08
252.25, -3.296e-08
254.25, -3.419e-08
256.26, -3.051e-08
258.26, -3.192e-08
260.26, -3.311e-08
262.26, -3.649e-08
264.26, -3.543e-08
266.27, -2.988e-08
268.27, -3.102e-08
270.27, -3.174e-08
272.27, -3.859e-08
274.27, -3.111e-08
276.28, -3.331e-08
278.28, -3.18e-08
280.28, -3.093e-08
282.28, -3.048e-08
284.28, -3.445e-08
286.29, -3.19e-08
288.29, -2.988e-08
290.29, -3.312e-08
292.29, -3.354e-08
294.29, -3.175e-08
296.3, -2.961e-08
298.3, -3.255e-08
300.3, -3.152e-08
302.3, -2.946e-08
304.3, -2.905e-08
306.31, -3.103e-08
308.31, -3.038e-08
310.31, -2.659e-08
312.31, -2.978e-08
314.31, -2.963e-08
316.32, -3.131e-08
318.32, -3.144e-08
320.32, -3.533e-08
322.32, -3.569e-08
324.32, -3.584e-08
326.33, -3.458e-08
328.33, -3.09e-08
330.33, -3.513e-08
332.33, -3.122e-08
334.33, -3.201e-08
336.34, -2.842e-08
338.34, -2.831e-08
340.34, -3.48e-08
342.34, -3.153e-08
344.34, -3.136e-08
346.35, -3.56e-08
348.35, -3.476e-08
350.35, -3.61e-08
352.35, -3.408e-08
354.35, -3.625e-08
356.36, -3.57e-08
358.36, -3.757e-08
360.36, -3.477e-08
362.36, -3.472e-08
364.36, -3.409e-08
366.37, -3.306e-08
368.37, -3.372e-08
370.37, -3.331e-08
372.37, -3.2e-08
374.37, -3.282e-08
376.38, -3.46e-08
378.38, -3.387e-08
380.38, -3.713e-08
382.38, -3.499e-08
384.38, -3.519e-08
386.39, -3.449e-08
388.39, -3.514e-08
390.39, -3.524e-08
392.39, -3.251e-08
394.39, -3.201e-08
396.4, -3.677e-08
398.4, -3.391e-08
400.4, -3.12e-08
402.4, -3.515e-08
404.4, -3.005e-08
406.41, -3.405e-08
408.41, -3.159e-08
410.41, -3.224e-08
412.41, -3.608e-08
414.41, -3.328e-08
416.42, -3.532e-08
418.42, -3.176e-08
420.42, -3.177e-08
422.42, -3.339e-08
424.42, -3.536e-08
426.43, -3.329e-08
428.43, -3.209e-08
430.43, -3.439e-08
432.43, -3.208e-08
434.43, -3.154e-08
436.44, -3.457e-08
438.44, -3.306e-08
440.44, -3.234e-08
442.44, -3.64e-08
444.44, -3.715e-08
446.45, -3.75e-08
448.45, -3.708e-08
450.45, -3.659e-08
452.45, -3.634e-08
454.45, -3.456e-08
456.46, -3.209e-08
458.46, -3.558e-08
460.46, -3.832e-08
462.46, -3.876e-08
464.46, -3.908e-08
466.47, -3.671e-08
468.47, -3.822e-08
470.47, -3.608e-08
472.47, -3.42e-08
474.47, -3.539e-08
476.48, -3.516e-08
478.48, -3.164e-08
480.48, -3.364e-08
482.48, -3.767e-08
484.48, -3.521e-08
486.49, -3.506e-08
488.49, -3.699e-08
490.49, -3.502e-08
492.49, -3.345e-08
494.49, -3.488e-08
496.5, -3.708e-08
498.5, -3.661e-08
500.5, -3.175e-08
502.5, -3.33e-08
504.5, -3.234e-08
506.51, -3.862e-08
508.51, -3.418e-08
510.51, -3.589e-08
512.51, -3.539e-08
514.51, -3.587e-08
516.52, -3.14e-08
518.52, -3.529e-08
520.52, -3.746e-08
522.52, -3.332e-08
524.52, -3.406e-08
526.53, -3.603e-08
528.53, -3.336e-08
530.53, -3.474e-08
532.53, -3.44e-08
534.53, -3.79e-08
536.54, -3.72e-08
538.54, -3.942e-08
540.54, -3.632e-08
542.54, -3.755e-08
544.54, -3.788e-08
546.55, -4.122e-08
548.55, -3.705e-08
550.55, -3.376e-08
552.55, -3.791e-08
554.55, -3.764e-08
556.56, -3.667e-08
558.56, -3.539e-08
560.56, -3.882e-08
562.56, -3.854e-08
564.56, -3.719e-08
566.57, -3.77e-08
568.57, -3.901e-08
570.57, -3.375e-08
572.57, -3.994e-08
574.57, -3.751e-08
576.58, -3.579e-08
578.58, -3.988e-08
580.58, -4.008e-08
