Time sep (s?), Charge (C)
1.987305, 3.948224e-11
2.119141, 4.092311e-11
2.250977, 4.500529e-11
2.381836, 3.648052e-11
2.513672, 3.900181e-11
2.643555, 3.84017e-11
2.775391, 3.107744e-11
2.905273, 3.696102e-11
3.037109, -5.404969e-11
3.167969, -2.281528e-09
3.297852, -4.665313e-09
3.426758, -7.074208e-09
3.558594, -9.60537e-09
3.688477, -1.214404e-08
3.821289, -1.475893e-08
3.953125, -1.732058e-08
4.080078, -1.827807e-08
4.211914, -1.827634e-08
4.34375, -1.828174e-08
4.473633, -1.827374e-08
4.603516, -1.827687e-08
4.733398, -1.82734e-08
4.864258, -1.827491e-08
4.996094, -1.827955e-08
5.126953, -2.007741e-08
5.256836, -2.249125e-08
5.384766, -2.49325e-08
5.512695, -2.742977e-08
5.640625, -2.994387e-08
5.770508, -3.247428e-08
5.898438, -3.501508e-08
6.029297, -3.681274e-08
6.158203, -3.681101e-08
6.289063, -3.681471e-08
6.417969, -3.681359e-08
6.547852, -3.680727e-08
6.678711, -3.681414e-08
6.810547, -3.681075e-08
6.94043, -3.681456e-08
7.070313, -3.789813e-08
7.201172, -4.021965e-08
7.332031, -4.263679e-08
7.461914, -4.509786e-08
7.591797, -4.76111e-08
7.723633, -5.014311e-08
7.856445, -5.270783e-08
8.001953, -5.499385e-08
8.129883, -5.499961e-08
8.292969, -5.499504e-08
8.4375, -5.499765e-08
8.569336, -5.499518e-08
8.698242, -5.499675e-08
8.830078, -5.499954e-08
8.960938, -5.499292e-08
9.092773, -5.676856e-08
9.222656, -5.90965e-08
9.353516, -6.152284e-08
9.485352, -6.396667e-08
9.616211, -6.644141e-08
9.749023, -6.902685e-08
9.878906, -7.151181e-08
10.00977, -7.287724e-08
10.1416, -7.287046e-08
10.27344, -7.287183e-08
10.40137, -7.286653e-08
10.5332, -7.287391e-08
10.71094, -7.286985e-08
10.8418, -7.287269e-08
10.97461, -7.298796e-08
11.10645, -7.521297e-08
11.2373, -7.757284e-08
11.36816, -7.998122e-08
11.49902, -8.246798e-08
11.63184, -8.503385e-08
11.7627, -8.753899e-08
11.89062, -9.001764e-08
12.02246, -9.078032e-08
12.1582, -9.077808e-08
12.29004, -9.07809e-08
12.42188, -9.07737e-08
12.5625, -9.077905e-08
12.70215, -9.077016e-08
12.83203, -9.077808e-08
12.96191, -9.077282e-08
13.09082, -9.078087e-08
13.22168, -9.077145e-08
