Burst starts (s), Burst ends(A)
1625727000.0639436, 1625727002.0783372
1625727002.1186106, 1625727004.1336899
1625727004.1653168, 1625727006.1797135
1625727006.192228, 1625727008.206737
1625727008.2359796, 1625727010.2502704
