Time sep (ms?), Current (A)
0.0, -4.764e-08
2.002, -5.139e-08
4.004, -4.361e-08
6.006, -4.406e-08
8.008, -4.576e-08
10.01, -4.243e-08
12.012, -4.794e-08
14.014, -4.834e-08
16.016, -4.547e-08
18.018, -4.12e-08
20.02, -4.5e-08
22.022, -4.172e-08
24.024, -4.3e-08
26.026, -4.256e-08
28.028, -4.377e-08
30.03, -4.73e-08
32.032, -4.66e-08
34.034, -4.994e-08
36.036, -4.863e-08
38.038, -4.516e-08
40.04, -4.765e-08
42.042, -4.509e-08
44.044, -4.762e-08
46.046, -4.273e-08
48.048, -4.326e-08
50.05, -5.111e-08
52.052, -4.27e-08
54.054, -4.446e-08
56.056, -4.646e-08
58.058, -4.493e-08
60.06, -4.38e-08
62.062, -4.443e-08
64.064, -4.572e-08
66.066, -4.651e-08
68.068, -4.554e-08
70.07, -4.857e-08
72.072, -4.607e-08
74.074, -4.688e-08
76.076, -4.818e-08
78.078, -4.332e-08
80.08, -4.071e-08
82.082, -4.714e-08
84.084, -4.759e-08
86.086, -4.546e-08
88.088, -4.366e-08
90.09, -5.002e-08
92.092, -4.532e-08
94.094, -5.007e-08
96.096, -4.81e-08
98.098, -4.31e-08
100.1, -4.315e-08
102.1, -4.652e-08
104.1, -4.417e-08
106.11, -4.675e-08
108.11, -4.766e-08
110.11, -4.378e-08
112.11, -4.502e-08
114.11, -4.623e-08
116.12, -4.161e-08
118.12, -4.353e-08
120.12, -4.226e-08
122.12, -4.45e-08
124.12, -4.285e-08
126.13, -4.373e-08
128.13, -4.167e-08
130.13, -4.235e-08
132.13, -4.607e-08
134.13, -4.383e-08
136.14, -4.245e-08
138.14, -4.465e-08
140.14, -4.468e-08
142.14, -4.166e-08
144.14, -4.294e-08
146.15, -4.603e-08
148.15, -4.464e-08
150.15, -4.587e-08
152.15, -4.683e-08
154.15, -4.434e-08
156.16, -4.065e-08
158.16, -4.193e-08
160.16, -3.857e-08
162.16, -4.443e-08
164.16, -4.198e-08
