Burst starts (s), Burst ends(A)
1625727572.7532196, 1625727574.7589247
1625727574.8107479, 1625727576.8340366
1625727576.9126859, 1625727578.9422505
1625727579.0117767, 1625727581.0321236
1625727581.1164773, 1625727583.1253395
