Burst starts (s), Burst ends(A)
1625727108.660147, 1625727110.6739078
1625727110.706315, 1625727112.7208042
1625727112.7553282, 1625727114.7709293
1625727114.802549, 1625727116.844869
1625727116.8601174, 1625727118.8738694
