Burst starts (s), Burst ends(A)
1625727030.9595642, 1625727032.976793
1625727032.9863346, 1625727034.9999735
1625727035.0842679, 1625727037.0988295
1625727037.1262243, 1625727039.1405928
1625727039.2073085, 1625727041.2228427
