Burst starts (s), Burst ends(A)
1625727601.9785333, 1625727603.9841719
1625727604.048295, 1625727606.0751078
1625727606.1543782, 1625727608.183179
1625727608.2475095, 1625727610.2672076
1625727610.3352106, 1625727612.3419938
