Time sep (s?), Charge (C)
1.987305, 4.536554e-11
2.119141, 3.90021e-11
2.25, 4.02025e-11
2.380859, 4.176353e-11
2.511719, 3.491953e-11
2.643555, 4.152357e-11
2.775391, 3.912203e-11
2.905273, 4.044283e-11
3.036133, 3.660059e-11
3.167969, -1.463802e-10
3.300781, -4.979354e-10
3.431641, -8.641398e-10
3.5625, -1.289653e-09
3.694336, -1.708811e-09
3.825195, -2.146803e-09
3.956055, -2.578098e-09
4.086914, -2.889183e-09
4.216797, -2.891711e-09
4.347656, -2.890737e-09
4.479492, -2.890033e-09
4.609375, -2.889059e-09
4.741211, -2.893751e-09
4.870117, -2.892666e-09
5.001953, -2.884984e-09
5.132813, -2.949452e-09
5.264648, -3.282769e-09
5.393555, -3.647162e-09
5.524414, -4.04688e-09
5.655273, -4.459764e-09
5.808594, -4.940154e-09
5.94043, -5.340574e-09
6.071289, -5.757329e-09
6.200195, -5.758176e-09
6.328125, -5.76011e-09
6.482422, -5.752276e-09
6.613281, -5.761415e-09
6.744141, -5.753377e-09
6.874023, -5.758519e-09
7.004883, -5.75313e-09
7.136719, -5.76105e-09
7.265625, -6.006468e-09
7.399414, -6.353813e-09
7.533203, -6.728428e-09
7.666016, -7.129587e-09
7.796875, -7.526735e-09
7.928711, -7.941724e-09
8.060547, -8.328681e-09
8.191406, -8.494587e-09
8.322266, -8.489078e-09
8.455078, -8.496629e-09
8.588867, -8.497127e-09
8.720703, -8.493314e-09
8.852539, -8.493537e-09
9.046875, -8.495208e-09
9.178711, -8.543337e-09
9.311523, -8.837069e-09
9.442383, -9.186524e-09
9.574219, -9.536098e-09
9.704102, -9.905261e-09
9.834961, -1.032e-08
9.966797, -1.072409e-08
10.09766, -1.114063e-08
10.22754, -1.120031e-08
10.3584, -1.120293e-08
10.48926, -1.119695e-08
10.62109, -1.120476e-08
10.75195, -1.119986e-08
10.88184, -1.119968e-08
11.01367, -1.12049e-08
11.14551, -1.120124e-08
11.27637, -1.143409e-08
11.40625, -1.175958e-08
11.53809, -1.214304e-08
11.66797, -1.253325e-08
11.79883, -1.294705e-08
11.93457, -1.337127e-08
12.06641, -1.378979e-08
12.19629, -1.404888e-08
12.3252, -1.404671e-08
12.45703, -1.404485e-08
12.63184, -1.4044e-08
12.76758, -1.404219e-08
12.89648, -1.404105e-08
13.03125, -1.404791e-08
13.16211, -1.404057e-08
