Burst starts (s), Burst ends(A)
1625727015.3383825, 1625727017.3511627
1625727017.3591475, 1625727019.3737361
1625727019.4024208, 1625727021.4532478
1625727021.4637494, 1625727023.5324037
1625727023.6072443, 1625727025.6213326
