Burst starts (s), Burst ends(A)
1625727630.9661624, 1625727632.9976463
1625727633.0558958, 1625727635.073489
1625727635.1617658, 1625727637.1855772
1625727637.2530513, 1625727639.2777388
1625727639.3671424, 1625727641.368501
