Burst starts (s), Burst ends(A)
1625727203.956757, 1625727206.0762846
1625727206.0823581, 1625727208.0977247
1625727208.112004, 1625727210.125924
1625727210.1418235, 1625727212.155484
1625727212.1838846, 1625727214.1995242
