Burst starts (s), Burst ends(A)
1625727780.4283042, 1625727782.4465938
1625727782.5376928, 1625727784.549772
1625727784.6370704, 1625727786.657157
1625727786.7472217, 1625727788.7614472
1625727788.8501544, 1625727790.869699
