Time sep (s?), Charge (C)
1.986328, 3.864162e-11
2.115234, 3.900211e-11
2.244141, 3.936228e-11
2.375977, 2.975686e-11
2.507813, 2.915632e-11
2.637695, 2.54345e-11
2.766602, 2.975682e-11
2.897461, 1.835058e-11
3.02832, 2.243271e-11
3.161133, -4.400942e-09
3.291992, -1.411099e-08
3.423828, -2.485095e-08
3.551758, -3.560831e-08
3.683594, -4.702684e-08
3.814453, -5.813612e-08
3.947266, -6.965556e-08
4.077148, -8.04673e-08
4.205078, -8.046151e-08
4.336914, -8.046504e-08
4.469727, -8.04591e-08
4.600586, -8.046459e-08
4.732422, -8.04601e-08
4.864258, -8.046192e-08
4.996094, -8.046815e-08
5.12793, -8.120975e-08
5.259766, -8.99222e-08
5.391602, -1.003459e-07
5.522461, -1.109056e-07
5.654297, -1.228572e-07
5.786133, -1.346617e-07
5.917969, -1.463356e-07
6.048828, -1.580152e-07
6.177734, -1.6131e-07
6.30957, -1.61305e-07
6.44043, -1.613043e-07
6.571289, -1.612998e-07
6.704102, -1.612975e-07
6.835938, -1.613029e-07
6.966797, -1.612998e-07
7.098633, -1.613012e-07
7.229492, -1.673205e-07
7.361328, -1.777116e-07
7.490234, -1.885684e-07
7.62207, -2.004533e-07
7.753906, -2.124359e-07
7.884766, -2.248388e-07
8.014648, -2.370397e-07
8.146484, -2.468853e-07
8.276367, -2.468757e-07
8.408203, -2.468747e-07
8.536133, -2.468721e-07
8.668945, -2.468752e-07
8.801758, -2.468725e-07
8.933594, -2.46869e-07
9.064453, -2.468669e-07
9.197266, -2.485133e-07
9.329102, -2.58373e-07
9.459961, -2.697268e-07
9.59082, -2.814956e-07
9.722656, -2.938121e-07
9.854492, -3.063606e-07
9.984375, -3.188101e-07
10.11719, -3.317801e-07
10.25, -3.336849e-07
10.38184, -3.336842e-07
10.50879, -3.336778e-07
10.63867, -3.336824e-07
10.77051, -3.336779e-07
10.9043, -3.33679e-07
11.03516, -3.336805e-07
11.16699, -3.336676e-07
11.2959, -3.406784e-07
11.42871, -3.512267e-07
11.56055, -3.628922e-07
11.69238, -3.746068e-07
11.82227, -3.867871e-07
11.94922, -3.98983e-07
12.08105, -4.113298e-07
12.21191, -4.19314e-07
12.3418, -4.193049e-07
12.46973, -4.192986e-07
12.60156, -4.192981e-07
12.72949, -4.192925e-07
12.86035, -4.192975e-07
12.99219, -4.192925e-07
13.11914, -4.192946e-07
13.25098, -4.192842e-07
13.38184, -4.192908e-07
13.5127, -4.192829e-07
13.64062, -4.192898e-07
