Time sep (s?), Charge (C)
1.985352, 3.972257e-11
2.116211, 4.008243e-11
2.244141, 4.54857e-11
2.375, 4.596582e-11
2.504883, 4.032268e-11
2.636719, 4.368447e-11
2.768555, 4.356462e-11
2.899414, 4.032255e-11
3.029297, 3.720096e-11
3.161133, -2.890273e-09
3.292969, -7.316755e-09
3.424805, -1.203046e-08
3.555664, -1.707212e-08
3.6875, -2.225319e-08
3.818359, -2.797663e-08
3.947266, -3.261721e-08
4.077148, -3.492752e-08
4.207031, -3.492237e-08
4.337891, -3.492488e-08
4.466797, -3.492512e-08
4.600586, -3.492402e-08
4.731445, -3.491865e-08
4.864258, -3.491878e-08
4.994141, -3.491904e-08
5.12793, -3.756935e-08
5.257813, -4.200336e-08
5.388672, -4.630385e-08
5.518555, -5.141409e-08
5.649414, -5.629964e-08
5.78125, -6.13849e-08
5.911133, -6.650539e-08
6.041016, -7.07932e-08
6.170898, -7.079654e-08
6.300781, -7.07894e-08
6.431641, -7.079065e-08
6.5625, -7.078874e-08
6.694336, -7.079317e-08
6.824219, -7.079105e-08
6.956055, -7.078989e-08
7.085938, -7.104452e-08
7.216797, -7.5022e-08
7.348633, -7.988042e-08
7.478516, -8.497986e-08
7.609375, -9.032508e-08
7.741211, -9.637699e-08
7.869141, -1.022416e-07
8.036133, -1.098581e-07
8.164063, -1.101652e-07
8.294922, -1.101562e-07
8.423828, -1.101597e-07
8.555664, -1.101534e-07
8.685547, -1.101583e-07
8.814453, -1.101507e-07
8.943359, -1.101581e-07
9.074219, -1.101492e-07
9.206055, -1.13525e-07
9.335938, -1.185285e-07
9.464844, -1.23867e-07
9.597656, -1.299432e-07
9.736328, -1.361565e-07
9.865234, -1.42214e-07
10.00098, -1.480182e-07
10.13086, -1.511635e-07
10.26172, -1.511602e-07
10.39258, -1.511637e-07
10.52441, -1.511552e-07
10.6543, -1.511572e-07
10.78516, -1.511542e-07
10.91504, -1.511584e-07
11.0459, -1.511513e-07
11.17871, -1.525134e-07
11.31055, -1.569944e-07
11.44238, -1.616472e-07
11.57422, -1.670107e-07
11.7041, -1.723595e-07
11.83203, -1.779989e-07
11.96289, -1.836032e-07
12.09473, -1.892276e-07
12.22266, -1.894415e-07
12.35059, -1.894379e-07
12.48242, -1.894381e-07
12.61426, -1.894333e-07
12.74414, -1.894343e-07
12.87207, -1.894335e-07
13.00586, -1.894298e-07
13.13672, -1.894334e-07
13.26855, -1.894281e-07
13.40039, -1.894315e-07
