Time sep (ms?), Current (A)
0.0, -4.022e-08
2.002, -3.86e-08
4.004, -4.152e-08
6.006, -3.698e-08
8.008, -3.9e-08
10.01, -3.921e-08
12.012, -3.699e-08
14.014, -4.044e-08
16.016, -3.606e-08
18.018, -3.609e-08
20.02, -3.981e-08
22.022, -3.98e-08
24.024, -3.845e-08
26.026, -4.104e-08
28.028, -4.388e-08
30.03, -4.361e-08
32.032, -4.072e-08
34.034, -3.939e-08
36.036, -3.608e-08
38.038, -3.972e-08
40.04, -4.185e-08
42.042, -4.199e-08
44.044, -4.478e-08
46.046, -4.417e-08
48.048, -4.482e-08
50.05, -4.089e-08
52.052, -4.278e-08
54.054, -4.387e-08
56.056, -4.709e-08
58.058, -4.609e-08
60.06, -4.397e-08
62.062, -4.251e-08
64.064, -4.074e-08
66.066, -4.18e-08
68.068, -4.34e-08
70.07, -4.056e-08
72.072, -4.023e-08
74.074, -3.846e-08
76.076, -4.165e-08
78.078, -4.193e-08
80.08, -3.68e-08
82.082, -3.519e-08
84.084, -3.614e-08
86.086, -3.528e-08
88.088, -3.754e-08
90.09, -4.047e-08
92.092, -3.968e-08
94.094, -3.886e-08
96.096, -3.81e-08
98.098, -3.76e-08
100.1, -4.349e-08
102.1, -4.212e-08
104.1, -3.999e-08
106.11, -4.042e-08
108.11, -3.981e-08
110.11, -3.697e-08
112.11, -3.753e-08
114.11, -4.504e-08
116.12, -4.153e-08
118.12, -4.166e-08
120.12, -4.398e-08
122.12, -3.945e-08
124.12, -3.964e-08
126.13, -4.197e-08
128.13, -4.307e-08
130.13, -4.189e-08
132.13, -3.716e-08
134.13, -3.892e-08
136.14, -4.163e-08
138.14, -4.018e-08
140.14, -3.788e-08
142.14, -3.621e-08
144.14, -3.77e-08
146.15, -3.728e-08
148.15, -4.086e-08
150.15, -3.844e-08
152.15, -3.746e-08
154.15, -3.743e-08
156.16, -4.087e-08
158.16, -4.184e-08
160.16, -3.879e-08
162.16, -3.746e-08
164.16, -4.205e-08
166.17, -4.106e-08
168.17, -3.963e-08
170.17, -4.026e-08
172.17, -3.802e-08
174.17, -4.203e-08
176.18, -4.031e-08
178.18, -4.557e-08
180.18, -4.463e-08
182.18, -4.238e-08
184.18, -4.201e-08
186.19, -3.951e-08
188.19, -4.281e-08
190.19, -4.234e-08
192.19, -4.016e-08
194.19, -3.762e-08
196.2, -3.874e-08
198.2, -3.944e-08
200.2, -3.632e-08
202.2, -3.55e-08
204.2, -3.5e-08
206.21, -3.529e-08
208.21, -4.091e-08
210.21, -3.6e-08
212.21, -3.562e-08
214.21, -3.623e-08
216.22, -3.878e-08
218.22, -3.793e-08
220.22, -4.079e-08
222.22, -4.278e-08
224.22, -4.17e-08
226.23, -4.509e-08
228.23, -4.055e-08
230.23, -3.666e-08
232.23, -3.68e-08
234.23, -3.621e-08
236.24, -3.768e-08
238.24, -3.68e-08
240.24, -4.199e-08
242.24, -4.057e-08
244.24, -3.726e-08
246.25, -3.863e-08
248.25, -4.353e-08
250.25, -4.423e-08
252.25, -3.849e-08
254.25, -3.93e-08
256.26, -3.869e-08
258.26, -3.786e-08
260.26, -3.671e-08
262.26, -3.32e-08
264.26, -3.499e-08
266.27, -3.881e-08
268.27, -3.973e-08
270.27, -3.829e-08
272.27, -3.667e-08
274.27, -3.223e-08
276.28, -3.357e-08
278.28, -3.912e-08
280.28, -3.238e-08
282.28, -3.419e-08
284.28, -4.036e-08
286.29, -3.873e-08
288.29, -4.049e-08
290.29, -4.017e-08
292.29, -3.722e-08
294.29, -3.623e-08
296.3, -3.664e-08
298.3, -3.712e-08
300.3, -3.575e-08
302.3, -3.842e-08
304.3, -3.879e-08
306.31, -3.428e-08
308.31, -3.66e-08
310.31, -3.807e-08
312.31, -3.926e-08
314.31, -3.676e-08
316.32, -3.366e-08
318.32, -3.695e-08
320.32, -3.883e-08
322.32, -3.628e-08
324.32, -3.621e-08
326.33, -3.743e-08
328.33, -3.776e-08
330.33, -3.959e-08
