Time sep (s?), Charge (C)
1.984375, 3.900184e-11
2.112305, 4.200375e-11
2.244141, 4.260385e-11
2.387695, 3.996252e-11
2.52832, 3.852159e-11
2.668945, 4.4285e-11
2.813477, 3.840162e-11
2.943359, 3.395904e-11
3.074219, 3.924224e-11
3.206055, -1.894852e-10
3.337891, -5.095823e-10
3.466797, -8.613794e-10
3.597656, -1.1954e-09
3.729492, -1.590064e-09
3.860352, -1.950744e-09
3.992188, -2.324503e-09
4.124023, -2.529108e-09
4.256836, -2.526935e-09
4.387695, -2.526583e-09
4.516602, -2.52682e-09
4.646484, -2.531746e-09
4.77832, -2.523328e-09
4.908203, -2.525626e-09
5.040039, -2.525498e-09
5.170898, -2.637643e-09
5.301758, -2.95341e-09
5.433594, -3.287928e-09
5.563477, -3.644401e-09
5.695313, -4.011795e-09
5.826172, -4.383284e-09
5.958008, -4.767502e-09
6.088867, -5.128909e-09
6.217773, -5.137304e-09
6.348633, -5.132611e-09
6.480469, -5.135991e-09
6.611328, -5.133589e-09
6.742188, -5.138025e-09
6.870117, -5.137059e-09
7.052734, -5.138763e-09
7.183594, -5.217132e-09
7.325195, -5.55285e-09
7.467773, -5.920514e-09
7.611328, -6.342642e-09
7.757813, -6.770816e-09
7.891602, -7.171717e-09
8.024414, -7.553766e-09
8.161133, -7.806492e-09
8.291992, -7.80159e-09
8.426758, -7.799889e-09
8.55957, -7.808059e-09
8.692383, -7.805911e-09
8.833984, -7.79906e-09
8.966797, -7.806248e-09
9.103516, -7.800623e-09
9.235352, -7.935093e-09
9.368164, -8.243796e-09
9.501953, -8.616855e-09
9.635742, -8.985349e-09
9.766602, -9.375291e-09
9.899414, -9.764779e-09
10.03125, -1.016585e-08
10.16797, -1.04827e-08
10.29785, -1.04806e-08
10.42871, -1.047971e-08
10.55957, -1.047676e-08
10.69043, -1.048186e-08
10.82031, -1.048314e-08
10.95215, -1.048187e-08
11.08398, -1.047956e-08
11.21387, -1.049266e-08
11.34473, -1.076265e-08
11.47852, -1.110199e-08
11.60937, -1.145798e-08
11.73828, -1.182956e-08
11.86816, -1.219082e-08
12.0, -1.25684e-08
12.13086, -1.294658e-08
12.27441, -1.307202e-08
12.41699, -1.307323e-08
12.55957, -1.306871e-08
12.70215, -1.306839e-08
12.83301, -1.307084e-08
12.96387, -1.306784e-08
13.09473, -1.307164e-08
13.22461, -1.30691e-08
13.35645, -1.30724e-08
13.4873, -1.30647e-08
13.61523, -1.307554e-08
