Burst starts (s), Burst ends(A)
1625727265.914774, 1625727267.9282386
1625727267.9590237, 1625727269.9727907
1625727269.981671, 1625727271.9972632
1625727272.0127158, 1625727274.0279799
1625727274.0409608, 1625727276.0629127
