Time sep (s?), Charge (C)
1.986328, 4.416469e-11
2.116211, 4.368465e-11
2.248047, 3.479947e-11
2.379883, 4.2364e-11
2.512695, 3.696074e-11
2.640625, 3.816143e-11
2.768555, 4.236374e-11
2.902344, 4.404486e-11
3.03418, -5.218296e-10
3.165039, -2.144651e-09
3.296875, -3.835174e-09
3.428711, -5.56848e-09
3.570313, -7.510425e-09
3.710938, -9.41449e-09
3.841797, -1.122024e-08
3.973633, -1.276357e-08
4.105469, -1.275468e-08
4.241211, -1.275514e-08
4.373047, -1.27606e-08
4.504883, -1.275978e-08
4.634766, -1.27572e-08
4.767578, -1.276338e-08
4.899414, -1.275898e-08
5.030273, -1.366797e-08
5.15918, -1.531377e-08
5.291016, -1.706104e-08
5.422852, -1.883604e-08
5.553711, -2.064557e-08
5.683594, -2.244233e-08
5.816406, -2.425451e-08
5.949219, -2.576553e-08
6.080078, -2.577222e-08
6.208984, -2.577017e-08
6.34375, -2.576919e-08
6.475586, -2.577288e-08
6.605469, -2.577046e-08
6.738281, -2.577151e-08
6.870117, -2.57654e-08
7.00293, -2.64944e-08
7.132813, -2.817301e-08
7.263672, -2.993095e-08
7.393555, -3.173849e-08
7.527344, -3.358796e-08
7.655273, -3.538413e-08
7.790039, -3.726696e-08
7.921875, -3.89925e-08
8.053711, -3.898782e-08
8.186523, -3.898941e-08
8.318359, -3.898856e-08
8.452148, -3.899331e-08
8.582031, -3.898674e-08
8.712891, -3.899052e-08
8.844727, -3.898393e-08
8.976563, -3.991377e-08
9.108398, -4.164464e-08
9.239258, -4.343041e-08
9.371094, -4.524209e-08
9.503906, -4.706737e-08
9.635742, -4.888373e-08
9.768555, -5.072469e-08
9.902344, -5.212183e-08
10.03223, -5.211935e-08
10.16016, -5.211253e-08
10.29004, -5.212236e-08
10.41699, -5.211968e-08
10.54492, -5.211614e-08
10.67578, -5.211895e-08
10.80469, -5.21204e-08
10.93652, -5.282187e-08
11.06836, -5.449479e-08
11.2002, -5.622287e-08
11.33301, -5.800301e-08
11.46387, -5.978982e-08
11.5957, -6.156863e-08
11.72656, -6.3377e-08
11.85645, -6.50078e-08
11.98535, -6.500422e-08
12.11328, -6.499696e-08
12.24512, -6.499928e-08
12.37793, -6.500409e-08
12.51074, -6.499586e-08
12.64063, -6.500374e-08
12.77148, -6.499906e-08
12.90332, -6.500106e-08
13.03613, -6.499864e-08
13.16895, -6.500584e-08
13.2998, -6.499486e-08
13.43164, -6.500326e-08
13.56152, -6.499539e-08
