Time sep (s?), Charge (C)
1.987305, 4.164356e-11
2.115234, 1.282715e-11
2.245117, -1.190598e-11
2.37793, -3.988224e-11
2.509766, -6.12535e-11
2.639648, -8.022472e-11
2.773438, -9.631324e-11
2.904297, -1.154032e-10
3.041016, -4.072292e-08
3.186523, -1.41453e-07
3.321289, -2.380675e-07
3.458008, -3.37641e-07
3.604492, -4.438651e-07
3.737305, -5.426164e-07
3.867188, -6.394268e-07
3.996094, -6.999858e-07
4.12793, -6.999722e-07
4.255859, -6.999603e-07
4.389648, -6.999653e-07
4.523438, -6.999629e-07
4.65332, -6.999581e-07
4.785156, -6.999553e-07
4.923828, -6.999583e-07
5.060547, -7.67756e-07
5.203125, -8.694378e-07
5.334961, -9.663897e-07
5.475586, -1.070428e-06
5.608398, -1.168476e-06
5.741211, -1.267775e-06
5.871094, -1.364398e-06
5.999023, -1.408732e-06
6.128906, -1.408724e-06
6.258789, -1.4087e-06
6.390625, -1.408694e-06
6.522461, -1.408678e-06
6.658203, -1.408666e-06
6.790039, -1.408666e-06
6.919922, -1.408656e-06
7.050781, -1.479143e-06
7.1875, -1.576219e-06
7.320313, -1.672564e-06
7.452148, -1.76911e-06
7.584961, -1.867641e-06
7.717773, -1.967042e-06
7.849609, -2.066323e-06
8.071289, -2.113127e-06
8.204102, -2.11319e-06
8.334961, -2.113117e-06
8.463867, -2.113084e-06
8.59375, -2.113122e-06
8.725586, -2.113092e-06
8.855469, -2.113026e-06
8.988281, -2.133238e-06
9.118164, -2.222721e-06
9.248047, -2.315574e-06
9.378906, -2.409852e-06
9.509766, -2.505629e-06
9.638672, -2.59844e-06
9.769531, -2.694388e-06
9.897461, -2.787535e-06
10.02734, -2.808058e-06
10.15918, -2.808062e-06
10.29102, -2.808e-06
10.42188, -2.808033e-06
10.55078, -2.807998e-06
10.68262, -2.807957e-06
10.81348, -2.807935e-06
10.94336, -2.821094e-06
11.07813, -2.912621e-06
11.21289, -3.007376e-06
11.375, -3.122443e-06
11.50488, -3.215782e-06
11.6377, -3.311299e-06
11.76953, -3.40833e-06
11.89844, -3.497481e-06
12.02832, -3.497503e-06
12.16016, -3.497555e-06
12.29102, -3.497496e-06
12.4209, -3.497446e-06
12.5498, -3.497461e-06
12.69141, -3.497496e-06
12.82422, -3.4974e-06
12.95508, -3.497429e-06
13.08887, -3.497443e-06
13.21875, -3.497401e-06
