Time sep (ms?), Current (A)
0.0, -3.888e-08
2.002, -3.988e-08
4.004, -3.949e-08
6.006, -4.259e-08
8.008, -3.734e-08
10.01, -4.211e-08
12.012, -4.224e-08
14.014, -4.261e-08
16.016, -4.254e-08
18.018, -4.227e-08
20.02, -4.614e-08
22.022, -4.407e-08
24.024, -4.269e-08
26.026, -4.322e-08
28.028, -4.058e-08
30.03, -4.165e-08
32.032, -3.85e-08
34.034, -4.148e-08
36.036, -4.592e-08
38.038, -4.29e-08
40.04, -4.173e-08
42.042, -4.661e-08
44.044, -4.461e-08
46.046, -4.394e-08
48.048, -4.114e-08
50.05, -4.167e-08
52.052, -4.258e-08
54.054, -3.843e-08
56.056, -3.768e-08
58.058, -4.004e-08
60.06, -4.431e-08
62.062, -4.117e-08
64.064, -4.111e-08
66.066, -4.237e-08
68.068, -3.905e-08
70.07, -4.159e-08
72.072, -4.114e-08
74.074, -4.438e-08
76.076, -4.435e-08
78.078, -4.599e-08
80.08, -4.377e-08
82.082, -4.619e-08
84.084, -4.408e-08
86.086, -4.371e-08
88.088, -4.523e-08
90.09, -4.497e-08
92.092, -4.155e-08
94.094, -4.209e-08
96.096, -4.795e-08
98.098, -4.202e-08
100.1, -4.292e-08
102.1, -4.017e-08
104.1, -4.054e-08
106.11, -4.267e-08
108.11, -4.613e-08
110.11, -4.607e-08
112.11, -4.338e-08
114.11, -4.545e-08
116.12, -4.294e-08
118.12, -4.183e-08
120.12, -4.276e-08
122.12, -4.085e-08
124.12, -3.823e-08
126.13, -4.205e-08
128.13, -4.048e-08
130.13, -4.046e-08
132.13, -3.922e-08
134.13, -4.092e-08
136.14, -4.347e-08
138.14, -4.242e-08
140.14, -4.475e-08
142.14, -4.243e-08
144.14, -4.275e-08
146.15, -4.11e-08
148.15, -4.199e-08
150.15, -4.2e-08
152.15, -4.226e-08
154.15, -4.329e-08
156.16, -4.621e-08
158.16, -4.265e-08
160.16, -3.825e-08
162.16, -4.413e-08
164.16, -4.14e-08
166.17, -4.01e-08
168.17, -4.256e-08
170.17, -4.057e-08
172.17, -4.33e-08
174.17, -4.062e-08
176.18, -4.287e-08
178.18, -4.538e-08
180.18, -3.688e-08
182.18, -3.976e-08
184.18, -4.002e-08
186.19, -4.168e-08
188.19, -4.192e-08
190.19, -3.866e-08
192.19, -4.227e-08
194.19, -4.125e-08
196.2, -3.882e-08
198.2, -4.051e-08
200.2, -3.988e-08
202.2, -3.885e-08
204.2, -4e-08
206.21, -4.231e-08
208.21, -4.29e-08
210.21, -4.119e-08
212.21, -4.274e-08
214.21, -4.078e-08
216.22, -4.431e-08
218.22, -4.308e-08
220.22, -4.236e-08
222.22, -4.47e-08
224.22, -4.025e-08
226.23, -4.209e-08
228.23, -4.229e-08
230.23, -4.049e-08
232.23, -3.956e-08
234.23, -4.068e-08
236.24, -4.06e-08
238.24, -4.017e-08
240.24, -3.87e-08
242.24, -3.987e-08
244.24, -4.459e-08
246.25, -4.524e-08
248.25, -4.027e-08
250.25, -3.714e-08
252.25, -3.976e-08
254.25, -4.119e-08
256.26, -4.058e-08
258.26, -4.397e-08
260.26, -3.85e-08
262.26, -4.149e-08
264.26, -4.382e-08
266.27, -3.733e-08
268.27, -4.133e-08
270.27, -4.051e-08
272.27, -4.096e-08
274.27, -3.787e-08
276.28, -3.801e-08
278.28, -3.508e-08
280.28, -3.834e-08
282.28, -3.935e-08
284.28, -4.073e-08
286.29, -4.025e-08
288.29, -3.919e-08
290.29, -3.763e-08
292.29, -3.701e-08
294.29, -3.798e-08
296.3, -3.933e-08
298.3, -3.772e-08
300.3, -3.744e-08
302.3, -4.149e-08
304.3, -4.056e-08
306.31, -3.901e-08
308.31, -4.055e-08
310.31, -3.853e-08
312.31, -3.834e-08
314.31, -4.199e-08
316.32, -3.867e-08
318.32, -4.131e-08
320.32, -3.906e-08
322.32, -3.792e-08
324.32, -4.267e-08
326.33, -4.023e-08
328.33, -4.135e-08
330.33, -3.752e-08
332.33, -3.925e-08
334.33, -3.621e-08
336.34, -4.137e-08
338.34, -3.63e-08
340.34, -3.622e-08
342.34, -4.211e-08
344.34, -3.974e-08
346.35, -3.869e-08
348.35, -4.16e-08
350.35, -3.917e-08
352.35, -3.844e-08
354.35, -4.049e-08
356.36, -4.436e-08
358.36, -4.311e-08
360.36, -3.701e-08
362.36, -4.025e-08
364.36, -4.271e-08
366.37, -3.924e-08
368.37, -4.149e-08
370.37, -4.663e-08
372.37, -3.924e-08
374.37, -3.869e-08
376.38, -3.484e-08
378.38, -3.786e-08
380.38, -4.066e-08
382.38, -3.666e-08
384.38, -3.684e-08
386.39, -3.731e-08
388.39, -3.823e-08
390.39, -3.783e-08
392.39, -4.226e-08
394.39, -3.871e-08
396.4, -3.888e-08
398.4, -4.169e-08
400.4, -4.009e-08
402.4, -3.749e-08
404.4, -3.789e-08
406.41, -4.04e-08
408.41, -3.822e-08
410.41, -3.985e-08
412.41, -4.023e-08
414.41, -3.853e-08
416.42, -4.127e-08
418.42, -4.275e-08
420.42, -3.528e-08
422.42, -3.676e-08
424.42, -4.146e-08
426.43, -4.195e-08
428.43, -3.722e-08
430.43, -4.029e-08
432.43, -3.785e-08
434.43, -3.784e-08
436.44, -3.849e-08
438.44, -3.603e-08
440.44, -3.526e-08
442.44, -3.748e-08
444.44, -3.979e-08
446.45, -3.833e-08
448.45, -4.08e-08
450.45, -4.219e-08
452.45, -3.824e-08
454.45, -3.597e-08
456.46, -3.824e-08
458.46, -3.935e-08
460.46, -3.83e-08
462.46, -4.054e-08
464.46, -3.564e-08
466.47, -3.852e-08
468.47, -3.826e-08
470.47, -3.757e-08
472.47, -3.581e-08
474.47, -3.767e-08
476.48, -3.448e-08
478.48, -3.779e-08
480.48, -3.4e-08
482.48, -3.982e-08
484.48, -4.062e-08
486.49, -3.644e-08
488.49, -3.498e-08
490.49, -3.897e-08
492.49, -3.817e-08
494.49, -3.838e-08
496.5, -3.748e-08
498.5, -3.684e-08
500.5, -3.488e-08
502.5, -3.655e-08
504.5, -3.768e-08
506.51, -3.861e-08
508.51, -3.823e-08
510.51, -3.628e-08
512.51, -3.79e-08
514.51, -3.887e-08
516.52, -3.988e-08
518.52, -4.108e-08
520.52, -4.006e-08
522.52, -3.992e-08
524.52, -3.776e-08
526.53, -3.918e-08
528.53, -3.777e-08
530.53, -3.632e-08
532.53, -3.659e-08
534.53, -3.775e-08
536.54, -3.973e-08
538.54, -3.921e-08
540.54, -3.729e-08
542.54, -3.413e-08
544.54, -3.884e-08
546.55, -3.716e-08
548.55, -3.588e-08
550.55, -3.889e-08
552.55, -3.716e-08
554.55, -4.162e-08
556.56, -3.97e-08
558.56, -3.518e-08
560.56, -3.776e-08
562.56, -3.693e-08
564.56, -3.762e-08
566.57, -3.846e-08
568.57, -3.964e-08
570.57, -4.18e-08
572.57, -3.907e-08
574.57, -3.827e-08
576.58, -3.607e-08
578.58, -3.384e-08
580.58, -3.188e-08
582.58, -3.33e-08
584.58, -3.737e-08
586.59, -3.462e-08
588.59, -3.822e-08
590.59, -3.715e-08
592.59, -3.696e-08
594.59, -3.97e-08
596.6, -4.32e-08
598.6, -3.821e-08
600.6, -3.807e-08
602.6, -3.677e-08
604.6, -3.934e-08
606.61, -4.045e-08
608.61, -3.955e-08
610.61, -4.085e-08
612.61, -4.299e-08
614.61, -3.969e-08
616.62, -4.211e-08
618.62, -3.788e-08
620.62, -3.787e-08
622.62, -3.977e-08
624.62, -4.12e-08
626.63, -3.949e-08
628.63, -3.922e-08
630.63, -3.598e-08
632.63, -3.735e-08
634.63, -3.766e-08
636.64, -3.761e-08
638.64, -4.257e-08
640.64, -4.008e-08
642.64, -4.103e-08
644.64, -3.82e-08
646.65, -4.121e-08
648.65, -3.679e-08
650.65, -3.825e-08
652.65, -3.654e-08
654.65, -4.097e-08
656.66, -3.912e-08
658.66, -3.56e-08
660.66, -3.653e-08
662.66, -3.851e-08
664.66, -3.436e-08
666.67, -3.577e-08
668.67, -3.731e-08
670.67, -3.967e-08
672.67, -3.9e-08
674.67, -3.796e-08
676.68, -3.631e-08
678.68, -3.592e-08
680.68, -4.053e-08
682.68, -4.033e-08
684.68, -4.109e-08
686.69, -4.241e-08
688.69, -4.239e-08
690.69, -4.055e-08
692.69, -4.137e-08
694.69, -4.002e-08
696.7, -4.406e-08
698.7, -4.055e-08
700.7, -4.099e-08
702.7, -3.897e-08
704.7, -4.059e-08
706.71, -3.992e-08
708.71, -4.124e-08
710.71, -3.863e-08
712.71, -4.19e-08
714.71, -4.071e-08
716.72, -3.948e-08
718.72, -4.266e-08
720.72, -4.186e-08
722.72, -4.182e-08
724.72, -4.135e-08
726.73, -3.652e-08
728.73, -3.279e-08
730.73, -3.401e-08
732.73, -3.68e-08
734.73, -3.59e-08
736.74, -3.823e-08
738.74, -3.885e-08
740.74, -3.52e-08
742.74, -3.854e-08
744.74, -3.571e-08
746.75, -3.822e-08
748.75, -3.905e-08
750.75, -3.727e-08
752.75, -3.639e-08
754.75, -4.243e-08
756.76, -4.173e-08
758.76, -4.093e-08
760.76, -3.991e-08
762.76, -3.733e-08
764.76, -3.829e-08
766.77, -4.086e-08
768.77, -3.665e-08
770.77, -3.907e-08
772.77, -4.092e-08
774.77, -4.057e-08
776.78, -3.919e-08
778.78, -3.752e-08
780.78, -3.87e-08
782.78, -3.916e-08
784.78, -4.17e-08
786.79, -4.064e-08
788.79, -3.484e-08
790.79, -3.25e-08
792.79, -3.438e-08
794.79, -3.607e-08
796.8, -3.791e-08
798.8, -3.715e-08
800.8, -4.038e-08
802.8, -3.868e-08
804.8, -4.171e-08
806.81, -3.961e-08
808.81, -3.529e-08
810.81, -4.002e-08
812.81, -3.933e-08
814.81, -3.768e-08
816.82, -3.975e-08
818.82, -3.675e-08
820.82, -3.517e-08
822.82, -3.696e-08
824.82, -4.01e-08
826.83, -4.194e-08
828.83, -3.646e-08
830.83, -3.82e-08
832.83, -3.846e-08
834.83, -4.034e-08
836.84, -3.925e-08
838.84, -3.793e-08
840.84, -4.049e-08
842.84, -3.853e-08
844.84, -3.595e-08
846.85, -3.443e-08
848.85, -3.797e-08
850.85, -3.935e-08
852.85, -4.039e-08
854.85, -3.847e-08
856.86, -4.098e-08
858.86, -3.585e-08
860.86, -3.905e-08
862.86, -4.018e-08
864.86, -4.162e-08
866.87, -3.741e-08
868.87, -3.926e-08
870.87, -3.748e-08
872.87, -3.886e-08
874.87, -3.796e-08
876.88, -3.824e-08
878.88, -3.799e-08
880.88, -3.603e-08
882.88, -3.784e-08
884.88, -4.122e-08
886.89, -3.938e-08
888.89, -3.865e-08
890.89, -3.859e-08
892.89, -4.148e-08
894.89, -3.809e-08
896.9, -4.243e-08
898.9, -4.028e-08
900.9, -3.682e-08
902.9, -3.945e-08
904.9, -4.014e-08
906.91, -4.022e-08
908.91, -3.832e-08
910.91, -3.68e-08
912.91, -3.942e-08
914.91, -3.797e-08
916.92, -3.799e-08
918.92, -3.677e-08
920.92, -3.52e-08
922.92, -3.886e-08
924.92, -3.613e-08
926.93, -3.824e-08
928.93, -3.483e-08
930.93, -3.615e-08
932.93, -3.688e-08
934.93, -3.691e-08
936.94, -3.103e-08
938.94, -3.437e-08
940.94, -3.202e-08
942.94, -3.614e-08
944.94, -3.376e-08
946.95, -3.484e-08
948.95, -3.854e-08
950.95, -3.528e-08
952.95, -3.567e-08
954.95, -3.669e-08
956.96, -3.003e-08
958.96, -3.212e-08
960.96, -3.649e-08
962.96, -3.832e-08
964.96, -3.098e-08
966.97, -3.593e-08
968.97, -3.69e-08
970.97, -3.787e-08
972.97, -3.512e-08
974.97, -4.087e-08
976.98, -3.482e-08
978.98, -3.387e-08
980.98, -3.465e-08
982.98, -3.492e-08
984.98, -3.674e-08
986.99, -4.082e-08
988.99, -3.658e-08
990.99, -3.33e-08
992.99, -3.747e-08
994.99, -4.041e-08
997.0, -4.037e-08
999.0, -3.693e-08
1001.0, -3.709e-08
1003.0, -3.932e-08
1005.0, -3.788e-08
1007.0, -3.936e-08
1009.0, -3.921e-08
1011.0, -3.688e-08
1013.0, -3.944e-08
1015.0, -3.841e-08
1017.0, -3.87e-08
1019.0, -3.811e-08
1021.0, -4.033e-08
1023.0, -3.968e-08
1025.0, -3.891e-08
1027.0, -3.501e-08
1029.0, 1.505e-08
1031.0, 6.312e-08
1033.0, 7.217e-08
1035.0, 6.056e-08
1037.0, 6.974e-08
1039.0, 7.866e-08
1041.0, 5.677e-08
1043.0, 5.415e-08
1045.0, 5.194e-08
1047.0, 6.059e-08
1049.0, 5.959e-08
1051.0, 4.586e-08
1053.1, 6.169e-08
1055.1, 6.546e-08
1057.1, 5.64e-08
1059.1, 8.93e-08
1061.1, 9.054e-08
1063.1, 5.859e-08
1065.1, 5.177e-08
1067.1, 7.22e-08
1069.1, 8.823e-08
1071.1, 5.113e-08
1073.1, 5.886e-08
1075.1, 9.656e-08
1077.1, 6.309e-08
1079.1, 7.572e-08
1081.1, 7.584e-08
1083.1, 7.926e-08
1085.1, 8.15e-08
1087.1, 7.013e-08
1089.1, 7.71e-08
1091.1, 8.863e-08
1093.1, 4.923e-08
1095.1, 6.835e-08
1097.1, 6.646e-08
1099.1, 7.936e-08
1101.1, 8.73e-08
1103.1, 8.453e-08
1105.1, 7.194e-08
1107.1, 5.234e-08
1109.1, 9.932e-08
1111.1, 8.637e-08
1113.1, 7.326e-08
