Time sep (ms?), Current (A)
0.0, -4.248e-08
2.002, -3.965e-08
4.004, -4.021e-08
6.006, -4.218e-08
8.008, -4.256e-08
10.01, -3.858e-08
12.012, -3.888e-08
14.014, -4.3e-08
16.016, -4.16e-08
18.018, -4.094e-08
20.02, -3.95e-08
22.022, -4.138e-08
24.024, -4.105e-08
26.026, -3.838e-08
28.028, -4.114e-08
30.03, -4.194e-08
32.032, -4.158e-08
34.034, -4.178e-08
36.036, -4.385e-08
38.038, -3.636e-08
40.04, -3.56e-08
42.042, -4.108e-08
44.044, -4.087e-08
46.046, -3.815e-08
48.048, -4.117e-08
50.05, -3.849e-08
52.052, -4.009e-08
54.054, -4.081e-08
56.056, -4.006e-08
58.058, -4.008e-08
60.06, -3.722e-08
62.062, -3.829e-08
64.064, -4.114e-08
66.066, -4.185e-08
68.068, -3.845e-08
70.07, -3.843e-08
72.072, -4.021e-08
74.074, -4.165e-08
76.076, -4.091e-08
78.078, -3.816e-08
80.08, -4.259e-08
82.082, -4.099e-08
84.084, -4.096e-08
86.086, -4.101e-08
88.088, -3.811e-08
90.09, -3.74e-08
92.092, -4.294e-08
94.094, -3.913e-08
96.096, -3.583e-08
98.098, -3.76e-08
100.1, -3.665e-08
102.1, -3.941e-08
104.1, -3.991e-08
106.11, -3.593e-08
108.11, -4.058e-08
110.11, -3.708e-08
112.11, -4.29e-08
114.11, -3.822e-08
116.12, -3.724e-08
118.12, -3.99e-08
120.12, -3.806e-08
122.12, -3.949e-08
124.12, -4.082e-08
126.13, -4.096e-08
128.13, -4.079e-08
130.13, -3.649e-08
132.13, -3.659e-08
134.13, -4.168e-08
136.14, -3.66e-08
138.14, -3.715e-08
140.14, -3.706e-08
142.14, -3.805e-08
144.14, -3.854e-08
146.15, -3.877e-08
148.15, -3.761e-08
150.15, -3.663e-08
152.15, -3.955e-08
154.15, -3.846e-08
156.16, -3.507e-08
158.16, -3.238e-08
160.16, -3.828e-08
162.16, -3.827e-08
164.16, -3.621e-08
166.17, -3.556e-08
168.17, -3.483e-08
