Burst starts (s), Burst ends(A)
1626235067.153176, 1626235069.1622033
1626235069.193225, 1626235071.1998177
1626235071.2151544, 1626235073.241219
1626235073.241219, 1626235075.2635899
1626235075.279043, 1626235077.2862434
