Time sep (ms?), Charge (C)
0.0, -1.321e-09
2.002, -1.397e-09
4.004, -1.474e-09
6.006, -1.548e-09
8.008, -1.625e-09
10.01, -1.705e-09
12.012, -1.782e-09
14.014, -1.857e-09
16.016, -1.938e-09
18.018, -2.017e-09
20.02, -2.097e-09
22.022, -2.181e-09
24.024, -2.27e-09
26.026, -2.355e-09
28.028, -2.442e-09
30.03, -2.524e-09
32.032, -2.604e-09
34.034, -2.687e-09
36.036, -2.77e-09
38.038, -2.849e-09
40.04, -2.932e-09
42.042, -3.017e-09
44.044, -3.1e-09
46.046, -3.181e-09
48.048, -3.262e-09
50.05, -3.348e-09
52.052, -3.427e-09
54.054, -3.503e-09
56.056, -3.586e-09
58.058, -3.667e-09
60.06, -3.75e-09
62.062, -3.829e-09
64.064, -3.911e-09
66.066, -3.992e-09
68.068, -4.077e-09
70.07, -4.157e-09
72.072, -4.235e-09
74.074, -4.314e-09
76.076, -4.391e-09
78.078, -4.467e-09
80.08, -4.547e-09
82.082, -4.625e-09
84.084, -4.702e-09
86.086, -4.774e-09
88.088, -4.848e-09
90.09, -4.918e-09
92.092, -4.991e-09
94.094, -5.068e-09
96.096, -5.148e-09
98.098, -5.225e-09
100.1, -5.301e-09
102.1, -5.375e-09
104.1, -5.455e-09
106.11, -5.539e-09
108.11, -5.615e-09
110.11, -5.689e-09
112.11, -5.762e-09
114.11, -5.838e-09
116.12, -5.919e-09
118.12, -6e-09
120.12, -6.08e-09
122.12, -6.162e-09
124.12, -6.241e-09
126.13, -6.323e-09
128.13, -6.405e-09
130.13, -6.49e-09
132.13, -6.576e-09
134.13, -6.656e-09
136.14, -6.732e-09
138.14, -6.807e-09
140.14, -6.887e-09
142.14, -6.964e-09
144.14, -7.039e-09
146.15, -7.121e-09
148.15, -7.202e-09
150.15, -7.282e-09
152.15, -7.365e-09
154.15, -7.449e-09
156.16, -7.535e-09
158.16, -7.617e-09
160.16, -7.703e-09
162.16, -7.783e-09
164.16, -7.866e-09
166.17, -7.943e-09
168.17, -8.022e-09
170.17, -8.1e-09
172.17, -8.179e-09
174.17, -8.261e-09
176.18, -8.342e-09
178.18, -8.427e-09
180.18, -8.51e-09
182.18, -8.589e-09
184.18, -8.671e-09
186.19, -8.753e-09
188.19, -8.833e-09
190.19, -8.911e-09
192.19, -8.992e-09
194.19, -9.067e-09
196.2, -9.141e-09
198.2, -9.217e-09
200.2, -9.294e-09
202.2, -9.37e-09
204.2, -9.453e-09
206.21, -9.534e-09
208.21, -9.623e-09
210.21, -9.702e-09
212.21, -9.782e-09
214.21, -9.863e-09
216.22, -9.947e-09
218.22, -1.0032e-08
220.22, -1.0116e-08
222.22, -1.0198e-08
224.22, -1.028e-08
226.23, -1.0364e-08
228.23, -1.0449e-08
230.23, -1.0534e-08
232.23, -1.0613e-08
234.23, -1.0691e-08
236.24, -1.0771e-08
238.24, -1.0846e-08
240.24, -1.0926e-08
242.24, -1.1004e-08
244.24, -1.1089e-08
246.25, -1.1171e-08
248.25, -1.1252e-08
250.25, -1.1333e-08
252.25, -1.1415e-08
254.25, -1.1501e-08
256.26, -1.1587e-08
258.26, -1.1673e-08
260.26, -1.1756e-08
262.26, -1.1844e-08
264.26, -1.1927e-08
266.27, -1.2009e-08
268.27, -1.2092e-08
270.27, -1.2173e-08
272.27, -1.2256e-08
274.27, -1.234e-08
276.28, -1.2422e-08
278.28, -1.2505e-08
280.28, -1.2585e-08
282.28, -1.2665e-08
284.28, -1.2745e-08
286.29, -1.2821e-08
288.29, -1.2903e-08
290.29, -1.2982e-08
292.29, -1.306e-08
294.29, -1.3139e-08
296.3, -1.3218e-08
298.3, -1.33e-08
300.3, -1.3384e-08
302.3, -1.3471e-08
304.3, -1.3558e-08
306.31, -1.3636e-08
308.31, -1.3716e-08
310.31, -1.3796e-08
312.31, -1.3871e-08
314.31, -1.3949e-08
316.32, -1.403e-08
318.32, -1.4105e-08
320.32, -1.4192e-08
322.32, -1.4269e-08
324.32, -1.4352e-08
326.33, -1.4432e-08
328.33, -1.4515e-08
330.33, -1.4599e-08
332.33, -1.4677e-08
334.33, -1.4751e-08
336.34, -1.4833e-08
338.34, -1.4908e-08
340.34, -1.4984e-08
342.34, -1.5065e-08
344.34, -1.5149e-08
346.35, -1.5234e-08
