Time sep (s?), Charge (C)
1.973633, 4.140481e-11
2.107422, 3.936377e-11
2.239258, 4.23652e-11
2.369141, 3.696245e-11
2.501953, 3.648203e-11
2.635742, 4.40461e-11
2.763672, 3.252012e-11
2.896484, 3.756255e-11
3.02832, -1.396053e-08
3.161133, -1.395974e-08
3.291016, -1.395831e-08
3.423828, -1.395573e-08
3.555664, -1.395449e-08
3.68457, -1.395963e-08
3.818359, -1.395522e-08
3.949219, -1.395747e-08
4.080078, -1.396015e-08
4.209961, -1.395996e-08
4.341797, -1.395979e-08
4.476563, -1.395606e-08
4.606445, -1.39566e-08
4.738281, -1.396122e-08
4.87207, -1.395228e-08
5.000977, -2.828489e-08
5.129883, -2.858648e-08
5.264648, -2.85919e-08
5.393555, -2.858682e-08
5.527344, -2.859049e-08
5.658203, -2.858261e-08
5.789063, -2.858551e-08
5.921875, -2.858926e-08
6.050781, -2.85898e-08
6.180664, -2.858315e-08
6.314453, -2.858716e-08
6.445313, -2.858441e-08
6.576172, -2.858152e-08
6.707031, -2.858839e-08
6.836914, -2.858303e-08
6.966797, -4.263412e-08
7.094727, -4.35956e-08
7.227539, -4.359351e-08
7.361328, -4.358866e-08
7.492188, -4.359377e-08
7.623047, -4.358623e-08
7.756836, -4.359107e-08
7.887695, -4.358963e-08
8.018555, -4.35871e-08
8.147461, -4.358398e-08
8.277344, -4.359124e-08
8.408203, -4.358368e-08
8.539063, -4.358664e-08
8.671875, -4.3592e-08
8.856445, -4.358795e-08
8.988281, -5.799264e-08
9.118164, -5.799753e-08
9.25, -5.798696e-08
9.382813, -5.798706e-08
9.511719, -5.799298e-08
9.643555, -5.799155e-08
9.774414, -5.799401e-08
9.907227, -5.798543e-08
10.03613, -5.799119e-08
10.16504, -5.799058e-08
10.29883, -5.798889e-08
10.42969, -5.798905e-08
10.56055, -5.799114e-08
10.69141, -5.798691e-08
10.82129, -5.798434e-08
10.95117, -7.256421e-08
11.08301, -7.256201e-08
11.21387, -7.256294e-08
11.3457, -7.255765e-08
11.47559, -7.255675e-08
11.60742, -7.256489e-08
11.73926, -7.255277e-08
11.87207, -7.256131e-08
12.00293, -7.256009e-08
12.13379, -7.255917e-08
12.26563, -7.255362e-08
12.39746, -7.255993e-08
12.52734, -7.256002e-08
12.65918, -7.255911e-08
12.79004, -7.255313e-08
12.92285, -7.255441e-08
13.05469, -7.255695e-08
13.18652, -7.255012e-08
13.31934, -7.255743e-08
