Wavelength(nm), SC charge (e-), PD charge (e-)
350.0, 7.77166045350625e-09
355.0, 8.979892924616088e-09
360.0, 8.202042861260288e-09
365.0, 8.422230721329309e-09
370.0, 8.476695881634547e-09
375.0, 9.589846686673843e-09
380.0, 9.083499577568021e-09
385.0, 9.838120105493203e-09
390.0, 1.0335053465262922e-08
395.0, 1.0845394779939565e-08
400.0, 1.1374833281924409e-08
405.0, 1.3232419474195006e-08
410.0, 1.5207267726566966e-08
415.0, 1.717935490357304e-08
420.0, 1.5878250271934057e-08
425.0, 1.8782908727417936e-08
430.0, 1.8748684789785974e-08
435.0, 1.754650444737443e-08
440.0, 1.6045631441882357e-08
445.0, 1.6513478148504388e-08
450.0, 1.6842751361307685e-08
455.0, 1.722728845184268e-08
460.0, 1.6532856525396525e-08
465.0, 1.6400799753019484e-08
470.0, 1.5947606325505525e-08
475.0, 1.5635570863891193e-08
480.0, 1.5219663583855428e-08
485.0, 1.6651212614296563e-08
490.0, 1.5598535148628223e-08
495.0, 1.7318087696844352e-08
500.0, 1.7412457942786125e-08
505.0, 1.7423946902150467e-08
510.0, 1.6979051754828626e-08
515.0, 1.6258298562075756e-08
520.0, 1.8038486794503046e-08
525.0, 1.634757839458877e-08
530.0, 1.7702794838823726e-08
535.0, 1.69088628141518e-08
540.0, 1.7175590572030164e-08
545.0, 1.707060590953469e-08
550.0, 1.7723126121788653e-08
555.0, 1.603122752100989e-08
560.0, 1.6821563353876412e-08
565.0, 1.6201246128489246e-08
570.0, 1.754588231330211e-08
575.0, 1.70810531373042e-08
580.0, 1.6627576924248e-08
585.0, 1.694546915088276e-08
590.0, 1.7039396316610727e-08
595.0, 1.8424274675880426e-08
600.0, 1.6294019931617856e-08
605.0, 1.7840665052760253e-08
610.0, 1.6247448992689547e-08
615.0, 1.7467643087398722e-08
620.0, 1.70864099631572e-08
625.0, 1.691641585960159e-08
630.0, 1.515511335219683e-08
635.0, 1.4939881459039386e-08
640.0, 1.4467814321745099e-08
645.0, 1.4572161677737496e-08
650.0, 1.5034910294691878e-08
655.0, 1.516688003410069e-08
660.0, 1.4892485462442084e-08
665.0, 1.4372577225476394e-08
670.0, 1.4821883407524149e-08
675.0, 1.5325634261437884e-08
680.0, 1.5466497617303266e-08
685.0, 1.593394942164406e-08
690.0, 1.609043993821544e-08
695.0, 1.5845617202387103e-08
700.0, 1.6307064435381065e-08
705.0, 1.5918302644570997e-08
710.0, 1.595768491915834e-08
715.0, 1.532462654457715e-08
720.0, 1.5118949714161005e-08
725.0, 1.5668938136997103e-08
730.0, 1.5787709054480542e-08
735.0, 1.5820749416005474e-08
740.0, 1.6085722289493938e-08
745.0, 1.5576916793489057e-08
750.0, 1.591198204464796e-08
755.0, 1.5590295373244268e-08
760.0, 1.5991925080799093e-08
765.0, 1.5896314496210972e-08
770.0, 1.6130791224323445e-08
775.0, 1.5937490944671758e-08
780.0, 1.5588272111952283e-08
785.0, 1.5585621034439416e-08
790.0, 1.5766371158269482e-08
795.0, 1.6067926827423057e-08
800.0, 1.564879546422576e-08
805.0, 1.5868305112043088e-08
810.0, 1.5547295045713556e-08
815.0, 1.5600311902222997e-08
820.0, 1.4987226458252815e-08
825.0, 1.529245802602868e-08
830.0, 1.5535200891107745e-08
835.0, 1.5381880739875418e-08
840.0, 1.5339138191266012e-08
845.0, 1.5342107028029935e-08
850.0, 1.51166027775965e-08
855.0, 1.3789802555351019e-08
860.0, 1.5227700776667832e-08
865.0, 1.511011585608433e-08
870.0, 1.5073934173175703e-08
875.0, 1.5298237117963405e-08
880.0, 1.5319304513917224e-08
885.0, 1.553963619223392e-08
890.0, 1.5512732080802386e-08
895.0, 1.552991247392423e-08
900.0, 1.532850593593706e-08
905.0, 1.5407828640319503e-08
910.0, 1.5496970249838294e-08
915.0, 1.5208504845450933e-08
920.0, 1.544869011045399e-08
925.0, 1.5448998345625293e-08
930.0, 1.5132258509937074e-08
935.0, 1.5609675813046413e-08
940.0, 1.535360112956437e-08
945.0, 1.5746054877437084e-08
950.0, 1.52886412197965e-08
955.0, 1.555929731545915e-08
960.0, 1.492341660979029e-08
965.0, 1.4810444421076444e-08
970.0, 1.4873860920766406e-08
975.0, 1.3736773030554996e-08
980.0, 1.509891813778749e-08
985.0, 1.4318962237898547e-08
990.0, 1.5035926467459262e-08
995.0, 1.4453795226638884e-08
1000.0, 1.4044400699514869e-08
1005.0, 1.4729495755884774e-08
1010.0, 1.4514010048536637e-08
1015.0, 1.464318737099132e-08
1020.0, 1.4515396120327e-08
1025.0, 1.4274676588165376e-08
1030.0, 1.4770899296100157e-08
1035.0, 1.3747983753943573e-08
1040.0, 1.505913603275154e-08
1045.0, 1.4719805298646955e-08
