Time sep (s?), Charge (C)
1.977539, 3.876335e-11
2.111328, 3.912353e-11
2.243164, 3.936378e-11
2.376953, 3.624195e-11
2.510742, 4.476652e-11
2.641602, 3.600195e-11
2.772461, 3.984378e-11
2.905273, 3.756271e-11
3.035156, -9.827346e-10
3.166992, -3.125492e-09
3.296875, -5.419182e-09
3.431641, -7.771469e-09
3.560547, -1.003392e-08
3.692383, -1.239653e-08
3.825195, -1.471672e-08
3.957031, -1.673584e-08
4.088867, -1.673061e-08
4.220703, -1.67332e-08
4.353516, -1.673497e-08
4.484375, -1.672739e-08
4.615234, -1.673274e-08
4.74707, -1.672935e-08
4.87793, -1.673086e-08
5.026367, -1.808264e-08
5.157227, -2.017689e-08
5.289063, -2.238495e-08
5.421875, -2.463003e-08
5.553711, -2.690889e-08
5.685547, -2.918855e-08
5.816406, -3.145746e-08
5.947266, -3.309349e-08
6.078125, -3.309422e-08
6.210938, -3.309269e-08
6.34082, -3.309728e-08
6.469727, -3.308928e-08
6.602539, -3.308979e-08
6.734375, -3.309868e-08
6.868164, -3.308794e-08
6.995117, -3.446697e-08
7.125977, -3.660302e-08
7.257813, -3.879944e-08
7.388672, -4.10396e-08
7.518555, -4.333182e-08
7.647461, -4.555572e-08
7.780273, -4.790744e-08
7.90918, -4.953547e-08
8.041992, -4.953168e-08
8.173828, -4.952781e-08
8.304688, -4.953241e-08
8.433594, -4.953052e-08
8.56543, -4.953063e-08
8.698242, -4.952794e-08
8.830078, -4.952528e-08
8.961914, -5.10375e-08
9.09375, -5.324441e-08
9.226563, -5.555621e-08
9.355469, -5.786933e-08
9.487305, -6.019604e-08
9.617188, -6.253679e-08
9.746094, -6.487276e-08
9.876953, -6.642183e-08
10.00781, -6.641574e-08
10.13965, -6.641744e-08
10.27246, -6.642117e-08
10.40332, -6.641391e-08
10.53418, -6.641908e-08
10.66602, -6.64145e-08
10.79395, -6.641988e-08
10.92578, -6.789703e-08
11.05762, -7.0135e-08
11.19043, -7.247112e-08
11.32227, -7.479476e-08
11.4541, -7.715915e-08
11.58594, -7.956446e-08
11.71484, -8.188862e-08
11.84473, -8.346031e-08
11.97559, -8.345998e-08
12.10645, -8.346654e-08
12.23828, -8.345518e-08
12.37012, -8.346085e-08
12.50098, -8.345386e-08
12.63379, -8.345788e-08
12.7627, -8.34621e-08
12.89258, -8.345839e-08
13.02637, -8.34592e-08
13.15723, -8.345273e-08
13.28613, -8.345641e-08
13.41797, -8.345462e-08
13.55078, -8.344966e-08
