Time sep (s?), Charge (C)
1.96875, 4.200516e-11
2.099609, 4.69277e-11
2.251953, 3.816307e-11
2.382813, 4.056414e-11
2.516602, 4.164481e-11
2.647461, 4.092455e-11
2.777344, 4.320574e-11
2.911133, 3.227996e-11
3.041016, -1.595816e-10
3.173828, -3.114095e-09
3.303711, -6.176554e-09
3.43457, -9.413415e-09
3.56543, -1.266366e-08
3.698242, -1.59054e-08
3.829102, -1.779826e-08
3.960938, -1.779507e-08
4.089844, -1.780009e-08
4.21875, -1.779771e-08
4.350586, -1.780104e-08
4.480469, -1.77921e-08
4.611328, -1.779916e-08
4.741211, -1.779586e-08
4.87207, -1.780382e-08
5.005859, -1.783972e-08
5.138672, -2.075982e-08
5.269531, -2.378374e-08
5.398438, -2.69361e-08
5.53125, -3.016825e-08
5.662109, -3.345631e-08
5.792969, -3.55418e-08
5.924805, -3.553786e-08
6.054688, -3.553936e-08
6.183594, -3.55422e-08
6.316406, -3.553602e-08
6.447266, -3.553573e-08
6.580078, -3.554212e-08
6.709961, -3.554135e-08
6.841797, -3.554005e-08
6.972656, -3.55776e-08
7.103516, -3.832573e-08
7.233398, -4.130069e-08
7.366211, -4.438935e-08
7.495117, -4.747467e-08
7.626953, -5.064717e-08
7.755859, -5.277218e-08
7.883789, -5.276531e-08
8.012695, -5.277387e-08
8.141602, -5.276982e-08
8.275391, -5.27689e-08
8.40625, -5.276741e-08
8.537109, -5.276727e-08
8.666992, -5.276934e-08
8.798828, -5.276213e-08
8.931641, -5.277046e-08
9.0625, -5.499606e-08
9.192383, -5.788824e-08
9.324219, -6.097596e-08
9.455078, -6.413197e-08
9.586914, -6.730539e-08
9.720703, -7.000436e-08
9.851563, -7.000619e-08
9.981445, -7.000389e-08
10.11035, -7.000809e-08
10.24316, -7.000786e-08
10.37598, -7.000082e-08
10.50879, -7.000466e-08
10.6377, -6.999986e-08
10.76855, -7.000742e-08
10.90137, -7.000558e-08
11.03125, -7.234875e-08
11.16113, -7.529923e-08
11.29199, -7.846671e-08
11.42676, -8.176218e-08
11.55859, -8.504109e-08
11.69043, -8.763408e-08
11.82031, -8.763901e-08
11.9541, -8.762652e-08
12.08398, -8.763408e-08
12.2168, -8.763138e-08
12.34961, -8.763057e-08
12.48047, -8.763435e-08
12.6123, -8.762632e-08
12.74512, -8.762997e-08
12.87598, -8.763151e-08
13.00488, -8.762802e-08
13.17383, -8.762402e-08
13.30566, -8.762957e-08
13.43945, -8.763053e-08
