Time sep (ms?), Charge (C)
0.0, -6.18e-10
2.002, -7.03e-10
4.004, -7.99e-10
6.006, -8.93e-10
8.008, -9.85e-10
10.01, -1.077e-09
12.012, -1.171e-09
14.014, -1.262e-09
16.016, -1.353e-09
18.018, -1.44e-09
20.02, -1.528e-09
22.022, -1.619e-09
24.024, -1.709e-09
26.026, -1.801e-09
28.028, -1.888e-09
30.03, -1.978e-09
32.032, -2.068e-09
34.034, -2.155e-09
36.036, -2.244e-09
38.038, -2.338e-09
40.04, -2.43e-09
42.042, -2.521e-09
44.044, -2.615e-09
46.046, -2.707e-09
48.048, -2.798e-09
50.05, -2.886e-09
52.052, -2.974e-09
54.054, -3.059e-09
56.056, -3.147e-09
58.058, -3.236e-09
60.06, -3.324e-09
62.062, -3.411e-09
64.064, -3.499e-09
66.066, -3.588e-09
68.068, -3.677e-09
70.07, -3.763e-09
72.072, -3.845e-09
74.074, -3.93e-09
76.076, -4.02e-09
78.078, -4.104e-09
80.08, -4.188e-09
82.082, -4.273e-09
84.084, -4.353e-09
86.086, -4.436e-09
88.088, -4.522e-09
90.09, -4.605e-09
92.092, -4.686e-09
94.094, -4.77e-09
96.096, -4.851e-09
98.098, -4.932e-09
100.1, -5.019e-09
102.1, -5.106e-09
104.1, -5.193e-09
106.11, -5.277e-09
108.11, -5.366e-09
110.11, -5.451e-09
112.11, -5.537e-09
114.11, -5.622e-09
116.12, -5.708e-09
118.12, -5.794e-09
120.12, -5.884e-09
122.12, -5.972e-09
124.12, -6.058e-09
126.13, -6.144e-09
128.13, -6.231e-09
130.13, -6.317e-09
132.13, -6.395e-09
134.13, -6.471e-09
136.14, -6.551e-09
138.14, -6.635e-09
140.14, -6.723e-09
142.14, -6.813e-09
144.14, -6.897e-09
146.15, -6.979e-09
148.15, -7.065e-09
150.15, -7.151e-09
152.15, -7.234e-09
154.15, -7.319e-09
156.16, -7.402e-09
158.16, -7.481e-09
160.16, -7.563e-09
162.16, -7.643e-09
164.16, -7.725e-09
166.17, -7.811e-09
168.17, -7.895e-09
170.17, -7.978e-09
172.17, -8.064e-09
174.17, -8.151e-09
176.18, -8.237e-09
178.18, -8.319e-09
180.18, -8.4e-09
182.18, -8.483e-09
184.18, -8.566e-09
186.19, -8.645e-09
188.19, -8.722e-09
190.19, -8.809e-09
192.19, -8.889e-09
194.19, -8.967e-09
196.2, -9.044e-09
198.2, -9.124e-09
200.2, -9.211e-09
202.2, -9.296e-09
204.2, -9.382e-09
206.21, -9.465e-09
208.21, -9.547e-09
210.21, -9.629e-09
212.21, -9.715e-09
214.21, -9.797e-09
216.22, -9.879e-09
218.22, -9.961e-09
220.22, -1.0045e-08
222.22, -1.013e-08
224.22, -1.0217e-08
226.23, -1.0298e-08
228.23, -1.0383e-08
230.23, -1.0469e-08
232.23, -1.0556e-08
234.23, -1.0642e-08
236.24, -1.0725e-08
238.24, -1.081e-08
240.24, -1.0893e-08
242.24, -1.0976e-08
244.24, -1.1062e-08
246.25, -1.1145e-08
248.25, -1.1225e-08
250.25, -1.1307e-08
252.25, -1.1384e-08
254.25, -1.1467e-08
256.26, -1.1549e-08
258.26, -1.1634e-08
260.26, -1.1716e-08
262.26, -1.1797e-08
264.26, -1.1878e-08
266.27, -1.1959e-08
268.27, -1.2041e-08
270.27, -1.2129e-08
272.27, -1.2213e-08
274.27, -1.2296e-08
276.28, -1.2378e-08
278.28, -1.2456e-08
280.28, -1.2539e-08
282.28, -1.2621e-08
284.28, -1.2697e-08
286.29, -1.2778e-08
288.29, -1.2864e-08
290.29, -1.295e-08
292.29, -1.3032e-08
294.29, -1.3114e-08
296.3, -1.3194e-08
298.3, -1.3277e-08
300.3, -1.3355e-08
302.3, -1.3436e-08
304.3, -1.3514e-08
306.31, -1.3592e-08
308.31, -1.3666e-08
310.31, -1.3744e-08
312.31, -1.3828e-08
314.31, -1.3909e-08
316.32, -1.3985e-08
318.32, -1.4062e-08
320.32, -1.4138e-08
322.32, -1.4215e-08
324.32, -1.4293e-08
326.33, -1.437e-08
328.33, -1.4441e-08
330.33, -1.4515e-08
332.33, -1.459e-08
334.33, -1.4659e-08
336.34, -1.4728e-08
338.34, -1.4805e-08
340.34, -1.4883e-08
