Time sep (s?), Charge (C)
1.979492, 4.57269e-11
2.111328, 4.16449e-11
2.242188, 3.984378e-11
2.37207, 3.816315e-11
2.501953, 4.080423e-11
2.633789, 4.116464e-11
2.765625, 3.516132e-11
2.900391, 3.444087e-11
3.030273, -8.503008e-10
3.161133, -3.088288e-09
3.291992, -5.450284e-09
3.422852, -7.88874e-09
3.551758, -1.031976e-08
3.68457, -1.286622e-08
3.817383, -1.543909e-08
3.948242, -1.722496e-08
4.080078, -1.723159e-08
4.211914, -1.722074e-08
4.34375, -1.722679e-08
4.472656, -1.722635e-08
4.604492, -1.722811e-08
4.737305, -1.72187e-08
4.869141, -1.72281e-08
4.999023, -1.821563e-08
5.129883, -2.045248e-08
5.261719, -2.287675e-08
5.392578, -2.534842e-08
5.522461, -2.78052e-08
5.65332, -3.03233e-08
5.785156, -3.288199e-08
5.916016, -3.455488e-08
6.045898, -3.454831e-08
6.176758, -3.454998e-08
6.30957, -3.454807e-08
6.44043, -3.45528e-08
6.571289, -3.454485e-08
6.698242, -3.455558e-08
6.828125, -3.455195e-08
6.960938, -3.536216e-08
7.092773, -3.765627e-08
7.223633, -4.012221e-08
7.354492, -4.262444e-08
7.485352, -4.50964e-08
7.618164, -4.771339e-08
7.75, -5.029602e-08
7.881836, -5.225523e-08
8.014648, -5.224372e-08
8.146484, -5.224955e-08
8.27832, -5.224166e-08
8.408203, -5.224591e-08
8.537109, -5.224102e-08
8.667969, -5.224541e-08
8.799805, -5.22409e-08
8.928711, -5.321059e-08
9.060547, -5.561125e-08
9.191406, -5.809806e-08
9.324219, -6.067287e-08
9.454102, -6.327429e-08
9.584961, -6.592696e-08
9.716797, -6.858497e-08
9.848633, -7.032514e-08
9.976563, -7.031823e-08
10.1084, -7.03175e-08
10.23828, -7.031576e-08
10.39258, -7.03111e-08
10.52637, -7.031711e-08
10.65723, -7.031812e-08
10.78906, -7.031291e-08
10.91797, -7.147013e-08
11.05078, -7.381418e-08
11.18262, -7.628184e-08
11.31055, -7.875392e-08
11.44141, -8.132643e-08
11.57422, -8.402618e-08
11.70605, -8.6635e-08
11.83594, -8.816566e-08
11.9668, -8.816016e-08
12.09668, -8.81612e-08
12.22656, -8.81564e-08
12.35547, -8.816215e-08
12.4873, -8.815582e-08
12.61914, -8.816192e-08
12.75098, -8.816456e-08
12.88086, -8.815791e-08
13.01367, -8.816351e-08
13.14648, -8.816203e-08
13.27539, -8.815761e-08
13.40723, -8.816468e-08
