Time sep (s?), Charge (C)
1.979492, 3.792293e-11
2.110352, 4.512665e-11
2.240234, 4.272556e-11
2.370117, 4.464635e-11
2.50293, 3.768288e-11
2.633789, 3.672208e-11
2.763672, 4.032418e-11
2.896484, 3.504138e-11
3.02832, -5.938466e-10
3.157227, -1.448265e-08
3.291016, -1.447292e-08
3.419922, -1.447743e-08
3.555664, -1.448288e-08
3.6875, -1.447215e-08
3.818359, -1.447661e-08
3.951172, -1.447208e-08
4.081055, -1.447429e-08
4.211914, -1.447206e-08
4.34375, -1.44791e-08
4.474609, -1.447905e-08
4.606445, -1.447554e-08
4.736328, -1.448108e-08
4.868164, -1.447393e-08
4.999023, -1.540774e-08
5.131836, -2.862738e-08
5.261719, -2.863359e-08
5.393555, -2.862286e-08
5.525391, -2.863143e-08
5.657227, -2.862733e-08
5.790039, -2.862664e-08
5.920898, -2.862752e-08
6.050781, -2.862545e-08
6.178711, -2.862381e-08
6.311523, -2.862773e-08
6.442383, -2.863302e-08
6.575195, -2.862262e-08
6.705078, -2.862839e-08
6.834961, -2.862715e-08
6.967773, -2.862379e-08
7.099609, -4.249253e-08
7.266602, -4.249203e-08
7.398438, -4.249239e-08
7.529297, -4.249592e-08
7.65918, -4.249256e-08
7.791016, -4.248987e-08
7.922852, -4.248892e-08
8.051758, -4.248373e-08
8.181641, -4.248993e-08
8.3125, -4.248525e-08
8.443359, -4.248841e-08
8.576172, -4.249224e-08
8.706055, -4.248393e-08
8.84082, -4.248791e-08
8.972656, -4.248765e-08
9.101563, -5.657707e-08
9.234375, -5.657407e-08
9.365234, -5.657565e-08
9.5, -5.656863e-08
9.629883, -5.657571e-08
9.761719, -5.657022e-08
9.892578, -5.657194e-08
10.02246, -5.657143e-08
10.15332, -5.657704e-08
10.28516, -5.657254e-08
10.41699, -5.657311e-08
10.5498, -5.657195e-08
10.68262, -5.657109e-08
10.81348, -5.657433e-08
10.94531, -5.657279e-08
11.07422, -7.059214e-08
11.20801, -7.059615e-08
11.33789, -7.058748e-08
11.46875, -7.059268e-08
11.59766, -7.059138e-08
11.73145, -7.058659e-08
11.86035, -7.058301e-08
11.98828, -7.059115e-08
12.12012, -7.058667e-08
12.25293, -7.058549e-08
12.38477, -7.05901e-08
12.51367, -7.059148e-08
12.64551, -7.058944e-08
12.77441, -7.058683e-08
12.90625, -7.059269e-08
13.03809, -7.058232e-08
13.16992, -7.059039e-08
13.30176, -7.058716e-08
13.43652, -7.058873e-08
